t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
25.500	2962.16	10897.40	877.179	72.566	85.000	0.000	0.0000	2.9674	0.5270	0.2500	745.00	56000.0	9.7731
25.600	2988.52	10981.28	881.450	72.547	85.000	0.000	0.0000	2.9856	0.5259	0.2500	743.00	56000.0	9.7729
25.700	3015.03	11065.57	885.750	72.528	85.000	0.000	0.0000	3.0018	0.5249	0.2500	741.00	56000.0	9.7726
25.800	3041.70	11150.26	890.076	72.509	85.000	0.000	0.0000	3.0165	0.5240	0.2500	739.00	56000.0	9.7723
25.900	3068.53	11235.36	894.429	72.490	85.000	0.000	0.0000	3.0312	0.5230	0.2500	737.00	56000.0	9.7721
26.000	3095.53	11320.86	898.809	72.472	85.000	0.000	0.0000	3.0461	0.5221	0.2500	735.00	56000.0	9.7718
26.100	3122.68	11406.77	903.217	72.453	85.000	0.000	0.0000	3.0610	0.5212	0.2500	733.00	56000.0	9.7715
26.200	3149.99	11493.10	907.652	72.434	85.000	0.000	0.0000	3.0761	0.5202	0.2500	731.00	56000.0	9.7713
26.300	3177.46	11579.84	912.114	72.416	85.000	0.000	0.0000	3.0912	0.5193	0.2500	729.00	56000.0	9.7710
26.400	3205.10	11667.00	916.604	72.397	85.000	0.000	0.0000	3.1064	0.5183	0.2500	727.00	56000.0	9.7708
26.500	3232.90	11754.58	921.122	72.379	85.000	0.000	0.0000	3.1217	0.5174	0.2500	725.00	56000.0	9.7705
26.600	3260.87	11842.58	925.669	72.360	85.000	0.000	0.0000	3.1371	0.5164	0.2500	723.00	56000.0	9.7702
26.700	3289.00	11931.01	930.244	72.342	85.000	0.000	0.0000	3.1526	0.5155	0.2500	721.00	56000.0	9.7699
26.800	3317.30	12019.86	934.848	72.324	85.000	0.000	0.0000	3.1682	0.5145	0.2500	719.00	56000.0	9.7697
26.900	3345.77	12109.15	939.481	72.306	85.000	0.000	0.0000	3.1839	0.5135	0.2500	717.00	56000.0	9.7694
27.000	3374.41	12198.87	944.143	72.288	85.000	0.000	0.0000	3.1997	0.5125	0.2500	715.00	56000.0	9.7691
27.100	3403.22	12289.03	948.835	72.270	85.000	0.000	0.0000	3.2156	0.5115	0.2500	713.00	56000.0	9.7688
27.200	3432.20	12379.62	953.556	72.252	85.000	0.000	0.0000	3.2316	0.5105	0.2500	711.00	56000.0	9.7686
27.300	3461.36	12470.66	958.308	72.234	85.000	0.000	0.0000	3.2477	0.5095	0.2500	709.00	56000.0	9.7683
27.400	3490.69	12562.15	963.089	72.216	85.000	0.000	0.0000	3.2639	0.5085	0.2500	707.00	56000.0	9.7680
27.500	3520.19	12654.08	967.902	72.198	85.000	0.000	0.0000	3.2802	0.5075	0.2500	705.00	56000.0	9.7677
27.600	3549.87	12746.46	972.744	72.181	85.000	0.000	0.0000	3.2967	0.5065	0.2500	703.00	56000.0	9.7674
27.700	3579.73	12839.29	977.618	72.163	85.000	0.000	0.0000	3.3132	0.5054	0.2500	701.00	56000.0	9.7672
27.800	3609.76	12932.59	982.523	72.146	85.000	0.000	0.0000	3.3298	0.5044	0.2500	699.00	56000.0	9.7669
27.900	3639.97	13026.34	987.459	72.128	85.000	0.000	0.0000	3.3465	0.5033	0.2500	697.00	56000.0	9.7666
28.000	3670.37	13120.55	992.427	72.111	85.000	0.000	0.0000	3.3634	0.5023	0.2500	695.00	56000.0	9.7663
28.100	3700.94	13215.23	997.427	72.094	85.000	0.000	0.0000	3.3803	0.5012	0.2500	693.00	56000.0	9.7660
28.200	3731.70	13310.37	1002.459	72.076	85.000	0.000	0.0000	3.3974	0.5002	0.2500	691.00	56000.0	9.7657
28.300	3762.65	13405.99	1007.522	72.059	85.000	0.000	0.0000	3.4145	0.4997	0.2500	689.00	56000.0	9.7654
28.400	3793.77	13502.08	1012.615	72.042	85.000	0.000	0.0000	3.4318	0.4994	0.2500	687.00	56000.0	9.7651
28.500	3825.09	13598.65	1017.738	72.025	85.000	0.000	0.0000	3.4491	0.4991	0.2500	685.00	56000.0	9.7648
28.600	3856.59	13695.69	1022.890	72.008	85.000	0.000	0.0000	3.4666	0.4987	0.2500	683.00	56000.0	9.7645
28.700	3888.28	13793.22	1028.073	71.991	85.000	0.000	0.0000	3.4842	0.4984	0.2500	681.00	56000.0	9.7642
28.800	3920.16	13891.24	1033.287	71.975	85.000	0.000	0.0000	3.5018	0.4980	0.2500	679.00	56000.0	9.7639
28.900	3952.23	13989.74	1038.531	71.958	85.000	0.000	0.0000	3.5196	0.4977	0.2500	677.00	56000.0	9.7636
29.000	3984.49	14088.73	1043.806	71.941	85.000	0.000	0.0000	3.5375	0.4974	0.2500	675.00	56000.0	9.7633
29.100	4016.94	14188.22	1049.112	71.925	85.000	0.000	0.0000	3.5555	0.4970	0.2500	673.00	56000.0	9.7630
29.200	4049.59	14288.20	1054.450	71.908	85.000	0.000	0.0000	3.5736	0.4967	0.2500	671.00	56000.0	9.7627
29.300	4082.43	14388.68	1059.820	71.892	85.000	0.000	0.0000	3.5918	0.4963	0.2500	669.00	56000.0	9.7624
29.400	4115.47	14489.67	1065.222	71.875	85.000	0.000	0.0000	3.6101	0.4960	0.2500	667.00	56000.0	9.7621
29.500	4148.71	14591.16	1070.656	71.859	85.000	0.000	0.0000	3.6285	0.4956	0.2500	665.00	56000.0	9.7618
29.600	4182.14	14693.15	1076.123	71.843	85.000	0.000	0.0000	3.6470	0.4952	0.2500	663.00	56000.0	9.7615
29.700	4215.78	14795.66	1081.623	71.827	85.000	0.000	0.0000	3.6657	0.4949	0.2500	661.00	56000.0	9.7612
29.800	4249.61	14898.69	1087.156	71.811	85.000	0.000	0.0000	3.6844	0.4945	0.2500	659.00	56000.0	9.7608
29.900	4283.65	15002.23	1092.722	71.795	85.000	0.000	0.0000	3.7033	0.4942	0.2500	657.00	56000.0	9.7605
30.000	4317.89	15106.29	1098.322	71.779	85.000	0.000	0.0000	3.7222	0.4938	0.2500	655.00	56000.0	9.7602
