t(c)	V(m/s)
6.033	230.447
6.034	230.484
6.035	230.521
6.036	230.558
6.037	230.595
6.038	230.632
6.039	230.669
6.040	230.706
6.041	230.743
6.042	230.781
6.043	230.818
6.044	230.855
6.045	230.892
6.046	230.929
6.047	230.966
6.048	231.003
6.049	231.040
6.050	231.077
6.051	231.114
6.052	231.151
6.053	231.188
6.054	231.226
6.055	231.263
6.056	231.300
6.057	231.337
6.058	231.374
6.059	231.411
6.060	231.448
6.061	231.485
6.062	231.522
6.063	231.559
6.064	231.596
6.065	231.633
6.066	231.670
6.067	231.708
6.068	231.745
6.069	231.782
6.070	231.819
6.071	231.856
6.072	231.893
6.073	231.930
6.074	231.967
6.075	232.004
6.076	232.041
6.077	232.078
6.078	232.115
6.079	232.152
6.080	232.189
6.081	232.226
6.082	232.263
6.083	232.301
6.084	232.338
6.085	232.375
6.086	232.412
6.087	232.449
6.088	232.486
6.089	232.523
6.090	232.560
6.091	232.597
6.092	232.634
6.093	232.671
6.094	232.708
6.095	232.745
6.096	232.782
6.097	232.819
6.098	232.856
6.099	232.893
6.100	232.930
6.101	232.968
6.102	233.005
6.103	233.042
6.104	233.079
6.105	233.116
6.106	233.153
6.107	233.190
6.108	233.227
6.109	233.264
6.110	233.301
6.111	233.338
6.112	233.375
6.113	233.412
6.114	233.449
6.115	233.486
6.116	233.523
6.117	233.560
6.118	233.597
6.119	233.634
6.120	233.671
6.121	233.708
6.122	233.745
6.123	233.782
6.124	233.819
6.125	233.856
6.126	233.893
6.127	233.931
6.128	233.968
6.129	234.005
6.130	234.042
6.131	234.079
6.132	234.116
6.133	234.153
6.134	234.190
6.135	234.227
6.136	234.264
6.137	234.301
6.138	234.338
6.139	234.375
6.140	234.412
6.141	234.449
6.142	234.486
6.143	234.523
6.144	234.560
6.145	234.597
6.146	234.634
6.147	234.671
6.148	234.708
6.149	234.745
6.150	234.782
6.151	234.819
6.152	234.856
6.153	234.893
6.154	234.930
6.155	234.967
6.156	235.004
6.157	235.041
6.158	235.078
6.159	235.115
6.160	235.152
6.161	235.189
6.162	235.226
6.163	235.263
6.164	235.300
6.165	235.337
6.166	235.374
6.167	235.411
6.168	235.448
6.169	235.485
6.170	235.522
6.171	235.559
6.172	235.596
6.173	235.633
6.174	235.670
6.175	235.707
6.176	235.744
6.177	235.781
6.178	235.818
6.179	235.855
6.180	235.892
6.181	235.929
6.182	235.966
6.183	236.003
6.184	236.040
6.185	236.077
6.186	236.114
6.187	236.151
6.188	236.188
6.189	236.225
6.190	236.262
6.191	236.299
6.192	236.336
6.193	236.373
6.194	236.410
6.195	236.447
6.196	236.484
6.197	236.521
6.198	236.558
6.199	236.595
6.200	236.632
6.201	236.669
6.202	236.706
6.203	236.743
6.204	236.780
6.205	236.817
6.206	236.854
6.207	236.891
6.208	236.928
6.209	236.965
6.210	237.002
6.211	237.038
6.212	237.075
6.213	237.112
6.214	237.149
6.215	237.186
6.216	237.223
6.217	237.260
6.218	237.297
6.219	237.334
6.220	237.371
6.221	237.408
6.222	237.445
6.223	237.482
6.224	237.519
6.225	237.556
6.226	237.593
6.227	237.630
6.228	237.667
6.229	237.704
6.230	237.741
6.231	237.778
6.232	237.815
6.233	237.852
6.234	237.889
6.235	237.926
6.236	237.962
6.237	237.999
6.238	238.036
6.239	238.073
6.240	238.110
6.241	238.147
6.242	238.184
6.243	238.221
6.244	238.258
6.245	238.295
6.246	238.332
6.247	238.369
6.248	238.406
6.249	238.443
6.250	238.480
6.251	238.517
6.252	238.554
6.253	238.591
6.254	238.627
6.255	238.664
6.256	238.701
6.257	238.738
6.258	238.775
6.259	238.812
6.260	238.849
6.261	238.886
6.262	238.923
6.263	238.960
6.264	238.997
6.265	239.034
6.266	239.071
6.267	239.108
6.268	239.144
6.269	239.181
6.270	239.218
6.271	239.255
6.272	239.292
6.273	239.329
6.274	239.366
6.275	239.403
6.276	239.440
6.277	239.477
6.278	239.514
6.279	239.551
6.280	239.588
6.281	239.624
6.282	239.661
6.283	239.698
6.284	239.735
6.285	239.772
6.286	239.809
6.287	239.846
6.288	239.883
6.289	239.920
6.290	239.957
6.291	239.994
6.292	240.030
6.293	240.067
6.294	240.104
6.295	240.141
6.296	240.178
6.297	240.215
6.298	240.252
6.299	240.289
6.300	240.326
6.301	240.363
6.302	240.399
6.303	240.436
6.304	240.473
6.305	240.510
6.306	240.547
6.307	240.584
6.308	240.621
6.309	240.658
6.310	240.695
6.311	240.732
6.312	240.768
6.313	240.805
6.314	240.842
6.315	240.879
6.316	240.916
6.317	240.953
6.318	240.990
6.319	241.027
6.320	241.064
6.321	241.100
6.322	241.137
6.323	241.174
6.324	241.211
6.325	241.248
6.326	241.285
6.327	241.322
6.328	241.359
6.329	241.395
6.330	241.432
6.331	241.469
6.332	241.506
6.333	241.543
6.334	241.580
6.335	241.617
6.336	241.654
6.337	241.690
6.338	241.727
6.339	241.764
6.340	241.801
6.341	241.838
6.342	241.875
6.343	241.912
6.344	241.949
6.345	241.985
6.346	242.022
6.347	242.059
6.348	242.096
6.349	242.133
6.350	242.170
6.351	242.207
6.352	242.243
6.353	242.280
6.354	242.317
6.355	242.354
6.356	242.391
6.357	242.428
6.358	242.465
6.359	242.501
6.360	242.538
6.361	242.575
6.362	242.612
6.363	242.649
6.364	242.686
6.365	242.723
6.366	242.759
6.367	242.796
6.368	242.833
6.369	242.870
6.370	242.907
6.371	242.944
6.372	242.980
6.373	243.017
6.374	243.054
6.375	243.091
6.376	243.128
6.377	243.165
6.378	243.202
6.379	243.238
6.380	243.275
6.381	243.312
6.382	243.349
6.383	243.386
6.384	243.423
6.385	243.459
6.386	243.496
6.387	243.533
6.388	243.570
6.389	243.607
6.390	243.643
6.391	243.680
6.392	243.717
6.393	243.754
6.394	243.791
6.395	243.828
6.396	243.864
6.397	243.901
6.398	243.938
6.399	243.975
6.400	244.012
6.401	244.049
6.402	244.085
6.403	244.122
6.404	244.159
6.405	244.196
6.406	244.233
6.407	244.269
6.408	244.306
6.409	244.343
6.410	244.380
6.411	244.417
6.412	244.453
6.413	244.490
6.414	244.527
6.415	244.564
6.416	244.601
6.417	244.638
6.418	244.674
6.419	244.711
6.420	244.748
6.421	244.785
6.422	244.822
6.423	244.858
6.424	244.895
6.425	244.932
6.426	244.969
6.427	245.006
6.428	245.042
6.429	245.079
6.430	245.116
6.431	245.153
6.432	245.190
6.433	245.226
6.434	245.263
6.435	245.300
6.436	245.337
6.437	245.373
6.438	245.410
6.439	245.447
6.440	245.484
6.441	245.521
6.442	245.557
6.443	245.594
6.444	245.631
6.445	245.668
6.446	245.705
6.447	245.741
6.448	245.778
6.449	245.815
6.450	245.852
6.451	245.888
6.452	245.925
6.453	245.962
6.454	245.999
6.455	246.035
6.456	246.072
6.457	246.109
6.458	246.146
6.459	246.183
6.460	246.219
6.461	246.256
6.462	246.293
6.463	246.330
6.464	246.366
6.465	246.403
6.466	246.440
6.467	246.477
6.468	246.513
6.469	246.550
6.470	246.587
6.471	246.624
6.472	246.660
6.473	246.697
6.474	246.734
6.475	246.771
6.476	246.808
6.477	246.844
6.478	246.881
6.479	246.918
6.480	246.955
6.481	246.991
6.482	247.028
6.483	247.065
6.484	247.102
6.485	247.138
6.486	247.175
6.487	247.212
6.488	247.248
6.489	247.285
6.490	247.322
6.491	247.359
6.492	247.395
6.493	247.432
6.494	247.469
6.495	247.506
6.496	247.542
6.497	247.579
6.498	247.616
6.499	247.653
6.500	247.689
6.501	247.726
6.502	247.763
6.503	247.800
6.504	247.836
6.505	247.873
6.506	247.910
6.507	247.946
6.508	247.983
6.509	248.020
6.510	248.057
6.511	248.093
6.512	248.130
6.513	248.167
6.514	248.204
6.515	248.240
6.516	248.277
6.517	248.314
6.518	248.350
6.519	248.387
6.520	248.424
6.521	248.461
6.522	248.497
6.523	248.534
6.524	248.571
6.525	248.607
6.526	248.644
6.527	248.681
6.528	248.718
6.529	248.754
6.530	248.791
6.531	248.828
6.532	248.864
6.533	248.901
6.534	248.938
6.535	248.974
6.536	249.011
6.537	249.048
6.538	249.085
6.539	249.121
6.540	249.158
6.541	249.195
6.542	249.231
6.543	249.268
6.544	249.305
6.545	249.341
6.546	249.378
6.547	249.415
6.548	249.451
6.549	249.488
6.550	249.525
6.551	249.562
6.552	249.598
6.553	249.635
6.554	249.672
6.555	249.708
6.556	249.745
6.557	249.782
6.558	249.818
6.559	249.855
6.560	249.892
6.561	249.928
6.562	249.965
6.563	250.002
6.564	250.038
6.565	250.075
6.566	250.112
6.567	250.148
6.568	250.185
6.569	250.222
6.570	250.258
6.571	250.295
6.572	250.332
6.573	250.368
6.574	250.405
6.575	250.442
6.576	250.478
6.577	250.515
6.578	250.552
6.579	250.588
6.580	250.625
6.581	250.662
6.582	250.698
6.583	250.735
6.584	250.772
6.585	250.808
6.586	250.845
6.587	250.882
6.588	250.918
6.589	250.955
6.590	250.992
6.591	251.028
6.592	251.065
6.593	251.102
6.594	251.138
6.595	251.175
6.596	251.211
6.597	251.248
6.598	251.285
6.599	251.321
6.600	251.358
6.601	251.395
6.602	251.431
6.603	251.468
6.604	251.505
6.605	251.541
6.606	251.578
6.607	251.614
6.608	251.651
6.609	251.688
6.610	251.724
6.611	251.761
6.612	251.798
6.613	251.834
6.614	251.871
6.615	251.908
6.616	251.944
6.617	251.981
6.618	252.017
6.619	252.054
6.620	252.091
6.621	252.127
6.622	252.164
6.623	252.201
6.624	252.237
6.625	252.274
6.626	252.310
6.627	252.347
6.628	252.384
6.629	252.420
6.630	252.457
6.631	252.493
6.632	252.530
6.633	252.567
6.634	252.603
6.635	252.640
6.636	252.676
6.637	252.713
6.638	252.750
6.639	252.786
6.640	252.823
6.641	252.859
6.642	252.896
6.643	252.933
6.644	252.969
6.645	253.006
6.646	253.042
6.647	253.079
6.648	253.116
6.649	253.152
6.650	253.189
6.651	253.225
6.652	253.262
6.653	253.299
6.654	253.335
6.655	253.372
6.656	253.408
6.657	253.445
6.658	253.482
6.659	253.518
6.660	253.555
6.661	253.591
6.662	253.628
6.663	253.664
6.664	253.701
6.665	253.738
6.666	253.774
6.667	253.811
6.668	253.847
6.669	253.884
6.670	253.921
6.671	253.957
6.672	253.994
6.673	254.030
6.674	254.067
6.675	254.103
6.676	254.140
6.677	254.177
6.678	254.213
6.679	254.250
6.680	254.286
6.681	254.323
6.682	254.359
6.683	254.396
6.684	254.432
6.685	254.469
6.686	254.506
6.687	254.542
6.688	254.579
6.689	254.615
6.690	254.652
6.691	254.688
6.692	254.725
6.693	254.761
6.694	254.798
6.695	254.835
6.696	254.871
6.697	254.908
6.698	254.944
6.699	254.981
6.700	255.017
6.701	255.054
6.702	255.090
6.703	255.127
6.704	255.163
6.705	255.200
6.706	255.237
6.707	255.273
6.708	255.310
6.709	255.346
6.710	255.383
6.711	255.419
6.712	255.456
6.713	255.492
6.714	255.529
6.715	255.565
6.716	255.602
6.717	255.638
6.718	255.675
6.719	255.711
6.720	255.748
6.721	255.784
6.722	255.821
6.723	255.857
6.724	255.894
6.725	255.931
6.726	255.967
6.727	256.004
6.728	256.040
6.729	256.077
6.730	256.113
6.731	256.150
6.732	256.186
6.733	256.223
6.734	256.259
6.735	256.296
6.736	256.332
6.737	256.369
6.738	256.405
6.739	256.442
6.740	256.478
6.741	256.515
6.742	256.551
6.743	256.588
6.744	256.624
6.745	256.661
6.746	256.697
6.747	256.734
6.748	256.770
6.749	256.807
6.750	256.843
6.751	256.880
6.752	256.916
6.753	256.953
6.754	256.989
6.755	257.026
6.756	257.062
6.757	257.099
6.758	257.135
6.759	257.172
6.760	257.208
6.761	257.245
6.762	257.281
6.763	257.317
6.764	257.354
6.765	257.390
6.766	257.427
6.767	257.463
6.768	257.500
6.769	257.536
6.770	257.573
6.771	257.609
6.772	257.646
6.773	257.682
6.774	257.719
6.775	257.755
6.776	257.792
6.777	257.828
6.778	257.865
6.779	257.901
6.780	257.937
6.781	257.974
6.782	258.010
6.783	258.047
6.784	258.083
6.785	258.120
6.786	258.156
6.787	258.193
6.788	258.229
6.789	258.266
6.790	258.302
6.791	258.339
6.792	258.375
6.793	258.411
6.794	258.448
6.795	258.484
6.796	258.521
6.797	258.557
6.798	258.594
6.799	258.630
6.800	258.667
6.801	258.703
6.802	258.739
6.803	258.776
6.804	258.812
6.805	258.849
6.806	258.885
6.807	258.922
6.808	258.958
6.809	258.994
6.810	259.031
6.811	259.067
6.812	259.104
6.813	259.140
6.814	259.177
6.815	259.213
6.816	259.249
6.817	259.286
6.818	259.322
6.819	259.359
6.820	259.395
6.821	259.432
6.822	259.468
6.823	259.504
6.824	259.541
6.825	259.577
6.826	259.614
6.827	259.650
6.828	259.686
6.829	259.723
6.830	259.759
6.831	259.796
6.832	259.832
6.833	259.868
6.834	259.905
6.835	259.941
6.836	259.978
6.837	260.014
6.838	260.051
6.839	260.087
6.840	260.123
6.841	260.160
6.842	260.196
6.843	260.233
6.844	260.269
6.845	260.305
6.846	260.342
6.847	260.378
6.848	260.414
6.849	260.451
6.850	260.487
6.851	260.524
6.852	260.560
6.853	260.596
6.854	260.633
6.855	260.669
6.856	260.706
6.857	260.742
6.858	260.778
6.859	260.815
6.860	260.851
6.861	260.887
6.862	260.924
6.863	260.960
6.864	260.997
6.865	261.033
6.866	261.069
6.867	261.106
6.868	261.142
6.869	261.178
6.870	261.215
6.871	261.251
6.872	261.288
6.873	261.324
6.874	261.360
6.875	261.397
6.876	261.433
6.877	261.469
6.878	261.506
6.879	261.542
6.880	261.578
6.881	261.615
6.882	261.651
6.883	261.687
6.884	261.724
6.885	261.760
6.886	261.797
6.887	261.833
6.888	261.869
6.889	261.906
6.890	261.942
6.891	261.978
6.892	262.015
6.893	262.051
6.894	262.087
6.895	262.124
6.896	262.160
6.897	262.196
6.898	262.233
6.899	262.269
6.900	262.305
6.901	262.342
6.902	262.378
6.903	262.414
6.904	262.451
6.905	262.487
6.906	262.523
6.907	262.560
6.908	262.596
6.909	262.632
6.910	262.669
6.911	262.705
6.912	262.741
6.913	262.778
6.914	262.814
6.915	262.850
6.916	262.886
6.917	262.923
6.918	262.959
6.919	262.995
6.920	263.032
6.921	263.068
6.922	263.104
6.923	263.141
6.924	263.177
6.925	263.213
6.926	263.250
6.927	263.286
6.928	263.322
6.929	263.358
6.930	263.395
6.931	263.431
6.932	263.467
6.933	263.504
6.934	263.540
6.935	263.576
6.936	263.613
6.937	263.649
6.938	263.685
6.939	263.721
6.940	263.758
6.941	263.794
6.942	263.830
6.943	263.867
6.944	263.903
6.945	263.939
6.946	263.975
6.947	264.012
6.948	264.048
6.949	264.084
6.950	264.121
6.951	264.157
6.952	264.193
6.953	264.229
6.954	264.266
6.955	264.302
6.956	264.338
6.957	264.374
6.958	264.411
6.959	264.447
6.960	264.483
6.961	264.520
6.962	264.556
6.963	264.592
6.964	264.628
6.965	264.665
6.966	264.701
6.967	264.737
6.968	264.773
6.969	264.810
6.970	264.846
6.971	264.882
6.972	264.918
6.973	264.955
6.974	264.991
6.975	265.027
6.976	265.063
6.977	265.100
6.978	265.136
6.979	265.172
6.980	265.208
6.981	265.245
6.982	265.281
6.983	265.317
6.984	265.353
6.985	265.390
6.986	265.426
6.987	265.462
6.988	265.498
6.989	265.535
6.990	265.571
6.991	265.607
6.992	265.643
6.993	265.679
6.994	265.716
6.995	265.752
6.996	265.788
6.997	265.824
6.998	265.861
6.999	265.897
7.000	265.933
7.001	265.969
7.002	266.005
7.003	266.042
7.004	266.078
7.005	266.114
7.006	266.150
7.007	266.187
7.008	266.223
7.009	266.259
7.010	266.295
7.011	266.331
7.012	266.368
7.013	266.404
7.014	266.440
7.015	266.476
7.016	266.512
7.017	266.549
7.018	266.585
7.019	266.621
7.020	266.657
7.021	266.693
7.022	266.730
7.023	266.766
7.024	266.802
7.025	266.838
7.026	266.874
7.027	266.911
7.028	266.947
7.029	266.983
7.030	267.019
7.031	267.055
7.032	267.091
7.033	267.128
7.034	267.164
7.035	267.200
7.036	267.236
7.037	267.272
7.038	267.309
7.039	267.345
7.040	267.381
7.041	267.417
7.042	267.453
7.043	267.489
7.044	267.526
7.045	267.562
7.046	267.598
7.047	267.634
7.048	267.670
7.049	267.706
7.050	267.743
7.051	267.779
7.052	267.815
7.053	267.851
7.054	267.887
7.055	267.923
7.056	267.960
7.057	267.996
7.058	268.032
7.059	268.068
7.060	268.104
7.061	268.140
7.062	268.176
7.063	268.213
7.064	268.249
7.065	268.285
7.066	268.321
7.067	268.357
7.068	268.393
7.069	268.429
7.070	268.466
7.071	268.502
7.072	268.538
7.073	268.574
7.074	268.610
7.075	268.646
7.076	268.682
7.077	268.719
7.078	268.755
7.079	268.791
7.080	268.827
7.081	268.863
7.082	268.899
7.083	268.935
7.084	268.971
7.085	269.008
7.086	269.044
7.087	269.080
7.088	269.116
7.089	269.152
7.090	269.188
7.091	269.224
7.092	269.260
7.093	269.296
7.094	269.333
7.095	269.369
7.096	269.405
7.097	269.441
7.098	269.477
7.099	269.513
7.100	269.549
7.101	269.585
7.102	269.621
7.103	269.657
7.104	269.694
7.105	269.730
7.106	269.766
7.107	269.802
7.108	269.838
7.109	269.874
7.110	269.910
7.111	269.946
7.112	269.982
7.113	270.018
7.114	270.054
7.115	270.091
7.116	270.127
7.117	270.163
7.118	270.199
7.119	270.235
7.120	270.271
7.121	270.307
7.122	270.343
7.123	270.379
7.124	270.415
7.125	270.451
7.126	270.487
7.127	270.523
7.128	270.559
7.129	270.595
7.130	270.631
7.131	270.667
7.132	270.704
7.133	270.740
7.134	270.776
7.135	270.812
7.136	270.848
7.137	270.884
7.138	270.920
7.139	270.956
7.140	270.992
7.141	271.028
7.142	271.064
7.143	271.100
7.144	271.136
7.145	271.172
7.146	271.208
7.147	271.244
7.148	271.280
7.149	271.316
7.150	271.352
7.151	271.388
7.152	271.424
7.153	271.460
7.154	271.496
7.155	271.532
7.156	271.568
7.157	271.604
7.158	271.640
7.159	271.676
7.160	271.712
7.161	271.748
7.162	271.784
7.163	271.820
7.164	271.856
7.165	271.892
7.166	271.928
7.167	271.964
7.168	272.000
7.169	272.036
7.170	272.072
7.171	272.108
7.172	272.144
7.173	272.180
7.174	272.216
7.175	272.252
7.176	272.288
7.177	272.324
7.178	272.360
7.179	272.396
7.180	272.432
7.181	272.468
7.182	272.504
7.183	272.540
7.184	272.576
7.185	272.612
7.186	272.647
7.187	272.683
7.188	272.719
7.189	272.755
7.190	272.791
7.191	272.827
7.192	272.863
7.193	272.899
7.194	272.935
7.195	272.971
7.196	273.007
7.197	273.043
7.198	273.079
7.199	273.115
7.200	273.151
7.201	273.187
7.202	273.223
7.203	273.258
7.204	273.294
7.205	273.330
7.206	273.366
7.207	273.402
7.208	273.438
7.209	273.474
7.210	273.510
7.211	273.546
7.212	273.582
7.213	273.618
7.214	273.653
7.215	273.689
7.216	273.725
7.217	273.761
7.218	273.797
7.219	273.833
7.220	273.869
7.221	273.905
7.222	273.941
7.223	273.977
7.224	274.012
7.225	274.048
7.226	274.084
7.227	274.120
7.228	274.156
7.229	274.192
7.230	274.228
7.231	274.264
7.232	274.299
7.233	274.335
7.234	274.371
7.235	274.407
7.236	274.443
7.237	274.479
7.238	274.515
7.239	274.551
7.240	274.586
7.241	274.622
7.242	274.658
7.243	274.694
7.244	274.730
7.245	274.766
7.246	274.802
7.247	274.837
7.248	274.873
7.249	274.909
7.250	274.945
7.251	274.981
7.252	275.017
7.253	275.052
7.254	275.088
7.255	275.124
7.256	275.160
7.257	275.196
7.258	275.232
7.259	275.267
7.260	275.303
7.261	275.339
7.262	275.375
7.263	275.411
7.264	275.447
7.265	275.482
7.266	275.518
7.267	275.554
7.268	275.590
7.269	275.626
7.270	275.661
7.271	275.697
7.272	275.733
7.273	275.769
7.274	275.805
7.275	275.840
7.276	275.876
7.277	275.912
7.278	275.948
7.279	275.984
7.280	276.019
7.281	276.055
7.282	276.091
7.283	276.127
7.284	276.162
7.285	276.198
7.286	276.234
7.287	276.270
7.288	276.306
7.289	276.341
7.290	276.377
7.291	276.413
7.292	276.449
7.293	276.484
7.294	276.520
7.295	276.556
7.296	276.592
7.297	276.627
7.298	276.663
7.299	276.699
7.300	276.735
7.301	276.770
7.302	276.806
7.303	276.842
7.304	276.878
7.305	276.913
7.306	276.949
7.307	276.985
7.308	277.021
7.309	277.056
7.310	277.092
7.311	277.128
7.312	277.164
7.313	277.199
7.314	277.235
7.315	277.271
7.316	277.307
7.317	277.342
7.318	277.378
7.319	277.414
7.320	277.449
7.321	277.485
7.322	277.521
7.323	277.557
7.324	277.592
7.325	277.628
7.326	277.664
7.327	277.699
7.328	277.735
7.329	277.771
7.330	277.806
7.331	277.842
7.332	277.878
7.333	277.914
7.334	277.949
7.335	277.985
7.336	278.021
7.337	278.056
7.338	278.092
7.339	278.128
7.340	278.163
7.341	278.199
7.342	278.235
7.343	278.270
7.344	278.306
7.345	278.342
7.346	278.377
7.347	278.413
7.348	278.449
7.349	278.484
7.350	278.520
7.351	278.556
7.352	278.591
7.353	278.627
7.354	278.663
7.355	278.698
7.356	278.734
7.357	278.770
7.358	278.805
7.359	278.841
7.360	278.877
7.361	278.912
7.362	278.948
7.363	278.983
7.364	279.019
7.365	279.055
7.366	279.090
7.367	279.126
7.368	279.162
7.369	279.197
7.370	279.233
7.371	279.268
7.372	279.304
7.373	279.340
7.374	279.375
7.375	279.411
7.376	279.447
7.377	279.482
7.378	279.518
7.379	279.553
7.380	279.589
7.381	279.625
7.382	279.660
7.383	279.696
7.384	279.731
7.385	279.767
7.386	279.803
7.387	279.838
7.388	279.874
7.389	279.909
7.390	279.945
7.391	279.981
7.392	280.016
7.393	280.052
7.394	280.087
7.395	280.123
7.396	280.158
7.397	280.194
7.398	280.230
7.399	280.265
7.400	280.301
7.401	280.336
7.402	280.372
7.403	280.407
7.404	280.443
7.405	280.479
7.406	280.514
7.407	280.550
7.408	280.585
7.409	280.621
7.410	280.656
7.411	280.692
7.412	280.727
7.413	280.763
7.414	280.798
7.415	280.834
7.416	280.870
7.417	280.905
7.418	280.941
7.419	280.976
7.420	281.012
7.421	281.047
7.422	281.083
7.423	281.118
7.424	281.154
7.425	281.189
7.426	281.225
7.427	281.260
7.428	281.296
7.429	281.331
7.430	281.367
7.431	281.402
7.432	281.438
7.433	281.473
7.434	281.509
7.435	281.544
7.436	281.580
7.437	281.615
7.438	281.651
7.439	281.686
7.440	281.722
7.441	281.757
7.442	281.793
7.443	281.828
7.444	281.864
7.445	281.899
7.446	281.935
7.447	281.970
7.448	282.006
7.449	282.041
7.450	282.077
7.451	282.112
7.452	282.148
7.453	282.183
7.454	282.219
7.455	282.254
7.456	282.289
7.457	282.325
7.458	282.360
7.459	282.396
7.460	282.431
7.461	282.467
7.462	282.502
7.463	282.538
7.464	282.573
7.465	282.609
7.466	282.644
7.467	282.679
7.468	282.715
7.469	282.750
7.470	282.786
7.471	282.821
7.472	282.857
7.473	282.892
7.474	282.927
7.475	282.963
7.476	282.998
7.477	283.034
7.478	283.069
7.479	283.105
7.480	283.140
7.481	283.175
7.482	283.211
7.483	283.246
7.484	283.282
7.485	283.317
7.486	283.352
7.487	283.388
7.488	283.423
7.489	283.459
7.490	283.494
7.491	283.529
7.492	283.565
7.493	283.600
7.494	283.636
7.495	283.671
7.496	283.706
7.497	283.742
7.498	283.777
7.499	283.813
7.500	283.848
7.501	283.883
7.502	283.919
7.503	283.954
7.504	283.989
7.505	284.025
7.506	284.060
7.507	284.095
7.508	284.131
7.509	284.166
7.510	284.202
7.511	284.237
7.512	284.272
7.513	284.308
7.514	284.343
7.515	284.378
7.516	284.414
7.517	284.449
7.518	284.484
7.519	284.520
7.520	284.555
7.521	284.590
7.522	284.626
7.523	284.661
7.524	284.696
7.525	284.732
7.526	284.767
7.527	284.802
7.528	284.838
7.529	284.873
7.530	284.908
7.531	284.944
7.532	284.979
7.533	285.014
7.534	285.050
7.535	285.085
7.536	285.120
7.537	285.155
7.538	285.191
7.539	285.226
7.540	285.261
7.541	285.297
7.542	285.332
7.543	285.367
7.544	285.403
7.545	285.438
7.546	285.473
7.547	285.508
7.548	285.544
7.549	285.579
7.550	285.614
7.551	285.650
7.552	285.685
7.553	285.720
7.554	285.755
7.555	285.791
7.556	285.826
7.557	285.861
7.558	285.896
7.559	285.932
7.560	285.967
7.561	286.002
7.562	286.037
7.563	286.073
7.564	286.108
7.565	286.143
7.566	286.178
7.567	286.214
7.568	286.249
7.569	286.284
7.570	286.319
7.571	286.355
7.572	286.390
7.573	286.425
7.574	286.460
7.575	286.496
7.576	286.531
7.577	286.566
7.578	286.601
7.579	286.636
7.580	286.672
7.581	286.707
7.582	286.742
7.583	286.777
7.584	286.813
7.585	286.848
7.586	286.883
7.587	286.918
7.588	286.953
7.589	286.989
7.590	287.024
7.591	287.059
7.592	287.094
7.593	287.129
7.594	287.165
7.595	287.200
7.596	287.235
7.597	287.270
7.598	287.305
7.599	287.340
7.600	287.376
7.601	287.411
7.602	287.446
7.603	287.481
7.604	287.516
7.605	287.551
7.606	287.587
7.607	287.622
7.608	287.657
7.609	287.692
7.610	287.727
7.611	287.762
7.612	287.798
7.613	287.833
7.614	287.868
7.615	287.903
7.616	287.938
7.617	287.973
7.618	288.009
7.619	288.044
7.620	288.079
7.621	288.114
7.622	288.149
7.623	288.184
7.624	288.219
7.625	288.254
7.626	288.290
7.627	288.325
7.628	288.360
7.629	288.395
7.630	288.430
7.631	288.465
7.632	288.500
7.633	288.535
7.634	288.571
7.635	288.606
7.636	288.641
7.637	288.676
7.638	288.711
7.639	288.746
7.640	288.781
7.641	288.816
7.642	288.851
7.643	288.886
7.644	288.921
7.645	288.957
7.646	288.992
7.647	289.027
7.648	289.062
7.649	289.097
7.650	289.132
7.651	289.167
7.652	289.202
7.653	289.237
7.654	289.272
7.655	289.307
7.656	289.342
7.657	289.377
7.658	289.413
7.659	289.448
7.660	289.483
7.661	289.518
7.662	289.553
7.663	289.588
7.664	289.623
7.665	289.658
7.666	289.693
7.667	289.728
7.668	289.763
7.669	289.798
7.670	289.833
7.671	289.868
7.672	289.903
7.673	289.938
7.674	289.973
7.675	290.008
7.676	290.043
7.677	290.078
7.678	290.113
7.679	290.148
7.680	290.183
7.681	290.218
7.682	290.253
7.683	290.288
7.684	290.323
7.685	290.358
7.686	290.393
7.687	290.428
7.688	290.463
7.689	290.498
7.690	290.533
7.691	290.568
7.692	290.603
7.693	290.638
7.694	290.673
7.695	290.708
7.696	290.743
7.697	290.778
7.698	290.813
7.699	290.848
7.700	290.883
7.701	290.918
7.702	290.953
7.703	290.988
7.704	291.023
7.705	291.058
7.706	291.093
7.707	291.128
7.708	291.163
7.709	291.198
7.710	291.233
7.711	291.268
7.712	291.303
7.713	291.338
7.714	291.373
7.715	291.408
7.716	291.443
7.717	291.477
7.718	291.512
7.719	291.547
7.720	291.582
7.721	291.617
7.722	291.652
7.723	291.687
7.724	291.722
7.725	291.757
7.726	291.792
7.727	291.827
7.728	291.862
7.729	291.897
7.730	291.931
7.731	291.966
7.732	292.001
7.733	292.036
7.734	292.071
7.735	292.106
7.736	292.141
7.737	292.176
7.738	292.211
7.739	292.246
7.740	292.280
7.741	292.315
7.742	292.350
7.743	292.385
7.744	292.420
7.745	292.455
7.746	292.490
7.747	292.525
7.748	292.560
7.749	292.594
7.750	292.629
7.751	292.664
7.752	292.699
7.753	292.734
7.754	292.769
7.755	292.804
7.756	292.838
7.757	292.873
7.758	292.908
7.759	292.943
7.760	292.978
7.761	293.013
7.762	293.048
7.763	293.082
7.764	293.117
7.765	293.152
7.766	293.187
7.767	293.222
7.768	293.257
7.769	293.291
7.770	293.326
7.771	293.361
7.772	293.396
7.773	293.431
7.774	293.465
7.775	293.500
7.776	293.535
7.777	293.570
7.778	293.605
7.779	293.640
7.780	293.674
