t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
5.780	117.71	649.35	221.043	78.363	85.000	0.000	0.0000	0.6544	0.4044	0.2500	1139.40	56000.0	9.8046
5.790	118.16	651.52	221.416	78.358	85.000	0.000	0.0000	0.6555	0.4055	0.2500	1139.20	56000.0	9.8046
5.800	118.60	653.69	221.788	78.353	85.000	0.000	0.0000	0.6566	0.4066	0.2500	1139.00	56000.0	9.8046
5.810	119.05	655.86	222.160	78.348	85.000	0.000	0.0000	0.6577	0.4077	0.2500	1138.80	56000.0	9.8046
5.820	119.50	658.04	222.533	78.343	85.000	0.000	0.0000	0.6588	0.4088	0.2500	1138.60	56000.0	9.8046
5.830	119.95	660.22	222.905	78.338	85.000	0.000	0.0000	0.6600	0.4100	0.2500	1138.40	56000.0	9.8046
5.840	120.40	662.41	223.277	78.333	85.000	0.000	0.0000	0.6611	0.4111	0.2500	1138.20	56000.0	9.8046
5.850	120.86	664.59	223.649	78.328	85.000	0.000	0.0000	0.6622	0.4122	0.2500	1138.00	56000.0	9.8046
5.860	121.31	666.79	224.021	78.323	85.000	0.000	0.0000	0.6633	0.4133	0.2500	1137.80	56000.0	9.8046
5.870	121.76	668.98	224.393	78.317	85.000	0.000	0.0000	0.6644	0.4144	0.2500	1137.60	56000.0	9.8046
5.880	122.22	671.18	224.765	78.312	85.000	0.000	0.0000	0.6656	0.4156	0.2500	1137.40	56000.0	9.8046
5.890	122.67	673.38	225.137	78.307	85.000	0.000	0.0000	0.6667	0.4167	0.2500	1137.20	56000.0	9.8046
5.900	123.13	675.59	225.508	78.302	85.000	0.000	0.0000	0.6678	0.4178	0.2500	1137.00	56000.0	9.8046
5.910	123.59	677.80	225.880	78.297	85.000	0.000	0.0000	0.6689	0.4189	0.2500	1136.80	56000.0	9.8046
5.920	124.05	680.01	226.252	78.292	85.000	0.000	0.0000	0.6700	0.4200	0.2500	1136.60	56000.0	9.8046
5.930	124.51	682.23	226.623	78.287	85.000	0.000	0.0000	0.6711	0.4211	0.2500	1136.40	56000.0	9.8045
5.940	124.97	684.45	226.995	78.282	85.000	0.000	0.0000	0.6723	0.4223	0.2500	1136.20	56000.0	9.8045
5.950	125.43	686.68	227.366	78.277	85.000	0.000	0.0000	0.6734	0.4234	0.2500	1136.00	56000.0	9.8045
5.960	125.89	688.90	227.738	78.272	85.000	0.000	0.0000	0.6745	0.4245	0.2500	1135.80	56000.0	9.8045
5.970	126.35	691.14	228.109	78.267	85.000	0.000	0.0000	0.6756	0.4256	0.2500	1135.60	56000.0	9.8045
5.980	126.82	693.37	228.481	78.262	85.000	0.000	0.0000	0.6767	0.4267	0.2500	1135.40	56000.0	9.8045
5.990	127.28	695.61	228.852	78.257	85.000	0.000	0.0000	0.6779	0.4279	0.2500	1135.20	56000.0	9.8045
6.000	127.75	697.85	229.223	78.252	85.000	0.000	0.0000	0.6790	0.4290	0.2500	1135.00	56000.0	9.8045
6.010	128.22	700.10	229.594	78.247	85.000	0.000	0.0000	0.6801	0.4301	0.2500	1134.80	56000.0	9.8045
6.020	128.68	702.35	229.965	78.242	85.000	0.000	0.0000	0.6812	0.4312	0.2500	1134.60	56000.0	9.8045
6.030	129.15	704.60	230.336	78.237	85.000	0.000	0.0000	0.6823	0.4323	0.2500	1134.40	56000.0	9.8045
6.040	129.62	706.86	230.707	78.232	85.000	0.000	0.0000	0.6834	0.4334	0.2500	1134.20	56000.0	9.8045
6.050	130.09	709.12	231.078	78.227	85.000	0.000	0.0000	0.6845	0.4345	0.2500	1134.00	56000.0	9.8045
6.060	130.57	711.38	231.449	78.222	85.000	0.000	0.0000	0.6857	0.4357	0.2500	1133.80	56000.0	9.8045
6.070	131.04	713.65	231.819	78.217	85.000	0.000	0.0000	0.6868	0.4368	0.2500	1133.60	56000.0	9.8044
6.080	131.51	715.92	232.190	78.212	85.000	0.000	0.0000	0.6879	0.4379	0.2500	1133.40	56000.0	9.8044
6.090	131.99	718.20	232.561	78.207	85.000	0.000	0.0000	0.6890	0.4390	0.2500	1133.20	56000.0	9.8044
6.100	132.46	720.47	232.931	78.202	85.000	0.000	0.0000	0.6901	0.4401	0.2500	1133.00	56000.0	9.8044
6.110	132.94	722.76	233.301	78.198	85.000	0.000	0.0000	0.6912	0.4412	0.2500	1132.80	56000.0	9.8044
6.120	133.42	725.04	233.672	78.193	85.000	0.000	0.0000	0.6924	0.4424	0.2500	1132.60	56000.0	9.8044
6.130	133.90	727.33	234.042	78.188	85.000	0.000	0.0000	0.6935	0.4435	0.2500	1132.40	56000.0	9.8044
6.140	134.38	729.62	234.412	78.183	85.000	0.000	0.0000	0.6946	0.4446	0.2500	1132.20	56000.0	9.8044
6.150	134.86	731.92	234.783	78.178	85.000	0.000	0.0000	0.6957	0.4457	0.2500	1132.00	56000.0	9.8044
6.160	135.34	734.22	235.153	78.173	85.000	0.000	0.0000	0.6968	0.4468	0.2500	1131.80	56000.0	9.8044
6.170	135.82	736.52	235.523	78.168	85.000	0.000	0.0000	0.6979	0.4479	0.2500	1131.60	56000.0	9.8044
6.180	136.30	738.83	235.893	78.163	85.000	0.000	0.0000	0.6991	0.4491	0.2500	1131.40	56000.0	9.8044
6.190	136.79	741.14	236.262	78.158	85.000	0.000	0.0000	0.7002	0.4502	0.2500	1131.20	56000.0	9.8044
6.200	137.27	743.45	236.632	78.153	85.000	0.000	0.0000	0.7013	0.4513	0.2500	1131.00	56000.0	9.8044
6.210	137.76	745.77	237.002	78.149	85.000	0.000	0.0000	0.7024	0.4524	0.2500	1130.80	56000.0	9.8043
6.220	138.25	748.09	237.372	78.144	85.000	0.000	0.0000	0.7035	0.4535	0.2500	1130.60	56000.0	9.8043
6.230	138.74	750.42	237.741	78.139	85.000	0.000	0.0000	0.7046	0.4546	0.2500	1130.40	56000.0	9.8043
6.240	139.22	752.75	238.111	78.134	85.000	0.000	0.0000	0.7057	0.4557	0.2500	1130.20	56000.0	9.8043
6.250	139.71	755.08	238.480	78.129	85.000	0.000	0.0000	0.7069	0.4569	0.2500	1130.00	56000.0	9.8043
6.260	140.21	757.41	238.850	78.124	85.000	0.000	0.0000	0.7080	0.4580	0.2500	1129.80	56000.0	9.8043
6.270	140.70	759.75	239.219	78.119	85.000	0.000	0.0000	0.7091	0.4591	0.2500	1129.60	56000.0	9.8043
6.280	141.19	762.10	239.588	78.115	85.000	0.000	0.0000	0.7102	0.4602	0.2500	1129.40	56000.0	9.8043
6.290	141.68	764.44	239.957	78.110	85.000	0.000	0.0000	0.7113	0.4613	0.2500	1129.20	56000.0	9.8043
6.300	142.18	766.79	240.326	78.105	85.000	0.000	0.0000	0.7124	0.4624	0.2500	1129.00	56000.0	9.8043
6.310	142.68	769.15	240.695	78.100	85.000	0.000	0.0000	0.7135	0.4635	0.2500	1128.80	56000.0	9.8043
6.320	143.17	771.50	241.064	78.095	85.000	0.000	0.0000	0.7146	0.4646	0.2500	1128.60	56000.0	9.8043
6.330	143.67	773.86	241.433	78.091	85.000	0.000	0.0000	0.7158	0.4658	0.2500	1128.40	56000.0	9.8043
6.340	144.17	776.23	241.802	78.086	85.000	0.000	0.0000	0.7169	0.4669	0.2500	1128.20	56000.0	9.8043
6.350	144.67	778.60	242.170	78.081	85.000	0.000	0.0000	0.7180	0.4680	0.2500	1128.00	56000.0	9.8042
6.360	145.17	780.97	242.539	78.076	85.000	0.000	0.0000	0.7191	0.4691	0.2500	1127.80	56000.0	9.8042
6.370	145.67	783.34	242.907	78.071	85.000	0.000	0.0000	0.7202	0.4702	0.2500	1127.60	56000.0	9.8042
6.380	146.17	785.72	243.276	78.067	85.000	0.000	0.0000	0.7213	0.4713	0.2500	1127.40	56000.0	9.8042
6.390	146.68	788.10	243.644	78.062	85.000	0.000	0.0000	0.7224	0.4724	0.2500	1127.20	56000.0	9.8042
6.400	147.18	790.49	244.012	78.057	85.000	0.000	0.0000	0.7235	0.4735	0.2500	1127.00	56000.0	9.8042
6.410	147.69	792.88	244.380	78.052	85.000	0.000	0.0000	0.7247	0.4747	0.2500	1126.80	56000.0	9.8042
6.420	148.19	795.27	244.748	78.048	85.000	0.000	0.0000	0.7258	0.4758	0.2500	1126.60	56000.0	9.8042
6.430	148.70	797.67	245.116	78.043	85.000	0.000	0.0000	0.7269	0.4769	0.2500	1126.40	56000.0	9.8042
6.440	149.21	800.07	245.484	78.038	85.000	0.000	0.0000	0.7280	0.4780	0.2500	1126.20	56000.0	9.8042
6.450	149.72	802.47	245.852	78.033	85.000	0.000	0.0000	0.7291	0.4791	0.2500	1126.00	56000.0	9.8042
6.460	150.23	804.88	246.220	78.029	85.000	0.000	0.0000	0.7302	0.4802	0.2500	1125.80	56000.0	9.8042
6.470	150.74	807.29	246.587	78.024	85.000	0.000	0.0000	0.7313	0.4813	0.2500	1125.60	56000.0	9.8042
6.480	151.25	809.70	246.955	78.019	85.000	0.000	0.0000	0.7324	0.4824	0.2500	1125.40	56000.0	9.8042
6.490	151.76	812.12	247.322	78.014	85.000	0.000	0.0000	0.7335	0.4835	0.2500	1125.20	56000.0	9.8041
6.500	152.28	814.54	247.690	78.010	85.000	0.000	0.0000	0.7346	0.4846	0.2500	1125.00	56000.0	9.8041
6.510	152.79	816.96	248.057	78.005	85.000	0.000	0.0000	0.7358	0.4858	0.2500	1124.80	56000.0	9.8041
6.520	153.31	819.39	248.424	78.000	85.000	0.000	0.0000	0.7369	0.4869	0.2500	1124.60	56000.0	9.8041
6.530	153.83	821.82	248.791	77.996	85.000	0.000	0.0000	0.7380	0.4880	0.2500	1124.40	56000.0	9.8041
6.540	154.34	824.26	249.158	77.991	85.000	0.000	0.0000	0.7391	0.4891	0.2500	1124.20	56000.0	9.8041
6.550	154.86	826.70	249.525	77.986	85.000	0.000	0.0000	0.7402	0.4902	0.2500	1124.00	56000.0	9.8041
6.560	155.38	829.14	249.892	77.982	85.000	0.000	0.0000	0.7413	0.4913	0.2500	1123.80	56000.0	9.8041
6.570	155.90	831.59	250.259	77.977	85.000	0.000	0.0000	0.7424	0.4924	0.2500	1123.60	56000.0	9.8041
6.580	156.43	834.03	250.625	77.972	85.000	0.000	0.0000	0.7435	0.4935	0.2500	1123.40	56000.0	9.8041
6.590	156.95	836.49	250.992	77.967	85.000	0.000	0.0000	0.7446	0.4946	0.2500	1123.20	56000.0	9.8041
6.600	157.47	838.94	251.358	77.963	85.000	0.000	0.0000	0.7457	0.4957	0.2500	1123.00	56000.0	9.8041
6.610	158.00	841.40	251.725	77.958	85.000	0.000	0.0000	0.7468	0.4968	0.2500	1122.80	56000.0	9.8041
6.620	158.52	843.87	252.091	77.954	85.000	0.000	0.0000	0.7480	0.4980	0.2500	1122.60	56000.0	9.8040
6.630	159.05	846.34	252.457	77.949	85.000	0.000	0.0000	0.7491	0.4991	0.2500	1122.40	56000.0	9.8040
6.640	159.58	848.81	252.823	77.944	85.000	0.000	0.0000	0.7502	0.5002	0.2500	1122.20	56000.0	9.8040
6.650	160.11	851.28	253.189	77.940	85.000	0.000	0.0000	0.7513	0.5013	0.2500	1122.00	56000.0	9.8040
6.660	160.63	853.76	253.555	77.935	85.000	0.000	0.0000	0.7524	0.5024	0.2500	1121.80	56000.0	9.8040
6.670	161.17	856.24	253.921	77.930	85.000	0.000	0.0000	0.7535	0.5035	0.2500	1121.60	56000.0	9.8040
6.680	161.70	858.72	254.286	77.926	85.000	0.000	0.0000	0.7546	0.5046	0.2500	1121.40	56000.0	9.8040
6.690	162.23	861.21	254.652	77.921	85.000	0.000	0.0000	0.7557	0.5057	0.2500	1121.20	56000.0	9.8040
6.700	162.76	863.70	255.018	77.916	85.000	0.000	0.0000	0.7568	0.5068	0.2500	1121.00	56000.0	9.8040
6.710	163.30	866.20	255.383	77.912	85.000	0.000	0.0000	0.7579	0.5079	0.2500	1120.80	56000.0	9.8040
6.720	163.83	868.70	255.748	77.907	85.000	0.000	0.0000	0.7590	0.5090	0.2500	1120.60	56000.0	9.8040
6.730	164.37	871.20	256.113	77.903	85.000	0.000	0.0000	0.7601	0.5101	0.2500	1120.40	56000.0	9.8040
6.740	164.91	873.71	256.478	77.898	85.000	0.000	0.0000	0.7612	0.5112	0.2500	1120.20	56000.0	9.8040
6.750	165.44	876.22	256.843	77.893	85.000	0.000	0.0000	0.7623	0.5123	0.2500	1120.00	56000.0	9.8039
6.760	165.98	878.73	257.208	77.889	85.000	0.000	0.0000	0.7634	0.5134	0.2500	1119.80	56000.0	9.8039
6.770	166.52	881.25	257.573	77.884	85.000	0.000	0.0000	0.7645	0.5145	0.2500	1119.60	56000.0	9.8039
6.780	167.06	883.77	257.938	77.880	85.000	0.000	0.0000	0.7657	0.5157	0.2500	1119.40	56000.0	9.8039
6.790	167.61	886.29	258.302	77.875	85.000	0.000	0.0000	0.7668	0.5168	0.2500	1119.20	56000.0	9.8039
6.800	168.15	888.82	258.667	77.871	85.000	0.000	0.0000	0.7679	0.5179	0.2500	1119.00	56000.0	9.8039
6.810	168.69	891.35	259.031	77.866	85.000	0.000	0.0000	0.7690	0.5190	0.2500	1118.80	56000.0	9.8039
6.820	169.24	893.88	259.395	77.861	85.000	0.000	0.0000	0.7701	0.5201	0.2500	1118.60	56000.0	9.8039
6.830	169.78	896.42	259.759	77.857	85.000	0.000	0.0000	0.7712	0.5212	0.2500	1118.40	56000.0	9.8039
6.840	170.33	898.96	260.123	77.852	85.000	0.000	0.0000	0.7723	0.5223	0.2500	1118.20	56000.0	9.8039
6.850	170.88	901.51	260.487	77.848	85.000	0.000	0.0000	0.7734	0.5234	0.2500	1118.00	56000.0	9.8039
6.860	171.43	904.05	260.851	77.843	85.000	0.000	0.0000	0.7745	0.5245	0.2500	1117.80	56000.0	9.8039
6.870	171.98	906.61	261.215	77.839	85.000	0.000	0.0000	0.7756	0.5256	0.2500	1117.60	56000.0	9.8039
6.880	172.53	909.16	261.579	77.834	85.000	0.000	0.0000	0.7767	0.5267	0.2500	1117.40	56000.0	9.8038
6.890	173.08	911.72	261.942	77.830	85.000	0.000	0.0000	0.7778	0.5278	0.2500	1117.20	56000.0	9.8038
6.900	173.63	914.28	262.305	77.825	85.000	0.000	0.0000	0.7789	0.5289	0.2500	1117.00	56000.0	9.8038
6.910	174.19	916.85	262.669	77.821	85.000	0.000	0.0000	0.7800	0.5300	0.2500	1116.80	56000.0	9.8038
6.920	174.74	919.42	263.032	77.816	85.000	0.000	0.0000	0.7811	0.5311	0.2500	1116.60	56000.0	9.8038
6.930	175.30	921.99	263.395	77.812	85.000	0.000	0.0000	0.7822	0.5322	0.2500	1116.40	56000.0	9.8038
6.940	175.85	924.57	263.758	77.807	85.000	0.000	0.0000	0.7833	0.5333	0.2500	1116.20	56000.0	9.8038
6.950	176.41	927.15	264.121	77.803	85.000	0.000	0.0000	0.7844	0.5344	0.2500	1116.00	56000.0	9.8038
6.960	176.97	929.73	264.483	77.798	85.000	0.000	0.0000	0.7855	0.5355	0.2500	1115.80	56000.0	9.8038
6.970	177.53	932.32	264.846	77.794	85.000	0.000	0.0000	0.7866	0.5366	0.2500	1115.60	56000.0	9.8038
6.980	178.09	934.91	265.208	77.789	85.000	0.000	0.0000	0.7877	0.5377	0.2500	1115.40	56000.0	9.8038
6.990	178.65	937.50	265.571	77.785	85.000	0.000	0.0000	0.7888	0.5388	0.2500	1115.20	56000.0	9.8038
7.000	179.21	940.10	265.933	77.780	85.000	0.000	0.0000	0.7899	0.5399	0.2500	1115.00	56000.0	9.8038
7.010	179.78	942.70	266.295	77.776	85.000	0.000	0.0000	0.7910	0.5410	0.2500	1114.80	56000.0	9.8037
7.020	180.34	945.30	266.657	77.771	85.000	0.000	0.0000	0.7921	0.5421	0.2500	1114.60	56000.0	9.8037
7.030	180.91	947.91	267.019	77.767	85.000	0.000	0.0000	0.7932	0.5432	0.2500	1114.40	56000.0	9.8037
7.040	181.47	950.52	267.381	77.762	85.000	0.000	0.0000	0.7943	0.5443	0.2500	1114.20	56000.0	9.8037
7.050	182.04	953.14	267.743	77.758	85.000	0.000	0.0000	0.7954	0.5454	0.2500	1114.00	56000.0	9.8037
7.060	182.61	955.76	268.104	77.754	85.000	0.000	0.0000	0.7965	0.5465	0.2500	1113.80	56000.0	9.8037
7.070	183.18	958.38	268.466	77.749	85.000	0.000	0.0000	0.7976	0.5476	0.2500	1113.60	56000.0	9.8037
7.080	183.75	961.00	268.827	77.745	85.000	0.000	0.0000	0.7987	0.5487	0.2500	1113.40	56000.0	9.8037
7.090	184.32	963.63	269.188	77.740	85.000	0.000	0.0000	0.7998	0.5498	0.2500	1113.20	56000.0	9.8037
7.100	184.89	966.26	269.549	77.736	85.000	0.000	0.0000	0.8009	0.5513	0.2496	1113.00	56000.0	9.8037
7.110	185.46	968.90	269.910	77.731	85.000	0.000	0.0000	0.8020	0.5530	0.2490	1112.80	56000.0	9.8037
7.120	186.04	971.54	270.271	77.727	85.000	0.000	0.0000	0.8031	0.5546	0.2485	1112.60	56000.0	9.8037
7.130	186.61	974.18	270.631	77.723	85.000	0.000	0.0000	0.8042	0.5563	0.2479	1112.40	56000.0	9.8036
7.140	187.19	976.83	270.992	77.718	85.000	0.000	0.0000	0.8053	0.5579	0.2474	1112.20	56000.0	9.8036
7.150	187.77	979.48	271.352	77.714	85.000	0.000	0.0000	0.8064	0.5595	0.2468	1112.00	56000.0	9.8036
7.160	188.34	982.13	271.712	77.709	85.000	0.000	0.0000	0.8075	0.5612	0.2463	1111.80	56000.0	9.8036
7.170	188.92	984.79	272.072	77.705	85.000	0.000	0.0000	0.8085	0.5628	0.2457	1111.60	56000.0	9.8036
7.180	189.50	987.45	272.432	77.701	85.000	0.000	0.0000	0.8096	0.5645	0.2452	1111.40	56000.0	9.8036
7.190	190.08	990.11	272.791	77.696	85.000	0.000	0.0000	0.8107	0.5661	0.2446	1111.20	56000.0	9.8036
7.200	190.66	992.78	273.151	77.692	85.000	0.000	0.0000	0.8118	0.5677	0.2441	1111.00	56000.0	9.8036
7.210	191.25	995.45	273.510	77.687	85.000	0.000	0.0000	0.8129	0.5694	0.2435	1110.80	56000.0	9.8036
7.220	191.83	998.12	273.869	77.683	85.000	0.000	0.0000	0.8140	0.5710	0.2430	1110.60	56000.0	9.8036
7.230	192.42	1000.80	274.228	77.679	85.000	0.000	0.0000	0.8151	0.5727	0.2424	1110.40	56000.0	9.8036
7.240	193.00	1003.48	274.586	77.674	85.000	0.000	0.0000	0.8162	0.5743	0.2419	1110.20	56000.0	9.8036
7.250	193.59	1006.16	274.945	77.670	85.000	0.000	0.0000	0.8173	0.5759	0.2414	1110.00	56000.0	9.8035
7.260	194.18	1008.85	275.303	77.666	85.000	0.000	0.0000	0.8184	0.5776	0.2408	1109.80	56000.0	9.8035
7.270	194.76	1011.54	275.661	77.661	85.000	0.000	0.0000	0.8195	0.5792	0.2403	1109.60	56000.0	9.8035
7.280	195.35	1014.24	276.019	77.657	85.000	0.000	0.0000	0.8206	0.5808	0.2397	1109.40	56000.0	9.8035
7.290	195.94	1016.94	276.377	77.652	85.000	0.000	0.0000	0.8216	0.5825	0.2392	1109.20	56000.0	9.8035
7.300	196.54	1019.64	276.734	77.648	85.000	0.000	0.0000	0.8227	0.5841	0.2386	1109.00	56000.0	9.8035
7.310	197.13	1022.34	277.092	77.644	85.000	0.000	0.0000	0.8238	0.5857	0.2381	1108.80	56000.0	9.8035
7.320	197.72	1025.05	277.449	77.639	85.000	0.000	0.0000	0.8249	0.5874	0.2375	1108.60	56000.0	9.8035
7.330	198.32	1027.76	277.806	77.635	85.000	0.000	0.0000	0.8260	0.5890	0.2370	1108.40	56000.0	9.8035
7.340	198.91	1030.48	278.163	77.631	85.000	0.000	0.0000	0.8271	0.5906	0.2365	1108.20	56000.0	9.8035
7.350	199.51	1033.20	278.520	77.626	85.000	0.000	0.0000	0.8282	0.5923	0.2359	1108.00	56000.0	9.8035
7.360	200.11	1035.92	278.876	77.622	85.000	0.000	0.0000	0.8293	0.5939	0.2354	1107.80	56000.0	9.8035
7.370	200.70	1038.64	279.233	77.618	85.000	0.000	0.0000	0.8303	0.5955	0.2348	1107.60	56000.0	9.8034
7.380	201.30	1041.37	279.589	77.614	85.000	0.000	0.0000	0.8314	0.5971	0.2343	1107.40	56000.0	9.8034
7.390	201.90	1044.11	279.945	77.609	85.000	0.000	0.0000	0.8325	0.5988	0.2337	1107.20	56000.0	9.8034
7.400	202.50	1046.84	280.300	77.605	85.000	0.000	0.0000	0.8336	0.6004	0.2332	1107.00	56000.0	9.8034
7.410	203.11	1049.58	280.656	77.601	85.000	0.000	0.0000	0.8347	0.6020	0.2327	1106.80	56000.0	9.8034
7.420	203.71	1052.32	281.011	77.596	85.000	0.000	0.0000	0.8358	0.6037	0.2321	1106.60	56000.0	9.8034
7.430	204.31	1055.07	281.367	77.592	85.000	0.000	0.0000	0.8369	0.6053	0.2316	1106.40	56000.0	9.8034
7.440	204.92	1057.82	281.722	77.588	85.000	0.000	0.0000	0.8379	0.6069	0.2310	1106.20	56000.0	9.8034
7.450	205.52	1060.57	282.076	77.583	85.000	0.000	0.0000	0.8390	0.6085	0.2305	1106.00	56000.0	9.8034
7.460	206.13	1063.33	282.431	77.579	85.000	0.000	0.0000	0.8401	0.6101	0.2300	1105.80	56000.0	9.8034
7.470	206.74	1066.09	282.785	77.575	85.000	0.000	0.0000	0.8412	0.6118	0.2294	1105.60	56000.0	9.8034
7.480	207.35	1068.85	283.140	77.571	85.000	0.000	0.0000	0.8423	0.6134	0.2289	1105.40	56000.0	9.8034
7.490	207.96	1071.62	283.494	77.566	85.000	0.000	0.0000	0.8433	0.6150	0.2283	1105.20	56000.0	9.8033
7.500	208.57	1074.39	283.847	77.562	85.000	0.000	0.0000	0.8444	0.6166	0.2278	1105.00	56000.0	9.8033
7.510	209.18	1077.16	284.201	77.558	85.000	0.000	0.0000	0.8455	0.6182	0.2273	1104.80	56000.0	9.8033
7.520	209.79	1079.94	284.555	77.554	85.000	0.000	0.0000	0.8466	0.6199	0.2267	1104.60	56000.0	9.8033
7.530	210.41	1082.72	284.908	77.549	85.000	0.000	0.0000	0.8477	0.6215	0.2262	1104.40	56000.0	9.8033
7.540	211.02	1085.50	285.261	77.545	85.000	0.000	0.0000	0.8487	0.6231	0.2256	1104.20	56000.0	9.8033
7.550	211.64	1088.29	285.614	77.541	85.000	0.000	0.0000	0.8498	0.6247	0.2251	1104.00	56000.0	9.8033
7.560	212.25	1091.08	285.966	77.537	85.000	0.000	0.0000	0.8509	0.6263	0.2246	1103.80	56000.0	9.8033
7.570	212.87	1093.88	286.319	77.532	85.000	0.000	0.0000	0.8520	0.6279	0.2240	1103.60	56000.0	9.8033
7.580	213.49	1096.67	286.671	77.528	85.000	0.000	0.0000	0.8530	0.6296	0.2235	1103.40	56000.0	9.8033
7.590	214.11	1099.47	287.023	77.524	85.000	0.000	0.0000	0.8541	0.6312	0.2229	1103.20	56000.0	9.8033
7.600	214.73	1102.28	287.375	77.520	85.000	0.000	0.0000	0.8552	0.6328	0.2224	1103.00	56000.0	9.8032
7.610	215.35	1105.09	287.727	77.515	85.000	0.000	0.0000	0.8563	0.6344	0.2219	1102.80	56000.0	9.8032
7.620	215.98	1107.90	288.078	77.511	85.000	0.000	0.0000	0.8573	0.6360	0.2213	1102.60	56000.0	9.8032
7.630	216.60	1110.71	288.429	77.507	85.000	0.000	0.0000	0.8584	0.6376	0.2208	1102.40	56000.0	9.8032
7.640	217.22	1113.53	288.781	77.503	85.000	0.000	0.0000	0.8595	0.6392	0.2203	1102.20	56000.0	9.8032
7.650	217.85	1116.35	289.131	77.499	85.000	0.000	0.0000	0.8606	0.6408	0.2197	1102.00	56000.0	9.8032
7.660	218.47	1119.17	289.482	77.494	85.000	0.000	0.0000	0.8616	0.6424	0.2192	1101.80	56000.0	9.8032
7.670	219.10	1122.00	289.832	77.490	85.000	0.000	0.0000	0.8627	0.6440	0.2187	1101.60	56000.0	9.8032
7.680	219.73	1124.83	290.183	77.486	85.000	0.000	0.0000	0.8638	0.6457	0.2181	1101.40	56000.0	9.8032
7.690	220.36	1127.67	290.533	77.482	85.000	0.000	0.0000	0.8648	0.6473	0.2176	1101.20	56000.0	9.8032
7.700	220.99	1130.51	290.883	77.478	85.000	0.000	0.0000	0.8659	0.6489	0.2170	1101.00	56000.0	9.8032
7.710	221.62	1133.35	291.232	77.473	85.000	0.000	0.0000	0.8670	0.6505	0.2165	1100.80	56000.0	9.8032
7.720	222.25	1136.19	291.582	77.469	85.000	0.000	0.0000	0.8680	0.6521	0.2160	1100.60	56000.0	9.8031
7.730	222.89	1139.04	291.931	77.465	85.000	0.000	0.0000	0.8691	0.6537	0.2154	1100.40	56000.0	9.8031
7.740	223.52	1141.89	292.280	77.461	85.000	0.000	0.0000	0.8702	0.6553	0.2149	1100.20	56000.0	9.8031
7.750	224.16	1144.75	292.629	77.457	85.000	0.000	0.0000	0.8712	0.6569	0.2144	1100.00	56000.0	9.8031
7.760	224.79	1147.60	292.977	77.453	85.000	0.000	0.0000	0.8723	0.6585	0.2138	1099.80	56000.0	9.8031
7.770	225.43	1150.47	293.325	77.448	85.000	0.000	0.0000	0.8734	0.6601	0.2133	1099.60	56000.0	9.8031
7.780	226.07	1153.33	293.674	77.444	85.000	0.000	0.0000	0.8744	0.6617	0.2128	1099.40	56000.0	9.8031
7.790	226.71	1156.20	294.022	77.440	85.000	0.000	0.0000	0.8755	0.6633	0.2122	1099.20	56000.0	9.8031
7.800	227.35	1159.07	294.369	77.436	85.000	0.000	0.0000	0.8766	0.6649	0.2117	1099.00	56000.0	9.8031
7.810	227.99	1161.95	294.717	77.432	85.000	0.000	0.0000	0.8776	0.6665	0.2112	1098.80	56000.0	9.8031
7.820	228.63	1164.82	295.064	77.428	85.000	0.000	0.0000	0.8787	0.6681	0.2106	1098.60	56000.0	9.8031
7.830	229.27	1167.71	295.411	77.423	85.000	0.000	0.0000	0.8798	0.6697	0.2101	1098.40	56000.0	9.8030
7.840	229.91	1170.59	295.758	77.419	85.000	0.000	0.0000	0.8808	0.6712	0.2096	1098.20	56000.0	9.8030
7.850	230.56	1173.48	296.105	77.415	85.000	0.000	0.0000	0.8819	0.6728	0.2091	1098.00	56000.0	9.8030
7.860	231.20	1176.37	296.451	77.411	85.000	0.000	0.0000	0.8830	0.6744	0.2085	1097.80	56000.0	9.8030
7.870	231.85	1179.26	296.797	77.407	85.000	0.000	0.0000	0.8840	0.6760	0.2080	1097.60	56000.0	9.8030
7.880	232.50	1182.16	297.143	77.403	85.000	0.000	0.0000	0.8851	0.6776	0.2075	1097.40	56000.0	9.8030
7.890	233.15	1185.06	297.489	77.399	85.000	0.000	0.0000	0.8861	0.6792	0.2069	1097.20	56000.0	9.8030
7.900	233.80	1187.97	297.835	77.395	85.000	0.000	0.0000	0.8872	0.6808	0.2064	1097.00	56000.0	9.8030
7.910	234.45	1190.88	298.180	77.390	85.000	0.000	0.0000	0.8883	0.6824	0.2059	1096.80	56000.0	9.8030
7.920	235.10	1193.79	298.525	77.386	85.000	0.000	0.0000	0.8893	0.6840	0.2053	1096.60	56000.0	9.8030
7.930	235.75	1196.70	298.870	77.382	85.000	0.000	0.0000	0.8904	0.6856	0.2048	1096.40	56000.0	9.8030
7.940	236.40	1199.62	299.214	77.378	85.000	0.000	0.0000	0.8914	0.6871	0.2043	1096.20	56000.0	9.8029
7.950	237.06	1202.54	299.559	77.374	85.000	0.000	0.0000	0.8925	0.6887	0.2038	1096.00	56000.0	9.8029
7.960	237.71	1205.47	299.903	77.370	85.000	0.000	0.0000	0.8935	0.6903	0.2032	1095.80	56000.0	9.8029
