t(c)	theta_c(grad)
17.460	74.357
17.470	74.355
17.480	74.352
17.490	74.349
17.500	74.347
17.510	74.344
17.520	74.342
17.530	74.339
17.540	74.337
17.550	74.334
17.560	74.331
17.570	74.329
17.580	74.326
17.590	74.324
17.600	74.321
17.610	74.319
17.620	74.316
17.630	74.314
17.640	74.311
17.650	74.308
17.660	74.306
17.670	74.303
17.680	74.301
17.690	74.298
17.700	74.296
17.710	74.293
17.720	74.291
17.730	74.288
17.740	74.286
17.750	74.283
17.760	74.280
17.770	74.278
17.780	74.275
17.790	74.273
17.800	74.270
17.810	74.268
17.820	74.265
17.830	74.263
17.840	74.260
17.850	74.258
17.860	74.255
17.870	74.253
17.880	74.250
17.890	74.248
17.900	74.245
17.910	74.242
17.920	74.240
17.930	74.237
17.940	74.235
17.950	74.232
17.960	74.230
17.970	74.227
17.980	74.225
17.990	74.222
18.000	74.220
18.010	74.217
18.020	74.215
18.030	74.212
18.040	74.210
18.050	74.207
18.060	74.205
18.070	74.202
18.080	74.200
18.090	74.197
18.100	74.195
18.110	74.192
18.120	74.190
18.130	74.187
18.140	74.185
18.150	74.182
18.160	74.180
18.170	74.177
18.180	74.175
18.190	74.172
18.200	74.170
18.210	74.167
18.220	74.165
18.230	74.162
18.240	74.160
18.250	74.157
18.260	74.155
18.270	74.152
18.280	74.150
18.290	74.147
18.300	74.145
18.310	74.142
18.320	74.140
18.330	74.137
18.340	74.135
18.350	74.132
18.360	74.130
18.370	74.127
18.380	74.125
18.390	74.122
18.400	74.120
18.410	74.117
18.420	74.115
18.430	74.112
18.440	74.110
18.450	74.107
18.460	74.105
18.470	74.102
18.480	74.100
18.490	74.097
18.500	74.095
18.510	74.093
18.520	74.090
18.530	74.088
18.540	74.085
18.550	74.083
18.560	74.080
18.570	74.078
18.580	74.075
18.590	74.073
18.600	74.070
18.610	74.068
18.620	74.065
18.630	74.063
18.640	74.060
18.650	74.058
18.660	74.056
18.670	74.053
18.680	74.051
18.690	74.048
18.700	74.046
18.710	74.043
18.720	74.041
18.730	74.038
18.740	74.036
18.750	74.033
18.760	74.031
18.770	74.029
18.780	74.026
18.790	74.024
18.800	74.021
18.810	74.019
18.820	74.016
18.830	74.014
18.840	74.011
18.850	74.009
18.860	74.007
18.870	74.004
18.880	74.002
18.890	73.999
18.900	73.997
18.910	73.994
18.920	73.992
18.930	73.989
18.940	73.987
18.950	73.985
18.960	73.982
18.970	73.980
18.980	73.977
18.990	73.975
19.000	73.972
19.010	73.970
19.020	73.968
19.030	73.965
19.040	73.963
19.050	73.960
19.060	73.958
19.070	73.955
19.080	73.953
19.090	73.951
19.100	73.948
19.110	73.946
19.120	73.943
19.130	73.941
19.140	73.938
19.150	73.936
19.160	73.934
19.170	73.931
19.180	73.929
19.190	73.926
19.200	73.924
19.210	73.922
19.220	73.919
19.230	73.917
19.240	73.914
19.250	73.912
19.260	73.910
19.270	73.907
19.280	73.905
19.290	73.902
19.300	73.900
19.310	73.898
19.320	73.895
19.330	73.893
19.340	73.890
19.350	73.888
19.360	73.886
19.370	73.883
19.380	73.881
19.390	73.878
19.400	73.876
19.410	73.874
19.420	73.871
19.430	73.869
19.440	73.866
19.450	73.864
19.460	73.862
19.470	73.859
19.480	73.857
19.490	73.854
19.500	73.852
19.510	73.850
19.520	73.847
19.530	73.845
19.540	73.843
19.550	73.840
19.560	73.838
19.570	73.835
19.580	73.833
19.590	73.831
19.600	73.828
19.610	73.826
19.620	73.823
19.630	73.821
19.640	73.819
19.650	73.816
19.660	73.814
19.670	73.812
19.680	73.809
19.690	73.807
19.700	73.805
19.710	73.802
19.720	73.800
19.730	73.797
19.740	73.795
19.750	73.793
19.760	73.790
19.770	73.788
19.780	73.786
19.790	73.783
19.800	73.781
19.810	73.778
19.820	73.776
19.830	73.774
19.840	73.771
19.850	73.769
19.860	73.767
19.870	73.764
19.880	73.762
19.890	73.760
19.900	73.757
19.910	73.755
19.920	73.753
19.930	73.750
19.940	73.748
19.950	73.746
19.960	73.743
19.970	73.741
19.980	73.739
19.990	73.736
20.000	73.734
20.010	73.731
20.020	73.729
20.030	73.727
20.040	73.724
20.050	73.722
20.060	73.720
20.070	73.717
20.080	73.715
20.090	73.713
20.100	73.710
20.110	73.708
20.120	73.706
20.130	73.703
20.140	73.701
20.150	73.699
20.160	73.696
20.170	73.694
20.180	73.692
20.190	73.689
20.200	73.687
20.210	73.685
20.220	73.682
20.230	73.680
20.240	73.678
20.250	73.675
20.260	73.673
20.270	73.671
20.280	73.669
20.290	73.666
20.300	73.664
20.310	73.662
20.320	73.659
20.330	73.657
20.340	73.655
20.350	73.652
20.360	73.650
20.370	73.648
20.380	73.645
20.390	73.643
20.400	73.641
20.410	73.638
20.420	73.636
20.430	73.634
20.440	73.632
20.450	73.629
20.460	73.627
20.470	73.625
20.480	73.622
20.490	73.620
20.500	73.618
20.510	73.615
20.520	73.613
20.530	73.611
20.540	73.608
20.550	73.606
20.560	73.604
20.570	73.602
20.580	73.599
20.590	73.597
20.600	73.595
20.610	73.592
20.620	73.590
20.630	73.588
20.640	73.586
20.650	73.583
20.660	73.581
20.670	73.579
20.680	73.576
20.690	73.574
20.700	73.572
20.710	73.570
20.720	73.567
20.730	73.565
20.740	73.563
20.750	73.560
20.760	73.558
20.770	73.556
20.780	73.554
20.790	73.551
20.800	73.549
20.810	73.547
20.820	73.544
20.830	73.542
20.840	73.540
20.850	73.538
20.860	73.535
20.870	73.533
20.880	73.531
20.890	73.529
20.900	73.526
20.910	73.524
20.920	73.522
20.930	73.519
20.940	73.517
20.950	73.515
20.960	73.513
20.970	73.510
20.980	73.508
20.990	73.506
21.000	73.504
21.010	73.501
21.020	73.499
21.030	73.497
21.040	73.495
21.050	73.492
21.060	73.490
21.070	73.488
21.080	73.486
21.090	73.483
21.100	73.481
21.110	73.479
21.120	73.477
21.130	73.474
21.140	73.472
21.150	73.470
21.160	73.468
21.170	73.465
21.180	73.463
21.190	73.461
21.200	73.459
21.210	73.456
21.220	73.454
21.230	73.452
21.240	73.450
21.250	73.447
21.260	73.445
21.270	73.443
21.280	73.441
21.290	73.438
21.300	73.436
21.310	73.434
21.320	73.432
21.330	73.429
21.340	73.427
21.350	73.425
21.360	73.423
21.370	73.421
21.380	73.418
21.390	73.416
21.400	73.414
21.410	73.412
21.420	73.409
21.430	73.407
21.440	73.405
21.450	73.403
21.460	73.400
21.470	73.398
21.480	73.396
21.490	73.394
21.500	73.392
21.510	73.389
21.520	73.387
21.530	73.385
21.540	73.383
21.550	73.381
21.560	73.378
21.570	73.376
21.580	73.374
21.590	73.372
21.600	73.369
21.610	73.367
21.620	73.365
21.630	73.363
21.640	73.361
21.650	73.358
21.660	73.356
21.670	73.354
21.680	73.352
21.690	73.350
21.700	73.347
21.710	73.345
21.720	73.343
21.730	73.341
21.740	73.339
21.750	73.336
21.760	73.334
21.770	73.332
21.780	73.330
21.790	73.328
21.800	73.325
21.810	73.323
21.820	73.321
21.830	73.319
21.840	73.317
21.850	73.314
21.860	73.312
21.870	73.310
21.880	73.308
21.890	73.306
21.900	73.303
21.910	73.301
21.920	73.299
21.930	73.297
21.940	73.295
21.950	73.293
21.960	73.290
21.970	73.288
21.980	73.286
21.990	73.284
22.000	73.282
22.010	73.279
22.020	73.277
22.030	73.275
22.040	73.273
22.050	73.271
22.060	73.269
22.070	73.266
22.080	73.264
22.090	73.262
22.100	73.260
22.110	73.258
22.120	73.255
22.130	73.253
22.140	73.251
22.150	73.249
22.160	73.247
22.170	73.245
22.180	73.242
22.190	73.240
22.200	73.238
22.210	73.236
22.220	73.234
22.230	73.232
22.240	73.229
22.250	73.227
22.260	73.225
22.270	73.223
22.280	73.221
22.290	73.219
22.300	73.217
22.310	73.214
22.320	73.212
22.330	73.210
22.340	73.208
22.350	73.206
22.360	73.204
22.370	73.201
22.380	73.199
22.390	73.197
22.400	73.195
22.410	73.193
22.420	73.191
22.430	73.189
22.440	73.186
22.450	73.184
22.460	73.182
22.470	73.180
22.480	73.178
22.490	73.176
22.500	73.174
22.510	73.171
22.520	73.169
22.530	73.167
22.540	73.165
22.550	73.163
22.560	73.161
22.570	73.159
22.580	73.156
22.590	73.154
22.600	73.152
22.610	73.150
22.620	73.148
22.630	73.146
22.640	73.144
22.650	73.142
22.660	73.139
22.670	73.137
22.680	73.135
22.690	73.133
22.700	73.131
22.710	73.129
22.720	73.127
22.730	73.125
22.740	73.122
22.750	73.120
22.760	73.118
22.770	73.116
22.780	73.114
22.790	73.112
22.800	73.110
22.810	73.108
22.820	73.105
22.830	73.103
22.840	73.101
22.850	73.099
22.860	73.097
22.870	73.095
22.880	73.093
22.890	73.091
22.900	73.089
22.910	73.086
22.920	73.084
22.930	73.082
22.940	73.080
22.950	73.078
22.960	73.076
22.970	73.074
22.980	73.072
22.990	73.070
23.000	73.068
23.010	73.065
23.020	73.063
23.030	73.061
23.040	73.059
23.050	73.057
23.060	73.055
23.070	73.053
23.080	73.051
23.090	73.049
23.100	73.047
23.110	73.044
23.120	73.042
23.130	73.040
23.140	73.038
23.150	73.036
23.160	73.034
23.170	73.032
23.180	73.030
23.190	73.028
23.200	73.026
23.210	73.024
23.220	73.021
23.230	73.019
23.240	73.017
23.250	73.015
23.260	73.013
23.270	73.011
23.280	73.009
23.290	73.007
23.300	73.005
23.310	73.003
23.320	73.001
23.330	72.999
23.340	72.997
23.350	72.994
23.360	72.992
23.370	72.990
23.380	72.988
23.390	72.986
23.400	72.984
23.410	72.982
23.420	72.980
23.430	72.978
23.440	72.976
23.450	72.974
23.460	72.972
23.470	72.970
23.480	72.968
23.490	72.965
23.500	72.963
23.510	72.961
23.520	72.959
23.530	72.957
23.540	72.955
23.550	72.953
23.560	72.951
23.570	72.949
23.580	72.947
23.590	72.945
23.600	72.943
23.610	72.941
23.620	72.939
23.630	72.937
23.640	72.935
23.650	72.933
23.660	72.931
23.670	72.928
23.680	72.926
23.690	72.924
23.700	72.922
23.710	72.920
23.720	72.918
23.730	72.916
23.740	72.914
23.750	72.912
23.760	72.910
23.770	72.908
23.780	72.906
23.790	72.904
23.800	72.902
23.810	72.900
23.820	72.898
23.830	72.896
23.840	72.894
23.850	72.892
23.860	72.890
23.870	72.888
23.880	72.886
23.890	72.884
23.900	72.882
23.910	72.879
23.920	72.877
23.930	72.875
23.940	72.873
23.950	72.871
23.960	72.869
23.970	72.867
23.980	72.865
23.990	72.863
24.000	72.861
24.010	72.859
24.020	72.857
24.030	72.855
24.040	72.853
24.050	72.851
24.060	72.849
24.070	72.847
24.080	72.845
24.090	72.843
24.100	72.841
24.110	72.839
24.120	72.837
24.130	72.835
24.140	72.833
24.150	72.831
24.160	72.829
24.170	72.827
24.180	72.825
24.190	72.823
24.200	72.821
24.210	72.819
24.220	72.817
24.230	72.815
24.240	72.813
24.250	72.811
24.260	72.809
24.270	72.807
24.280	72.805
24.290	72.803
24.300	72.801
24.310	72.799
24.320	72.797
24.330	72.795
24.340	72.793
24.350	72.791
24.360	72.789
24.370	72.787
24.380	72.785
24.390	72.783
24.400	72.781
24.410	72.779
24.420	72.777
24.430	72.775
24.440	72.773
24.450	72.771
24.460	72.769
24.470	72.767
24.480	72.765
24.490	72.763
24.500	72.761
24.510	72.759
24.520	72.757
24.530	72.755
24.540	72.753
24.550	72.751
24.560	72.749
24.570	72.747
24.580	72.745
24.590	72.743
24.600	72.741
24.610	72.739
24.620	72.737
24.630	72.735
24.640	72.733
24.650	72.731
24.660	72.729
24.670	72.727
24.680	72.725
24.690	72.723
24.700	72.721
24.710	72.719
24.720	72.717
24.730	72.715
24.740	72.714
24.750	72.712
24.760	72.710
24.770	72.708
24.780	72.706
24.790	72.704
24.800	72.702
24.810	72.700
24.820	72.698
24.830	72.696
24.840	72.694
24.850	72.692
24.860	72.690
24.870	72.688
24.880	72.686
24.890	72.684
24.900	72.682
24.910	72.680
24.920	72.678
24.930	72.676
24.940	72.674
24.950	72.672
24.960	72.670
24.970	72.668
24.980	72.666
24.990	72.665
25.000	72.663
25.010	72.661
25.020	72.659
25.030	72.657
25.040	72.655
25.050	72.653
25.060	72.651
25.070	72.649
25.080	72.647
25.090	72.645
25.100	72.643
25.110	72.641
25.120	72.639
25.130	72.637
25.140	72.635
25.150	72.633
25.160	72.631
25.170	72.630
25.180	72.628
25.190	72.626
25.200	72.624
25.210	72.622
25.220	72.620
25.230	72.618
25.240	72.616
25.250	72.614
25.260	72.612
25.270	72.610
25.280	72.608
25.290	72.606
25.300	72.604
25.310	72.603
25.320	72.601
25.330	72.599
25.340	72.597
25.350	72.595
25.360	72.593
25.370	72.591
25.380	72.589
25.390	72.587
25.400	72.585
25.410	72.583
25.420	72.581
25.430	72.579
25.440	72.578
25.450	72.576
25.460	72.574
25.470	72.572
25.480	72.570
25.490	72.568
25.500	72.566
25.510	72.564
25.520	72.562
25.530	72.560
25.540	72.558
25.550	72.556
25.560	72.555
25.570	72.553
25.580	72.551
25.590	72.549
25.600	72.547
25.610	72.545
25.620	72.543
25.630	72.541
25.640	72.539
25.650	72.537
25.660	72.536
25.670	72.534
25.680	72.532
25.690	72.530
25.700	72.528
25.710	72.526
25.720	72.524
25.730	72.522
25.740	72.520
25.750	72.518
25.760	72.517
25.770	72.515
25.780	72.513
25.790	72.511
25.800	72.509
25.810	72.507
25.820	72.505
25.830	72.503
25.840	72.501
25.850	72.500
25.860	72.498
25.870	72.496
25.880	72.494
25.890	72.492
25.900	72.490
25.910	72.488
25.920	72.486
25.930	72.484
25.940	72.483
25.950	72.481
25.960	72.479
25.970	72.477
25.980	72.475
25.990	72.473
26.000	72.471
26.010	72.469
26.020	72.468
26.030	72.466
26.040	72.464
26.050	72.462
26.060	72.460
26.070	72.458
26.080	72.456
26.090	72.454
26.100	72.453
26.110	72.451
26.120	72.449
26.130	72.447
26.140	72.445
26.150	72.443
26.160	72.441
26.170	72.440
26.180	72.438
26.190	72.436
26.200	72.434
26.210	72.432
26.220	72.430
26.230	72.428
26.240	72.426
26.250	72.425
26.260	72.423
26.270	72.421
26.280	72.419
26.290	72.417
26.300	72.415
26.310	72.414
26.320	72.412
26.330	72.410
26.340	72.408
26.350	72.406
26.360	72.404
26.370	72.402
26.380	72.401
26.390	72.399
26.400	72.397
26.410	72.395
26.420	72.393
26.430	72.391
26.440	72.389
26.450	72.388
26.460	72.386
26.470	72.384
26.480	72.382
26.490	72.380
26.500	72.378
26.510	72.377
26.520	72.375
26.530	72.373
26.540	72.371
26.550	72.369
26.560	72.367
26.570	72.366
26.580	72.364
26.590	72.362
26.600	72.360
26.610	72.358
26.620	72.356
26.630	72.355
26.640	72.353
26.650	72.351
26.660	72.349
26.670	72.347
26.680	72.345
26.690	72.344
26.700	72.342
26.710	72.340
26.720	72.338
26.730	72.336
26.740	72.334
26.750	72.333
26.760	72.331
26.770	72.329
26.780	72.327
26.790	72.325
26.800	72.324
26.810	72.322
26.820	72.320
26.830	72.318
26.840	72.316
26.850	72.314
26.860	72.313
26.870	72.311
26.880	72.309
26.890	72.307
26.900	72.305
26.910	72.304
26.920	72.302
26.930	72.300
26.940	72.298
26.950	72.296
26.960	72.295
26.970	72.293
26.980	72.291
26.990	72.289
27.000	72.287
27.010	72.286
27.020	72.284
27.030	72.282
27.040	72.280
27.050	72.278
27.060	72.277
27.070	72.275
27.080	72.273
27.090	72.271
27.100	72.269
27.110	72.268
27.120	72.266
27.130	72.264
27.140	72.262
27.150	72.260
27.160	72.259
27.170	72.257
27.180	72.255
27.190	72.253
27.200	72.251
27.210	72.250
27.220	72.248
27.230	72.246
27.240	72.244
27.250	72.242
27.260	72.241
27.270	72.239
27.280	72.237
27.290	72.235
27.300	72.234
27.310	72.232
27.320	72.230
27.330	72.228
27.340	72.226
27.350	72.225
27.360	72.223
27.370	72.221
27.380	72.219
27.390	72.218
27.400	72.216
27.410	72.214
27.420	72.212
27.430	72.210
27.440	72.209
27.450	72.207
27.460	72.205
27.470	72.203
27.480	72.202
27.490	72.200
27.500	72.198
27.510	72.196
27.520	72.195
27.530	72.193
27.540	72.191
27.550	72.189
27.560	72.187
27.570	72.186
27.580	72.184
27.590	72.182
27.600	72.180
27.610	72.179
27.620	72.177
27.630	72.175
27.640	72.173
27.650	72.172
27.660	72.170
27.670	72.168
27.680	72.166
27.690	72.165
27.700	72.163
27.710	72.161
27.720	72.159
27.730	72.158
27.740	72.156
27.750	72.154
27.760	72.152
27.770	72.151
27.780	72.149
27.790	72.147
27.800	72.145
27.810	72.144
27.820	72.142
27.830	72.140
27.840	72.138
27.850	72.137
27.860	72.135
27.870	72.133
27.880	72.131
27.890	72.130
27.900	72.128
27.910	72.126
27.920	72.124
27.930	72.123
27.940	72.121
27.950	72.119
27.960	72.117
27.970	72.116
27.980	72.114
27.990	72.112
28.000	72.111
28.010	72.109
28.020	72.107
28.030	72.105
28.040	72.104
28.050	72.102
28.060	72.100
28.070	72.098
28.080	72.097
28.090	72.095
28.100	72.093
28.110	72.092
28.120	72.090
28.130	72.088
28.140	72.086
28.150	72.085
28.160	72.083
28.170	72.081
28.180	72.079
28.190	72.078
28.200	72.076
28.210	72.074
28.220	72.073
28.230	72.071
28.240	72.069
28.250	72.067
28.260	72.066
28.270	72.064
28.280	72.062
28.290	72.061
28.300	72.059
28.310	72.057
28.320	72.055
28.330	72.054
28.340	72.052
28.350	72.050
28.360	72.049
28.370	72.047
28.380	72.045
28.390	72.044
28.400	72.042
28.410	72.040
28.420	72.038
28.430	72.037
28.440	72.035
28.450	72.033
28.460	72.032
28.470	72.030
28.480	72.028
28.490	72.027
28.500	72.025
28.510	72.023
28.520	72.021
28.530	72.020
28.540	72.018
28.550	72.016
28.560	72.015
28.570	72.013
28.580	72.011
28.590	72.010
28.600	72.008
28.610	72.006
28.620	72.005
28.630	72.003
28.640	72.001
28.650	71.999
28.660	71.998
28.670	71.996
28.680	71.994
28.690	71.993
28.700	71.991
28.710	71.989
28.720	71.988
28.730	71.986
28.740	71.984
28.750	71.983
28.760	71.981
28.770	71.979
28.780	71.978
28.790	71.976
28.800	71.974
28.810	71.973
28.820	71.971
28.830	71.969
28.840	71.968
28.850	71.966
28.860	71.964
28.870	71.963
28.880	71.961
28.890	71.959
28.900	71.958
28.910	71.956
28.920	71.954
28.930	71.953
28.940	71.951
28.950	71.949
28.960	71.948
28.970	71.946
28.980	71.944
28.990	71.943
29.000	71.941
29.010	71.939
29.020	71.938
29.030	71.936
29.040	71.934
29.050	71.933
29.060	71.931
29.070	71.929
29.080	71.928
29.090	71.926
29.100	71.924
29.110	71.923
29.120	71.921
29.130	71.919
29.140	71.918
29.150	71.916
29.160	71.914
29.170	71.913
29.180	71.911
29.190	71.909
29.200	71.908
29.210	71.906
29.220	71.905
29.230	71.903
29.240	71.901
29.250	71.900
29.260	71.898
29.270	71.896
29.280	71.895
29.290	71.893
29.300	71.891
29.310	71.890
29.320	71.888
29.330	71.886
29.340	71.885
29.350	71.883
29.360	71.882
29.370	71.880
29.380	71.878
29.390	71.877
29.400	71.875
29.410	71.873
29.420	71.872
29.430	71.870
29.440	71.868
29.450	71.867
29.460	71.865
29.470	71.864
29.480	71.862
29.490	71.860
29.500	71.859
29.510	71.857
29.520	71.855
29.530	71.854
29.540	71.852
29.550	71.851
29.560	71.849
29.570	71.847
29.580	71.846
29.590	71.844
29.600	71.842
29.610	71.841
29.620	71.839
29.630	71.838
29.640	71.836
29.650	71.834
29.660	71.833
29.670	71.831
29.680	71.830
29.690	71.828
29.700	71.826
29.710	71.825
29.720	71.823
29.730	71.821
29.740	71.820
29.750	71.818
29.760	71.817
29.770	71.815
29.780	71.813
29.790	71.812
29.800	71.810
29.810	71.809
29.820	71.807
29.830	71.805
29.840	71.804
29.850	71.802
29.860	71.801
29.870	71.799
29.880	71.797
29.890	71.796
29.900	71.794
29.910	71.793
29.920	71.791
29.930	71.789
29.940	71.788
29.950	71.786
29.960	71.785
29.970	71.783
29.980	71.781
29.990	71.780
30.000	71.778
