t(c)	x(m)
10.059	396.29
10.060	396.37
10.061	396.46
10.062	396.55
10.063	396.63
10.064	396.72
10.065	396.80
10.066	396.89
10.067	396.97
10.068	397.06
10.069	397.14
10.070	397.23
10.071	397.31
10.072	397.40
10.073	397.49
10.074	397.57
10.075	397.66
10.076	397.74
10.077	397.83
10.078	397.91
10.079	398.00
10.080	398.08
10.081	398.17
10.082	398.25
10.083	398.34
10.084	398.43
10.085	398.51
10.086	398.60
10.087	398.68
10.088	398.77
10.089	398.85
10.090	398.94
10.091	399.03
10.092	399.11
10.093	399.20
10.094	399.28
10.095	399.37
10.096	399.45
10.097	399.54
10.098	399.63
10.099	399.71
10.100	399.80
10.101	399.88
10.102	399.97
10.103	400.05
10.104	400.14
10.105	400.23
10.106	400.31
10.107	400.40
10.108	400.48
10.109	400.57
10.110	400.65
10.111	400.74
10.112	400.83
10.113	400.91
10.114	401.00
10.115	401.08
10.116	401.17
10.117	401.26
10.118	401.34
10.119	401.43
10.120	401.51
10.121	401.60
10.122	401.68
10.123	401.77
10.124	401.86
10.125	401.94
10.126	402.03
10.127	402.11
10.128	402.20
10.129	402.29
10.130	402.37
10.131	402.46
10.132	402.54
10.133	402.63
10.134	402.72
10.135	402.80
10.136	402.89
10.137	402.97
10.138	403.06
10.139	403.15
10.140	403.23
10.141	403.32
10.142	403.41
10.143	403.49
10.144	403.58
10.145	403.66
10.146	403.75
10.147	403.84
10.148	403.92
10.149	404.01
10.150	404.09
10.151	404.18
10.152	404.27
10.153	404.35
10.154	404.44
10.155	404.53
10.156	404.61
10.157	404.70
10.158	404.78
10.159	404.87
10.160	404.96
10.161	405.04
10.162	405.13
10.163	405.22
10.164	405.30
10.165	405.39
10.166	405.47
10.167	405.56
10.168	405.65
10.169	405.73
10.170	405.82
10.171	405.91
10.172	405.99
10.173	406.08
10.174	406.17
10.175	406.25
10.176	406.34
10.177	406.43
10.178	406.51
10.179	406.60
10.180	406.68
10.181	406.77
10.182	406.86
10.183	406.94
10.184	407.03
10.185	407.12
10.186	407.20
10.187	407.29
10.188	407.38
10.189	407.46
10.190	407.55
10.191	407.64
10.192	407.72
10.193	407.81
10.194	407.90
10.195	407.98
10.196	408.07
10.197	408.16
10.198	408.24
10.199	408.33
10.200	408.42
10.201	408.50
10.202	408.59
10.203	408.68
10.204	408.76
10.205	408.85
10.206	408.94
10.207	409.02
10.208	409.11
10.209	409.20
10.210	409.28
10.211	409.37
10.212	409.46
10.213	409.54
10.214	409.63
10.215	409.72
10.216	409.80
10.217	409.89
10.218	409.98
10.219	410.06
10.220	410.15
10.221	410.24
10.222	410.32
10.223	410.41
10.224	410.50
10.225	410.59
10.226	410.67
10.227	410.76
10.228	410.85
10.229	410.93
10.230	411.02
10.231	411.11
10.232	411.19
10.233	411.28
10.234	411.37
10.235	411.45
10.236	411.54
10.237	411.63
10.238	411.72
10.239	411.80
10.240	411.89
10.241	411.98
10.242	412.06
10.243	412.15
10.244	412.24
10.245	412.33
10.246	412.41
10.247	412.50
10.248	412.59
10.249	412.67
10.250	412.76
10.251	412.85
10.252	412.94
10.253	413.02
10.254	413.11
10.255	413.20
10.256	413.28
10.257	413.37
10.258	413.46
10.259	413.55
10.260	413.63
10.261	413.72
10.262	413.81
10.263	413.89
10.264	413.98
10.265	414.07
10.266	414.16
10.267	414.24
10.268	414.33
10.269	414.42
10.270	414.51
10.271	414.59
10.272	414.68
10.273	414.77
10.274	414.85
10.275	414.94
10.276	415.03
10.277	415.12
10.278	415.20
10.279	415.29
10.280	415.38
10.281	415.47
10.282	415.55
10.283	415.64
10.284	415.73
10.285	415.82
10.286	415.90
10.287	415.99
10.288	416.08
10.289	416.17
10.290	416.25
10.291	416.34
10.292	416.43
10.293	416.52
10.294	416.60
10.295	416.69
10.296	416.78
10.297	416.87
10.298	416.95
10.299	417.04
10.300	417.13
10.301	417.22
10.302	417.30
10.303	417.39
10.304	417.48
10.305	417.57
10.306	417.65
10.307	417.74
10.308	417.83
10.309	417.92
10.310	418.01
10.311	418.09
10.312	418.18
10.313	418.27
10.314	418.36
10.315	418.44
10.316	418.53
10.317	418.62
10.318	418.71
10.319	418.79
10.320	418.88
10.321	418.97
10.322	419.06
10.323	419.15
10.324	419.23
10.325	419.32
10.326	419.41
10.327	419.50
10.328	419.59
10.329	419.67
10.330	419.76
10.331	419.85
10.332	419.94
10.333	420.02
10.334	420.11
10.335	420.20
10.336	420.29
10.337	420.38
10.338	420.46
10.339	420.55
10.340	420.64
10.341	420.73
10.342	420.82
10.343	420.90
10.344	420.99
10.345	421.08
10.346	421.17
10.347	421.26
10.348	421.34
10.349	421.43
10.350	421.52
10.351	421.61
10.352	421.70
10.353	421.78
10.354	421.87
10.355	421.96
10.356	422.05
10.357	422.14
10.358	422.23
10.359	422.31
10.360	422.40
10.361	422.49
10.362	422.58
10.363	422.67
10.364	422.75
10.365	422.84
10.366	422.93
10.367	423.02
10.368	423.11
10.369	423.20
10.370	423.28
10.371	423.37
10.372	423.46
10.373	423.55
10.374	423.64
10.375	423.72
10.376	423.81
10.377	423.90
10.378	423.99
10.379	424.08
10.380	424.17
10.381	424.25
10.382	424.34
10.383	424.43
10.384	424.52
10.385	424.61
10.386	424.70
10.387	424.79
10.388	424.87
10.389	424.96
10.390	425.05
10.391	425.14
10.392	425.23
10.393	425.32
10.394	425.40
10.395	425.49
10.396	425.58
10.397	425.67
10.398	425.76
10.399	425.85
10.400	425.94
10.401	426.02
10.402	426.11
10.403	426.20
10.404	426.29
10.405	426.38
10.406	426.47
10.407	426.56
10.408	426.64
10.409	426.73
10.410	426.82
10.411	426.91
10.412	427.00
10.413	427.09
10.414	427.18
10.415	427.26
10.416	427.35
10.417	427.44
10.418	427.53
10.419	427.62
10.420	427.71
10.421	427.80
10.422	427.89
10.423	427.97
10.424	428.06
10.425	428.15
10.426	428.24
10.427	428.33
10.428	428.42
10.429	428.51
10.430	428.60
10.431	428.68
10.432	428.77
10.433	428.86
10.434	428.95
10.435	429.04
10.436	429.13
10.437	429.22
10.438	429.31
10.439	429.39
10.440	429.48
10.441	429.57
10.442	429.66
10.443	429.75
10.444	429.84
10.445	429.93
10.446	430.02
10.447	430.11
10.448	430.20
10.449	430.28
10.450	430.37
10.451	430.46
10.452	430.55
10.453	430.64
10.454	430.73
10.455	430.82
10.456	430.91
10.457	431.00
10.458	431.09
10.459	431.17
10.460	431.26
10.461	431.35
10.462	431.44
10.463	431.53
10.464	431.62
10.465	431.71
10.466	431.80
10.467	431.89
10.468	431.98
10.469	432.07
10.470	432.16
10.471	432.24
10.472	432.33
10.473	432.42
10.474	432.51
10.475	432.60
10.476	432.69
10.477	432.78
10.478	432.87
10.479	432.96
10.480	433.05
10.481	433.14
10.482	433.23
10.483	433.32
10.484	433.40
10.485	433.49
10.486	433.58
10.487	433.67
10.488	433.76
10.489	433.85
10.490	433.94
10.491	434.03
10.492	434.12
10.493	434.21
10.494	434.30
10.495	434.39
10.496	434.48
10.497	434.57
10.498	434.66
10.499	434.75
10.500	434.84
10.501	434.92
10.502	435.01
10.503	435.10
10.504	435.19
10.505	435.28
10.506	435.37
10.507	435.46
10.508	435.55
10.509	435.64
10.510	435.73
10.511	435.82
10.512	435.91
10.513	436.00
10.514	436.09
10.515	436.18
10.516	436.27
10.517	436.36
10.518	436.45
10.519	436.54
10.520	436.63
10.521	436.72
10.522	436.81
10.523	436.90
10.524	436.98
10.525	437.07
10.526	437.16
10.527	437.25
10.528	437.34
10.529	437.43
10.530	437.52
10.531	437.61
10.532	437.70
10.533	437.79
10.534	437.88
10.535	437.97
10.536	438.06
10.537	438.15
10.538	438.24
10.539	438.33
10.540	438.42
10.541	438.51
10.542	438.60
10.543	438.69
10.544	438.78
10.545	438.87
10.546	438.96
10.547	439.05
10.548	439.14
10.549	439.23
10.550	439.32
10.551	439.41
10.552	439.50
10.553	439.59
10.554	439.68
10.555	439.77
10.556	439.86
10.557	439.95
10.558	440.04
10.559	440.13
10.560	440.22
10.561	440.31
10.562	440.40
10.563	440.49
10.564	440.58
10.565	440.67
10.566	440.76
10.567	440.85
10.568	440.94
10.569	441.03
10.570	441.12
10.571	441.21
10.572	441.30
10.573	441.39
10.574	441.48
10.575	441.57
10.576	441.66
10.577	441.75
10.578	441.84
10.579	441.93
10.580	442.02
10.581	442.11
10.582	442.20
10.583	442.29
10.584	442.38
10.585	442.47
10.586	442.56
10.587	442.65
10.588	442.74
10.589	442.83
10.590	442.93
10.591	443.02
10.592	443.11
10.593	443.20
10.594	443.29
10.595	443.38
10.596	443.47
10.597	443.56
10.598	443.65
10.599	443.74
10.600	443.83
10.601	443.92
10.602	444.01
10.603	444.10
10.604	444.19
10.605	444.28
10.606	444.37
10.607	444.46
10.608	444.55
10.609	444.64
10.610	444.73
10.611	444.82
10.612	444.91
10.613	445.00
10.614	445.10
10.615	445.19
10.616	445.28
10.617	445.37
10.618	445.46
10.619	445.55
10.620	445.64
10.621	445.73
10.622	445.82
10.623	445.91
10.624	446.00
10.625	446.09
10.626	446.18
10.627	446.27
10.628	446.36
10.629	446.45
10.630	446.55
10.631	446.64
10.632	446.73
10.633	446.82
10.634	446.91
10.635	447.00
10.636	447.09
10.637	447.18
10.638	447.27
10.639	447.36
10.640	447.45
10.641	447.54
10.642	447.63
10.643	447.72
10.644	447.82
10.645	447.91
10.646	448.00
10.647	448.09
10.648	448.18
10.649	448.27
10.650	448.36
10.651	448.45
10.652	448.54
10.653	448.63
10.654	448.72
10.655	448.82
10.656	448.91
10.657	449.00
10.658	449.09
10.659	449.18
10.660	449.27
10.661	449.36
10.662	449.45
10.663	449.54
10.664	449.63
10.665	449.72
10.666	449.82
10.667	449.91
10.668	450.00
10.669	450.09
10.670	450.18
10.671	450.27
10.672	450.36
10.673	450.45
10.674	450.54
10.675	450.64
10.676	450.73
10.677	450.82
10.678	450.91
10.679	451.00
10.680	451.09
10.681	451.18
10.682	451.27
10.683	451.36
10.684	451.46
10.685	451.55
10.686	451.64
10.687	451.73
10.688	451.82
10.689	451.91
10.690	452.00
10.691	452.09
10.692	452.19
10.693	452.28
10.694	452.37
10.695	452.46
10.696	452.55
10.697	452.64
10.698	452.73
10.699	452.82
10.700	452.92
10.701	453.01
10.702	453.10
10.703	453.19
10.704	453.28
10.705	453.37
10.706	453.46
10.707	453.56
10.708	453.65
10.709	453.74
10.710	453.83
10.711	453.92
10.712	454.01
10.713	454.10
10.714	454.20
10.715	454.29
10.716	454.38
10.717	454.47
10.718	454.56
10.719	454.65
10.720	454.74
10.721	454.84
10.722	454.93
10.723	455.02
10.724	455.11
10.725	455.20
10.726	455.29
10.727	455.39
10.728	455.48
10.729	455.57
10.730	455.66
10.731	455.75
10.732	455.84
10.733	455.94
10.734	456.03
10.735	456.12
10.736	456.21
10.737	456.30
10.738	456.39
10.739	456.49
10.740	456.58
10.741	456.67
10.742	456.76
10.743	456.85
10.744	456.94
10.745	457.04
10.746	457.13
10.747	457.22
10.748	457.31
10.749	457.40
10.750	457.50
10.751	457.59
10.752	457.68
10.753	457.77
10.754	457.86
10.755	457.95
10.756	458.05
10.757	458.14
10.758	458.23
10.759	458.32
10.760	458.41
10.761	458.51
10.762	458.60
10.763	458.69
10.764	458.78
10.765	458.87
10.766	458.97
10.767	459.06
10.768	459.15
10.769	459.24
10.770	459.33
10.771	459.43
10.772	459.52
10.773	459.61
10.774	459.70
10.775	459.79
10.776	459.89
10.777	459.98
10.778	460.07
10.779	460.16
10.780	460.25
10.781	460.35
10.782	460.44
10.783	460.53
10.784	460.62
10.785	460.71
10.786	460.81
10.787	460.90
10.788	460.99
10.789	461.08
10.790	461.18
10.791	461.27
10.792	461.36
10.793	461.45
10.794	461.54
10.795	461.64
10.796	461.73
10.797	461.82
10.798	461.91
10.799	462.01
10.800	462.10
10.801	462.19
10.802	462.28
10.803	462.37
10.804	462.47
10.805	462.56
10.806	462.65
10.807	462.74
10.808	462.84
10.809	462.93
10.810	463.02
10.811	463.11
10.812	463.21
10.813	463.30
10.814	463.39
10.815	463.48
10.816	463.58
10.817	463.67
10.818	463.76
10.819	463.85
10.820	463.95
10.821	464.04
10.822	464.13
10.823	464.22
10.824	464.32
10.825	464.41
10.826	464.50
10.827	464.59
10.828	464.69
10.829	464.78
10.830	464.87
10.831	464.96
10.832	465.06
10.833	465.15
10.834	465.24
10.835	465.33
10.836	465.43
10.837	465.52
10.838	465.61
10.839	465.70
10.840	465.80
10.841	465.89
10.842	465.98
10.843	466.07
10.844	466.17
10.845	466.26
10.846	466.35
10.847	466.45
10.848	466.54
10.849	466.63
10.850	466.72
10.851	466.82
10.852	466.91
10.853	467.00
10.854	467.10
10.855	467.19
10.856	467.28
10.857	467.37
10.858	467.47
10.859	467.56
10.860	467.65
10.861	467.74
10.862	467.84
10.863	467.93
10.864	468.02
10.865	468.12
10.866	468.21
10.867	468.30
10.868	468.40
10.869	468.49
10.870	468.58
10.871	468.67
10.872	468.77
10.873	468.86
10.874	468.95
10.875	469.05
10.876	469.14
10.877	469.23
10.878	469.32
10.879	469.42
10.880	469.51
10.881	469.60
10.882	469.70
10.883	469.79
10.884	469.88
10.885	469.98
10.886	470.07
10.887	470.16
10.888	470.26
10.889	470.35
10.890	470.44
10.891	470.54
10.892	470.63
10.893	470.72
10.894	470.81
10.895	470.91
10.896	471.00
10.897	471.09
10.898	471.19
10.899	471.28
10.900	471.37
10.901	471.47
10.902	471.56
10.903	471.65
10.904	471.75
10.905	471.84
10.906	471.93
10.907	472.03
10.908	472.12
10.909	472.21
10.910	472.31
10.911	472.40
10.912	472.49
10.913	472.59
10.914	472.68
10.915	472.77
10.916	472.87
10.917	472.96
10.918	473.05
10.919	473.15
10.920	473.24
10.921	473.33
10.922	473.43
10.923	473.52
10.924	473.61
10.925	473.71
10.926	473.80
10.927	473.89
10.928	473.99
10.929	474.08
10.930	474.17
10.931	474.27
10.932	474.36
10.933	474.46
10.934	474.55
10.935	474.64
10.936	474.74
10.937	474.83
10.938	474.92
10.939	475.02
10.940	475.11
10.941	475.20
10.942	475.30
10.943	475.39
10.944	475.49
10.945	475.58
10.946	475.67
10.947	475.77
10.948	475.86
10.949	475.95
10.950	476.05
10.951	476.14
10.952	476.23
10.953	476.33
10.954	476.42
10.955	476.52
10.956	476.61
10.957	476.70
10.958	476.80
10.959	476.89
10.960	476.98
10.961	477.08
10.962	477.17
10.963	477.27
10.964	477.36
10.965	477.45
10.966	477.55
10.967	477.64
10.968	477.74
10.969	477.83
10.970	477.92
10.971	478.02
10.972	478.11
10.973	478.20
10.974	478.30
10.975	478.39
10.976	478.49
10.977	478.58
10.978	478.67
10.979	478.77
10.980	478.86
10.981	478.96
10.982	479.05
10.983	479.14
10.984	479.24
10.985	479.33
10.986	479.43
10.987	479.52
10.988	479.61
10.989	479.71
10.990	479.80
10.991	479.90
10.992	479.99
10.993	480.09
10.994	480.18
10.995	480.27
10.996	480.37
10.997	480.46
10.998	480.56
10.999	480.65
11.000	480.74
11.001	480.84
11.002	480.93
11.003	481.03
11.004	481.12
11.005	481.22
11.006	481.31
11.007	481.40
11.008	481.50
11.009	481.59
11.010	481.69
11.011	481.78
11.012	481.87
11.013	481.97
11.014	482.06
11.015	482.16
11.016	482.25
11.017	482.35
11.018	482.44
11.019	482.54
11.020	482.63
11.021	482.72
11.022	482.82
11.023	482.91
11.024	483.01
11.025	483.10
11.026	483.20
11.027	483.29
11.028	483.38
11.029	483.48
11.030	483.57
11.031	483.67
11.032	483.76
11.033	483.86
11.034	483.95
11.035	484.05
11.036	484.14
11.037	484.24
11.038	484.33
11.039	484.42
11.040	484.52
11.041	484.61
11.042	484.71
11.043	484.80
11.044	484.90
11.045	484.99
11.046	485.09
11.047	485.18
11.048	485.28
11.049	485.37
11.050	485.46
11.051	485.56
11.052	485.65
11.053	485.75
11.054	485.84
11.055	485.94
11.056	486.03
11.057	486.13
11.058	486.22
11.059	486.32
11.060	486.41
11.061	486.51
11.062	486.60
11.063	486.70
11.064	486.79
11.065	486.89
11.066	486.98
11.067	487.08
11.068	487.17
11.069	487.26
11.070	487.36
11.071	487.45
11.072	487.55
11.073	487.64
11.074	487.74
11.075	487.83
11.076	487.93
11.077	488.02
11.078	488.12
11.079	488.21
11.080	488.31
11.081	488.40
11.082	488.50
11.083	488.59
11.084	488.69
11.085	488.78
11.086	488.88
11.087	488.97
11.088	489.07
11.089	489.16
11.090	489.26
11.091	489.35
11.092	489.45
11.093	489.54
11.094	489.64
11.095	489.73
11.096	489.83
11.097	489.92
11.098	490.02
11.099	490.11
11.100	490.21
11.101	490.30
11.102	490.40
11.103	490.49
11.104	490.59
11.105	490.68
11.106	490.78
11.107	490.88
11.108	490.97
11.109	491.07
11.110	491.16
11.111	491.26
11.112	491.35
11.113	491.45
11.114	491.54
11.115	491.64
11.116	491.73
11.117	491.83
11.118	491.92
11.119	492.02
11.120	492.11
11.121	492.21
11.122	492.30
11.123	492.40
11.124	492.49
11.125	492.59
11.126	492.69
11.127	492.78
11.128	492.88
11.129	492.97
11.130	493.07
11.131	493.16
11.132	493.26
11.133	493.35
11.134	493.45
11.135	493.54
11.136	493.64
11.137	493.74
11.138	493.83
11.139	493.93
11.140	494.02
11.141	494.12
11.142	494.21
11.143	494.31
11.144	494.40
11.145	494.50
11.146	494.59
11.147	494.69
11.148	494.79
11.149	494.88
11.150	494.98
11.151	495.07
11.152	495.17
11.153	495.26
11.154	495.36
11.155	495.46
11.156	495.55
11.157	495.65
11.158	495.74
11.159	495.84
11.160	495.93
11.161	496.03
11.162	496.12
11.163	496.22
11.164	496.32
11.165	496.41
11.166	496.51
11.167	496.60
11.168	496.70
11.169	496.80
11.170	496.89
11.171	496.99
11.172	497.08
11.173	497.18
11.174	497.27
11.175	497.37
11.176	497.47
11.177	497.56
11.178	497.66
11.179	497.75
11.180	497.85
11.181	497.95
11.182	498.04
11.183	498.14
11.184	498.23
11.185	498.33
11.186	498.42
11.187	498.52
11.188	498.62
11.189	498.71
11.190	498.81
11.191	498.90
11.192	499.00
11.193	499.10
11.194	499.19
11.195	499.29
11.196	499.38
11.197	499.48
11.198	499.58
11.199	499.67
11.200	499.77
11.201	499.86
11.202	499.96
11.203	500.06
11.204	500.15
11.205	500.25
11.206	500.35
11.207	500.44
11.208	500.54
11.209	500.63
11.210	500.73
11.211	500.83
11.212	500.92
11.213	501.02
11.214	501.11
11.215	501.21
11.216	501.31
11.217	501.40
11.218	501.50
11.219	501.60
11.220	501.69
11.221	501.79
11.222	501.88
11.223	501.98
11.224	502.08
11.225	502.17
11.226	502.27
11.227	502.37
11.228	502.46
11.229	502.56
11.230	502.66
11.231	502.75
11.232	502.85
11.233	502.94
11.234	503.04
11.235	503.14
11.236	503.23
11.237	503.33
11.238	503.43
11.239	503.52
11.240	503.62
11.241	503.72
11.242	503.81
11.243	503.91
11.244	504.01
11.245	504.10
11.246	504.20
11.247	504.29
11.248	504.39
11.249	504.49
11.250	504.58
11.251	504.68
11.252	504.78
11.253	504.87
11.254	504.97
11.255	505.07
11.256	505.16
11.257	505.26
11.258	505.36
11.259	505.45
11.260	505.55
11.261	505.65
11.262	505.74
11.263	505.84
11.264	505.94
11.265	506.03
11.266	506.13
11.267	506.23
11.268	506.32
11.269	506.42
11.270	506.52
11.271	506.61
11.272	506.71
11.273	506.81
11.274	506.90
11.275	507.00
11.276	507.10
11.277	507.19
11.278	507.29
11.279	507.39
11.280	507.49
11.281	507.58
11.282	507.68
11.283	507.78
11.284	507.87
11.285	507.97
11.286	508.07
11.287	508.16
11.288	508.26
11.289	508.36
11.290	508.45
11.291	508.55
11.292	508.65
11.293	508.74
11.294	508.84
11.295	508.94
11.296	509.04
11.297	509.13
11.298	509.23
11.299	509.33
11.300	509.42
11.301	509.52
11.302	509.62
11.303	509.71
11.304	509.81
11.305	509.91
11.306	510.01
11.307	510.10
11.308	510.20
11.309	510.30
11.310	510.39
11.311	510.49
11.312	510.59
11.313	510.69
11.314	510.78
11.315	510.88
11.316	510.98
11.317	511.07
11.318	511.17
11.319	511.27
11.320	511.37
11.321	511.46
11.322	511.56
11.323	511.66
11.324	511.75
11.325	511.85
11.326	511.95
11.327	512.05
11.328	512.14
11.329	512.24
11.330	512.34
11.331	512.44
11.332	512.53
11.333	512.63
11.334	512.73
11.335	512.83
11.336	512.92
11.337	513.02
11.338	513.12
11.339	513.21
11.340	513.31
11.341	513.41
11.342	513.51
11.343	513.60
11.344	513.70
11.345	513.80
11.346	513.90
11.347	513.99
11.348	514.09
11.349	514.19
11.350	514.29
11.351	514.38
11.352	514.48
11.353	514.58
11.354	514.68
11.355	514.77
11.356	514.87
11.357	514.97
11.358	515.07
11.359	515.16
11.360	515.26
11.361	515.36
11.362	515.46
11.363	515.55
11.364	515.65
11.365	515.75
11.366	515.85
11.367	515.95
11.368	516.04
11.369	516.14
11.370	516.24
11.371	516.34
11.372	516.43
11.373	516.53
11.374	516.63
11.375	516.73
11.376	516.82
11.377	516.92
11.378	517.02
11.379	517.12
11.380	517.22
11.381	517.31
11.382	517.41
11.383	517.51
11.384	517.61
11.385	517.70
11.386	517.80
11.387	517.90
11.388	518.00
11.389	518.10
11.390	518.19
11.391	518.29
11.392	518.39
11.393	518.49
11.394	518.59
11.395	518.68
11.396	518.78
11.397	518.88
11.398	518.98
11.399	519.08
11.400	519.17
11.401	519.27
11.402	519.37
11.403	519.47
11.404	519.57
11.405	519.66
11.406	519.76
11.407	519.86
11.408	519.96
11.409	520.06
11.410	520.15
11.411	520.25
11.412	520.35
11.413	520.45
11.414	520.55
11.415	520.64
11.416	520.74
11.417	520.84
11.418	520.94
11.419	521.04
11.420	521.13
11.421	521.23
11.422	521.33
11.423	521.43
11.424	521.53
11.425	521.63
11.426	521.72
11.427	521.82
11.428	521.92
11.429	522.02
11.430	522.12
11.431	522.22
11.432	522.31
11.433	522.41
11.434	522.51
11.435	522.61
11.436	522.71
11.437	522.80
11.438	522.90
11.439	523.00
11.440	523.10
11.441	523.20
11.442	523.30
11.443	523.40
11.444	523.49
11.445	523.59
11.446	523.69
11.447	523.79
11.448	523.89
11.449	523.99
11.450	524.08
11.451	524.18
11.452	524.28
11.453	524.38
11.454	524.48
11.455	524.58
11.456	524.67
11.457	524.77
11.458	524.87
11.459	524.97
11.460	525.07
11.461	525.17
11.462	525.27
11.463	525.36
11.464	525.46
11.465	525.56
11.466	525.66
11.467	525.76
11.468	525.86
11.469	525.96
11.470	526.05
11.471	526.15
11.472	526.25
11.473	526.35
11.474	526.45
11.475	526.55
11.476	526.65
11.477	526.75
11.478	526.84
11.479	526.94
11.480	527.04
11.481	527.14
11.482	527.24
11.483	527.34
11.484	527.44
11.485	527.54
11.486	527.63
11.487	527.73
11.488	527.83
11.489	527.93
11.490	528.03
11.491	528.13
11.492	528.23
11.493	528.33
11.494	528.43
11.495	528.52
11.496	528.62
11.497	528.72
11.498	528.82
11.499	528.92
11.500	529.02
11.501	529.12
11.502	529.22
11.503	529.32
11.504	529.41
11.505	529.51
11.506	529.61
11.507	529.71
11.508	529.81
11.509	529.91
11.510	530.01
11.511	530.11
11.512	530.21
11.513	530.31
11.514	530.40
11.515	530.50
11.516	530.60
11.517	530.70
11.518	530.80
11.519	530.90
11.520	531.00
11.521	531.10
11.522	531.20
11.523	531.30
11.524	531.40
11.525	531.49
11.526	531.59
11.527	531.69
11.528	531.79
11.529	531.89
11.530	531.99
11.531	532.09
11.532	532.19
11.533	532.29
11.534	532.39
11.535	532.49
11.536	532.59
11.537	532.69
11.538	532.78
11.539	532.88
11.540	532.98
11.541	533.08
11.542	533.18
11.543	533.28
11.544	533.38
11.545	533.48
11.546	533.58
11.547	533.68
11.548	533.78
11.549	533.88
11.550	533.98
11.551	534.08
11.552	534.18
11.553	534.27
11.554	534.37
11.555	534.47
11.556	534.57
11.557	534.67
11.558	534.77
11.559	534.87
11.560	534.97
11.561	535.07
11.562	535.17
11.563	535.27
11.564	535.37
11.565	535.47
11.566	535.57
11.567	535.67
11.568	535.77
11.569	535.87
11.570	535.97
11.571	536.07
11.572	536.17
11.573	536.27
11.574	536.37
11.575	536.46
11.576	536.56
11.577	536.66
11.578	536.76
11.579	536.86
11.580	536.96
11.581	537.06
11.582	537.16
11.583	537.26
11.584	537.36
11.585	537.46
11.586	537.56
11.587	537.66
11.588	537.76
11.589	537.86
11.590	537.96
11.591	538.06
11.592	538.16
11.593	538.26
11.594	538.36
11.595	538.46
11.596	538.56
11.597	538.66
11.598	538.76
11.599	538.86
11.600	538.96
11.601	539.06
11.602	539.16
11.603	539.26
11.604	539.36
11.605	539.46
11.606	539.56
11.607	539.66
11.608	539.76
11.609	539.86
11.610	539.96
11.611	540.06
11.612	540.16
11.613	540.26
11.614	540.36
11.615	540.46
11.616	540.56
11.617	540.66
11.618	540.76
11.619	540.86
11.620	540.96
11.621	541.06
11.622	541.16
11.623	541.26
11.624	541.36
11.625	541.46
11.626	541.56
11.627	541.66
11.628	541.76
11.629	541.86
11.630	541.96
11.631	542.06
11.632	542.16
11.633	542.26
11.634	542.36
11.635	542.46
11.636	542.56
11.637	542.66
11.638	542.76
11.639	542.86
11.640	542.96
11.641	543.06
11.642	543.16
11.643	543.26
11.644	543.36
11.645	543.46
11.646	543.56
11.647	543.66
11.648	543.76
11.649	543.86
11.650	543.96
11.651	544.07
11.652	544.17
11.653	544.27
11.654	544.37
11.655	544.47
11.656	544.57
11.657	544.67
11.658	544.77
11.659	544.87
11.660	544.97
11.661	545.07
11.662	545.17
11.663	545.27
11.664	545.37
11.665	545.47
11.666	545.57
11.667	545.67
11.668	545.77
11.669	545.87
11.670	545.97
11.671	546.07
11.672	546.18
11.673	546.28
11.674	546.38
11.675	546.48
11.676	546.58
11.677	546.68
11.678	546.78
11.679	546.88
11.680	546.98
11.681	547.08
11.682	547.18
11.683	547.28
11.684	547.38
11.685	547.48
11.686	547.58
11.687	547.68
11.688	547.79
11.689	547.89
11.690	547.99
11.691	548.09
11.692	548.19
11.693	548.29
11.694	548.39
11.695	548.49
11.696	548.59
11.697	548.69
11.698	548.79
11.699	548.89
11.700	548.99
11.701	549.10
11.702	549.20
11.703	549.30
11.704	549.40
11.705	549.50
11.706	549.60
11.707	549.70
11.708	549.80
11.709	549.90
11.710	550.00
11.711	550.10
11.712	550.21
11.713	550.31
11.714	550.41
11.715	550.51
11.716	550.61
11.717	550.71
11.718	550.81
11.719	550.91
11.720	551.01
11.721	551.11
11.722	551.22
11.723	551.32
11.724	551.42
11.725	551.52
11.726	551.62
11.727	551.72
11.728	551.82
11.729	551.92
11.730	552.02
11.731	552.13
11.732	552.23
11.733	552.33
11.734	552.43
11.735	552.53
11.736	552.63
11.737	552.73
11.738	552.83
11.739	552.93
11.740	553.04
11.741	553.14
11.742	553.24
11.743	553.34
11.744	553.44
11.745	553.54
11.746	553.64
11.747	553.74
11.748	553.85
11.749	553.95
11.750	554.05
11.751	554.15
11.752	554.25
11.753	554.35
11.754	554.45
11.755	554.56
11.756	554.66
11.757	554.76
11.758	554.86
11.759	554.96
11.760	555.06
11.761	555.16
11.762	555.27
11.763	555.37
11.764	555.47
11.765	555.57
11.766	555.67
11.767	555.77
11.768	555.87
11.769	555.98
11.770	556.08
11.771	556.18
11.772	556.28
11.773	556.38
11.774	556.48
11.775	556.58
11.776	556.69
11.777	556.79
11.778	556.89
11.779	556.99
11.780	557.09
11.781	557.19
11.782	557.30
11.783	557.40
11.784	557.50
11.785	557.60
11.786	557.70
11.787	557.80
11.788	557.91
11.789	558.01
11.790	558.11
11.791	558.21
11.792	558.31
11.793	558.41
11.794	558.52
11.795	558.62
11.796	558.72
11.797	558.82
11.798	558.92
11.799	559.02
11.800	559.13
11.801	559.23
11.802	559.33
11.803	559.43
11.804	559.53
11.805	559.64
11.806	559.74
