t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
24.100	1064.71	10034.64	819.341	84.110	85.000	0.890	0.0000	2.7368	0.5415	0.2500	773.00	56000.0	9.7758
24.200	1073.14	10116.34	823.385	84.112	85.000	0.888	0.0000	2.7536	0.5404	0.2500	771.00	56000.0	9.7755
24.300	1081.61	10198.45	827.447	84.114	85.000	0.886	0.0000	2.7705	0.5393	0.2500	769.00	56000.0	9.7753
24.400	1090.11	10280.96	831.528	84.115	85.000	0.885	0.0000	2.7875	0.5383	0.2500	767.00	56000.0	9.7750
24.500	1098.66	10363.88	835.627	84.117	85.000	0.883	0.0000	2.8046	0.5372	0.2500	765.00	56000.0	9.7748
24.600	1107.24	10447.21	839.745	84.119	85.000	0.881	0.0000	2.8219	0.5361	0.2500	763.00	56000.0	9.7745
24.700	1115.86	10530.94	843.882	84.121	85.000	0.879	0.0000	2.8393	0.5350	0.2500	761.00	56000.0	9.7742
24.800	1124.53	10615.09	848.039	84.123	85.000	0.877	0.0000	2.8568	0.5339	0.2500	759.00	56000.0	9.7740
24.900	1133.23	10699.66	852.216	84.125	85.000	0.875	0.0000	2.8745	0.5328	0.2500	757.00	56000.0	9.7737
25.000	1141.97	10784.64	856.414	84.127	85.000	0.873	0.0000	2.8923	0.5317	0.2500	755.00	56000.0	9.7735
25.100	1150.76	10870.04	860.631	84.129	85.000	0.871	0.0000	2.9102	0.5306	0.2500	753.00	56000.0	9.7732
25.200	1159.58	10955.87	864.870	84.131	85.000	0.869	0.0000	2.9283	0.5295	0.2500	751.00	56000.0	9.7729
25.300	1168.44	11042.11	869.134	84.133	85.000	0.867	0.0000	2.9455	0.5284	0.2500	749.00	56000.0	9.7727
25.400	1177.35	11128.78	873.425	84.135	85.000	0.865	0.0000	2.9601	0.5275	0.2500	747.00	56000.0	9.7724
25.500	1186.29	11215.88	877.743	84.137	85.000	0.863	0.0000	2.9747	0.5266	0.2500	745.00	56000.0	9.7721
25.600	1195.28	11303.41	882.088	84.139	85.000	0.861	0.0000	2.9894	0.5257	0.2500	743.00	56000.0	9.7719
25.700	1204.31	11391.38	886.460	84.141	85.000	0.859	0.0000	3.0042	0.5247	0.2500	741.00	56000.0	9.7716
25.800	1213.38	11479.78	890.858	84.143	85.000	0.857	0.0000	3.0191	0.5238	0.2500	739.00	56000.0	9.7713
25.900	1222.49	11568.62	895.284	84.144	85.000	0.856	0.0000	3.0341	0.5229	0.2500	737.00	56000.0	9.7711
26.000	1231.65	11657.90	899.738	84.146	85.000	0.854	0.0000	3.0492	0.5219	0.2500	735.00	56000.0	9.7708
26.100	1240.85	11747.63	904.219	84.148	85.000	0.852	0.0000	3.0644	0.5210	0.2500	733.00	56000.0	9.7705
26.200	1250.09	11837.80	908.728	84.150	85.000	0.850	0.0000	3.0797	0.5200	0.2500	731.00	56000.0	9.7702
26.300	1259.37	11928.43	913.266	84.152	85.000	0.848	0.0000	3.0951	0.5191	0.2500	729.00	56000.0	9.7699
26.400	1268.70	12019.50	917.832	84.154	85.000	0.846	0.0000	3.1106	0.5181	0.2500	727.00	56000.0	9.7697
26.500	1278.07	12111.04	922.426	84.156	85.000	0.844	0.0000	3.1261	0.5171	0.2500	725.00	56000.0	9.7694
26.600	1287.48	12203.03	927.050	84.157	85.000	0.843	0.0000	3.1418	0.5161	0.2500	723.00	56000.0	9.7691
26.700	1296.94	12295.48	931.703	84.159	85.000	0.841	0.0000	3.1576	0.5152	0.2500	721.00	56000.0	9.7688
26.800	1306.44	12388.40	936.385	84.161	85.000	0.839	0.0000	3.1734	0.5142	0.2500	719.00	56000.0	9.7685
26.900	1315.99	12481.79	941.097	84.163	85.000	0.837	0.0000	3.1894	0.5132	0.2500	717.00	56000.0	9.7683
27.000	1325.59	12575.65	945.838	84.165	85.000	0.835	0.0000	3.2055	0.5122	0.2500	715.00	56000.0	9.7680
27.100	1335.23	12669.98	950.610	84.166	85.000	0.834	0.0000	3.2216	0.5111	0.2500	713.00	56000.0	9.7677
27.200	1344.91	12764.78	955.412	84.168	85.000	0.832	0.0000	3.2379	0.5101	0.2500	711.00	56000.0	9.7674
27.300	1354.64	12860.07	960.245	84.170	85.000	0.830	0.0000	3.2543	0.5091	0.2500	709.00	56000.0	9.7671
27.400	1364.42	12955.84	965.109	84.172	85.000	0.828	0.0000	3.2708	0.5081	0.2500	707.00	56000.0	9.7668
27.500	1374.24	13052.10	970.004	84.174	85.000	0.826	0.0000	3.2874	0.5070	0.2500	705.00	56000.0	9.7665
27.600	1384.11	13148.84	974.930	84.175	85.000	0.825	0.0000	3.3041	0.5060	0.2500	703.00	56000.0	9.7662
27.700	1394.03	13246.07	979.887	84.177	85.000	0.823	0.0000	3.3209	0.5049	0.2500	701.00	56000.0	9.7659
27.800	1403.99	13343.81	984.876	84.179	85.000	0.821	0.0000	3.3378	0.5039	0.2500	699.00	56000.0	9.7656
27.900	1414.01	13442.03	989.898	84.181	85.000	0.819	0.0000	3.3548	0.5028	0.2500	697.00	56000.0	9.7653
28.000	1424.07	13540.76	994.951	84.182	85.000	0.818	0.0000	3.3719	0.5018	0.2500	695.00	56000.0	9.7650
28.100	1434.18	13640.00	1000.038	84.184	85.000	0.816	0.0000	3.3892	0.5007	0.2500	693.00	56000.0	9.7647
28.200	1444.33	13739.74	1005.156	84.186	85.000	0.814	0.0000	3.4065	0.4999	0.2500	691.00	56000.0	9.7644
28.300	1454.54	13840.00	1010.305	84.188	85.000	0.812	0.0000	3.4240	0.4995	0.2500	689.00	56000.0	9.7641
28.400	1464.80	13940.76	1015.485	84.189	85.000	0.811	0.0000	3.4415	0.4992	0.2500	687.00	56000.0	9.7638
28.500	1475.10	14042.05	1020.695	84.191	85.000	0.809	0.0000	3.4592	0.4989	0.2500	685.00	56000.0	9.7635
28.600	1485.46	14143.86	1025.936	84.193	85.000	0.807	0.0000	3.4769	0.4985	0.2500	683.00	56000.0	9.7632
28.700	1495.86	14246.18	1031.207	84.195	85.000	0.805	0.0000	3.4948	0.4982	0.2500	681.00	56000.0	9.7628
28.800	1506.32	14349.04	1036.510	84.196	85.000	0.804	0.0000	3.5128	0.4978	0.2500	679.00	56000.0	9.7625
28.900	1516.83	14452.42	1041.845	84.198	85.000	0.802	0.0000	3.5308	0.4975	0.2500	677.00	56000.0	9.7622
29.000	1527.38	14556.34	1047.211	84.200	85.000	0.800	0.0000	3.5490	0.4971	0.2500	675.00	56000.0	9.7619
29.100	1537.99	14660.79	1052.610	84.201	85.000	0.799	0.0000	3.5673	0.4968	0.2500	673.00	56000.0	9.7616
29.200	1548.65	14765.79	1058.040	84.203	85.000	0.797	0.0000	3.5857	0.4964	0.2500	671.00	56000.0	9.7612
29.300	1559.37	14871.32	1063.503	84.205	85.000	0.795	0.0000	3.6042	0.4961	0.2500	669.00	56000.0	9.7609
29.400	1570.13	14977.40	1068.999	84.206	85.000	0.794	0.0000	3.6229	0.4957	0.2500	667.00	56000.0	9.7606
29.500	1580.95	15084.03	1074.528	84.208	85.000	0.792	0.0000	3.6416	0.4954	0.2500	665.00	56000.0	9.7603
29.600	1591.82	15191.21	1080.091	84.210	85.000	0.790	0.0000	3.6605	0.4950	0.2500	663.00	56000.0	9.7599
29.700	1602.74	15298.94	1085.687	84.211	85.000	0.789	0.0000	3.6794	0.4946	0.2500	661.00	56000.0	9.7596
29.800	1613.72	15407.24	1091.316	84.213	85.000	0.787	0.0000	3.6985	0.4943	0.2500	659.00	56000.0	9.7593
29.900	1624.75	15516.09	1096.980	84.215	85.000	0.785	0.0000	3.7177	0.4939	0.2500	657.00	56000.0	9.7590
30.000	1635.84	15625.52	1102.678	84.216	85.000	0.784	0.0000	3.7370	0.4935	0.2500	655.00	56000.0	9.7586
