t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
1.900	8.48	78.79	77.339	83.744	85.000	1.256	0.0000	0.2275	0.3000	0.2500	1217.00	56000.0	9.8064
2.000	9.32	86.48	80.944	83.740	85.000	1.260	0.0000	0.2381	0.3000	0.2500	1215.00	56000.0	9.8064
2.100	10.20	94.52	84.554	83.736	85.000	1.264	0.0000	0.2487	0.3000	0.2500	1213.00	56000.0	9.8064
2.200	11.13	102.93	88.170	83.733	85.000	1.267	0.0000	0.2594	0.3000	0.2500	1211.00	56000.0	9.8063
2.300	12.09	111.69	91.791	83.730	85.000	1.270	0.0000	0.2701	0.3000	0.2500	1209.00	56000.0	9.8063
2.400	13.09	120.82	95.418	83.728	85.000	1.272	0.0000	0.2808	0.3000	0.2500	1207.00	56000.0	9.8063
2.500	14.13	130.30	99.050	83.726	85.000	1.274	0.0000	0.2915	0.3000	0.2500	1205.00	56000.0	9.8062
2.600	15.22	140.15	102.687	83.724	85.000	1.276	0.0000	0.3022	0.3000	0.2500	1203.00	56000.0	9.8062
2.700	16.34	150.35	106.330	83.722	85.000	1.278	0.0000	0.3130	0.3000	0.2500	1201.00	56000.0	9.8062
2.800	17.50	160.92	109.977	83.721	85.000	1.279	0.0000	0.3238	0.3000	0.2500	1199.00	56000.0	9.8062
2.900	18.70	171.85	113.630	83.720	85.000	1.280	0.0000	0.3346	0.3000	0.2500	1197.00	56000.0	9.8061
3.000	19.95	183.15	117.287	83.719	85.000	1.281	0.0000	0.3454	0.3000	0.2500	1195.00	56000.0	9.8061
3.100	21.23	194.81	120.950	83.718	85.000	1.282	0.0000	0.3562	0.3000	0.2500	1193.00	56000.0	9.8060
3.200	22.55	206.83	124.617	83.717	85.000	1.283	0.0000	0.3671	0.3000	0.2500	1191.00	56000.0	9.8060
3.300	23.92	219.22	128.288	83.717	85.000	1.283	0.0000	0.3779	0.3000	0.2500	1189.00	56000.0	9.8060
3.400	25.32	231.97	131.965	83.716	85.000	1.284	0.0000	0.3888	0.3000	0.2500	1187.00	56000.0	9.8059
3.500	26.77	245.09	135.646	83.716	85.000	1.284	0.0000	0.3997	0.3000	0.2500	1185.00	56000.0	9.8059
3.600	28.25	258.57	139.331	83.716	85.000	1.284	0.0000	0.4106	0.3000	0.2500	1183.00	56000.0	9.8059
3.700	29.78	272.42	143.021	83.716	85.000	1.284	0.0000	0.4216	0.3000	0.2500	1181.00	56000.0	9.8058
3.800	31.34	286.63	146.715	83.716	85.000	1.284	0.0000	0.4325	0.3000	0.2500	1179.00	56000.0	9.8058
3.900	32.95	301.22	150.414	83.716	85.000	1.284	0.0000	0.4435	0.3000	0.2500	1177.00	56000.0	9.8057
4.000	34.59	316.17	154.117	83.717	85.000	1.283	0.0000	0.4545	0.3000	0.2500	1175.00	56000.0	9.8057
4.100	36.28	331.49	157.824	83.717	85.000	1.283	0.0000	0.4655	0.3000	0.2500	1173.00	56000.0	9.8056
4.200	38.01	347.18	161.534	83.717	85.000	1.283	0.0000	0.4766	0.3000	0.2500	1171.00	56000.0	9.8056
4.300	39.77	363.23	165.249	83.718	85.000	1.282	0.0000	0.4876	0.3000	0.2500	1169.00	56000.0	9.8055
4.400	41.58	379.66	168.968	83.719	85.000	1.281	0.0000	0.4987	0.3000	0.2500	1167.00	56000.0	9.8055
4.500	43.43	396.45	172.691	83.719	85.000	1.281	0.0000	0.5098	0.3000	0.2500	1165.00	56000.0	9.8054
4.600	45.32	413.62	176.417	83.720	85.000	1.280	0.0000	0.5209	0.3000	0.2500	1163.00	56000.0	9.8054
4.700	47.25	431.15	180.147	83.721	85.000	1.279	0.0000	0.5320	0.3000	0.2500	1161.00	56000.0	9.8053
4.800	49.22	449.06	183.881	83.721	85.000	1.279	0.0000	0.5431	0.3000	0.2500	1159.00	56000.0	9.8053
4.900	51.23	467.34	187.618	83.722	85.000	1.278	0.0000	0.5543	0.3043	0.2500	1157.00	56000.0	9.8052
5.000	53.28	485.99	191.358	83.723	85.000	1.277	0.0000	0.5654	0.3154	0.2500	1155.00	56000.0	9.8052
5.100	55.38	505.01	195.095	83.724	85.000	1.276	0.0000	0.5766	0.3266	0.2500	1153.00	56000.0	9.8051
5.200	57.51	524.40	198.831	83.725	85.000	1.275	0.0000	0.5878	0.3378	0.2500	1151.00	56000.0	9.8050
5.300	59.68	544.17	202.564	83.726	85.000	1.274	0.0000	0.5990	0.3490	0.2500	1149.00	56000.0	9.8050
5.400	61.89	564.30	206.295	83.727	85.000	1.273	0.0000	0.6101	0.3601	0.2500	1147.00	56000.0	9.8049
5.500	64.15	584.81	210.023	83.729	85.000	1.271	0.0000	0.6213	0.3713	0.2500	1145.00	56000.0	9.8048
5.600	66.44	605.68	213.746	83.730	85.000	1.270	0.0000	0.6325	0.3825	0.2500	1143.00	56000.0	9.8048
5.700	68.78	626.93	217.466	83.731	85.000	1.269	0.0000	0.6436	0.3936	0.2500	1141.00	56000.0	9.8047
5.800	71.15	648.55	221.181	83.732	85.000	1.268	0.0000	0.6548	0.4048	0.2500	1139.00	56000.0	9.8046
5.900	73.57	670.53	224.891	83.733	85.000	1.267	0.0000	0.6659	0.4159	0.2500	1137.00	56000.0	9.8046
6.000	76.02	692.89	228.595	83.735	85.000	1.265	0.0000	0.6771	0.4271	0.2500	1135.00	56000.0	9.8045
6.100	78.52	715.61	232.293	83.736	85.000	1.264	0.0000	0.6882	0.4382	0.2500	1133.00	56000.0	9.8044
6.200	81.05	738.70	235.984	83.737	85.000	1.263	0.0000	0.6993	0.4493	0.2500	1131.00	56000.0	9.8044
6.300	83.63	762.16	239.668	83.739	85.000	1.261	0.0000	0.7104	0.4604	0.2500	1129.00	56000.0	9.8043
6.400	86.24	785.98	243.345	83.740	85.000	1.260	0.0000	0.7215	0.4715	0.2500	1127.00	56000.0	9.8042
6.500	88.89	810.17	247.013	83.742	85.000	1.258	0.0000	0.7326	0.4826	0.2500	1125.00	56000.0	9.8042
6.600	91.59	834.73	250.673	83.743	85.000	1.257	0.0000	0.7437	0.4937	0.2500	1123.00	56000.0	9.8041
6.700	94.32	859.64	254.323	83.745	85.000	1.255	0.0000	0.7547	0.5047	0.2500	1121.00	56000.0	9.8040
6.800	97.09	884.92	257.964	83.746	85.000	1.254	0.0000	0.7657	0.5157	0.2500	1119.00	56000.0	9.8039
6.900	99.90	910.57	261.594	83.748	85.000	1.252	0.0000	0.7767	0.5267	0.2500	1117.00	56000.0	9.8038
7.000	102.75	936.57	265.214	83.749	85.000	1.251	0.0000	0.7877	0.5377	0.2500	1115.00	56000.0	9.8038
7.100	105.63	962.94	268.822	83.751	85.000	1.249	0.0000	0.7987	0.5487	0.2500	1113.00	56000.0	9.8037
7.200	108.56	989.66	272.419	83.752	85.000	1.248	0.0000	0.8096	0.5644	0.2452	1111.00	56000.0	9.8036
7.300	111.53	1016.74	275.999	83.754	85.000	1.246	0.0000	0.8205	0.5808	0.2397	1109.00	56000.0	9.8035
7.400	114.53	1044.17	279.561	83.756	85.000	1.244	0.0000	0.8314	0.5971	0.2343	1107.00	56000.0	9.8034
7.500	117.57	1071.96	283.106	83.757	85.000	1.243	0.0000	0.8422	0.6133	0.2289	1105.00	56000.0	9.8033
7.600	120.65	1100.11	286.631	83.759	85.000	1.241	0.0000	0.8530	0.6294	0.2235	1103.00	56000.0	9.8033
7.700	123.76	1128.60	290.136	83.760	85.000	1.240	0.0000	0.8637	0.6455	0.2182	1101.00	56000.0	9.8032
7.800	126.92	1157.44	293.621	83.762	85.000	1.238	0.0000	0.8743	0.6615	0.2128	1099.00	56000.0	9.8031
7.900	130.11	1186.63	297.085	83.764	85.000	1.236	0.0000	0.8849	0.6774	0.2075	1097.00	56000.0	9.8030
8.000	133.34	1216.16	300.527	83.765	85.000	1.235	0.0000	0.8955	0.6933	0.2022	1095.00	56000.0	9.8029
8.100	136.60	1246.04	303.946	83.767	85.000	1.233	0.0000	0.9060	0.7084	0.2060	1093.00	56000.0	9.8028
8.200	139.90	1276.25	307.344	83.768	85.000	1.232	0.0000	0.9165	0.7230	0.2165	1091.00	56000.0	9.8027
8.300	143.24	1306.81	310.719	83.770	85.000	1.230	0.0000	0.9269	0.7376	0.2269	1089.00	56000.0	9.8026
8.400	146.61	1337.69	314.071	83.772	85.000	1.228	0.0000	0.9372	0.7521	0.2372	1087.00	56000.0	9.8025
8.500	150.01	1368.92	317.400	83.774	85.000	1.226	0.0000	0.9475	0.7664	0.2475	1085.00	56000.0	9.8024
8.600	153.46	1400.47	320.704	83.775	85.000	1.225	0.0000	0.9577	0.7807	0.2577	1083.00	56000.0	9.8023
8.700	156.93	1432.35	323.984	83.777	85.000	1.223	0.0000	0.9678	0.7950	0.2678	1081.00	56000.0	9.8022
8.800	160.45	1464.56	327.239	83.779	85.000	1.221	0.0000	0.9779	0.8091	0.2779	1079.00	56000.0	9.8021
8.900	163.99	1497.09	330.469	83.781	85.000	1.219	0.0000	0.9879	0.8231	0.2879	1077.00	56000.0	9.8020
9.000	167.57	1529.94	333.672	83.783	85.000	1.217	0.0000	0.9979	0.8371	0.2979	1075.00	56000.0	9.8019
9.100	171.18	1563.11	336.850	83.786	85.000	1.214	0.0000	1.0078	0.8426	0.3013	1073.00	56000.0	9.8018
9.200	174.83	1596.60	340.011	83.788	85.000	1.212	0.0000	1.0177	0.8459	0.3029	1071.00	56000.0	9.8017
9.300	178.51	1630.40	343.159	83.790	85.000	1.210	0.0000	1.0275	0.8492	0.3046	1069.00	56000.0	9.8016
9.400	182.22	1664.51	346.294	83.792	85.000	1.208	0.0000	1.0373	0.8524	0.3062	1067.00	56000.0	9.8015
9.500	185.97	1698.94	349.414	83.794	85.000	1.206	0.0000	1.0471	0.8557	0.3078	1065.00	56000.0	9.8014
9.600	189.74	1733.68	352.522	83.797	85.000	1.203	0.0000	1.0568	0.8589	0.3095	1063.00	56000.0	9.8013
9.700	193.55	1768.72	355.615	83.799	85.000	1.201	0.0000	1.0665	0.8616	0.3002	1061.00	56000.0	9.8012
9.800	197.40	1804.08	358.696	83.801	85.000	1.199	0.0000	1.0762	0.8640	0.2857	1059.00	56000.0	9.8011
9.900	201.27	1839.74	361.764	83.803	85.000	1.197	0.0000	1.0859	0.8665	0.2712	1057.00	56000.0	9.8010
10.000	205.17	1875.70	364.819	83.805	85.000	1.195	0.0000	1.0955	0.8689	0.2568	1055.00	56000.0	9.8009
10.100	209.11	1911.97	367.861	83.807	85.000	1.193	0.0000	1.1051	0.8680	0.2500	1053.00	56000.0	9.8008
10.200	213.08	1948.54	370.895	83.809	85.000	1.191	0.0000	1.1147	0.8641	0.2500	1051.00	56000.0	9.8006
10.300	217.08	1985.42	373.927	83.811	85.000	1.189	0.0000	1.1243	0.8603	0.2500	1049.00	56000.0	9.8005
10.400	221.11	2022.59	376.954	83.813	85.000	1.187	0.0000	1.1339	0.8564	0.2500	1047.00	56000.0	9.8004
10.500	225.17	2060.07	379.979	83.815	85.000	1.185	0.0000	1.1435	0.8526	0.2500	1045.00	56000.0	9.8003
10.600	229.27	2097.84	383.001	83.817	85.000	1.183	0.0000	1.1531	0.8488	0.2500	1043.00	56000.0	9.8002
10.700	233.39	2135.92	386.021	83.819	85.000	1.181	0.0000	1.1627	0.8449	0.2500	1041.00	56000.0	9.8001
10.800	237.55	2174.30	389.038	83.821	85.000	1.179	0.0000	1.1723	0.8411	0.2500	1039.00	56000.0	9.7999
10.900	241.73	2212.98	392.053	83.823	85.000	1.177	0.0000	1.1820	0.8372	0.2500	1037.00	56000.0	9.7998
11.000	245.95	2251.95	395.065	83.825	85.000	1.175	0.0000	1.1916	0.8334	0.2500	1035.00	56000.0	9.7997
11.100	250.20	2291.23	398.076	83.828	85.000	1.172	0.0000	1.2012	0.8296	0.2500	1033.00	56000.0	9.7996
11.200	254.48	2330.81	401.085	83.830	85.000	1.170	0.0000	1.2109	0.8267	0.2500	1031.00	56000.0	9.7995
11.300	258.79	2370.68	404.091	83.832	85.000	1.168	0.0000	1.2205	0.8238	0.2500	1029.00	56000.0	9.7993
11.400	263.13	2410.86	407.094	83.834	85.000	1.166	0.0000	1.2302	0.8209	0.2500	1027.00	56000.0	9.7992
11.500	267.51	2451.33	410.094	83.836	85.000	1.164	0.0000	1.2399	0.8180	0.2500	1025.00	56000.0	9.7991
11.600	271.91	2492.10	413.091	83.838	85.000	1.162	0.0000	1.2495	0.8151	0.2500	1023.00	56000.0	9.7990
11.700	276.34	2533.18	416.085	83.840	85.000	1.160	0.0000	1.2592	0.8122	0.2500	1021.00	56000.0	9.7988
11.800	280.81	2574.54	419.078	83.842	85.000	1.158	0.0000	1.2689	0.8093	0.2500	1019.00	56000.0	9.7987
11.900	285.30	2616.21	422.068	83.844	85.000	1.156	0.0000	1.2786	0.8064	0.2500	1017.00	56000.0	9.7986
12.000	289.83	2658.17	425.056	83.846	85.000	1.154	0.0000	1.2883	0.8035	0.2500	1015.00	56000.0	9.7985
12.100	294.39	2700.43	428.042	83.849	85.000	1.151	0.0000	1.2980	0.8006	0.2500	1013.00	56000.0	9.7983
12.200	298.97	2742.99	431.027	83.851	85.000	1.149	0.0000	1.3077	0.7992	0.2500	1011.00	56000.0	9.7982
12.300	303.59	2785.85	434.007	83.853	85.000	1.147	0.0000	1.3174	0.7983	0.2500	1009.00	56000.0	9.7981
12.400	308.24	2829.00	436.982	83.855	85.000	1.145	0.0000	1.3272	0.7973	0.2500	1007.00	56000.0	9.7979
12.500	312.92	2872.44	439.952	83.857	85.000	1.143	0.0000	1.3369	0.7963	0.2500	1005.00	56000.0	9.7978
12.600	317.62	2916.19	442.917	83.859	85.000	1.141	0.0000	1.3466	0.7953	0.2500	1003.00	56000.0	9.7977
12.700	322.36	2960.22	445.877	83.861	85.000	1.139	0.0000	1.3563	0.7944	0.2500	1001.00	56000.0	9.7975
12.800	327.13	3004.56	448.833	83.864	85.000	1.136	0.0000	1.3660	0.7934	0.2500	999.00	56000.0	9.7974
12.900	331.93	3049.18	451.784	83.866	85.000	1.134	0.0000	1.3758	0.7924	0.2500	997.00	56000.0	9.7972
13.000	336.76	3094.10	454.730	83.868	85.000	1.132	0.0000	1.3855	0.7915	0.2500	995.00	56000.0	9.7971
13.100	341.61	3139.32	457.673	83.870	85.000	1.130	0.0000	1.3952	0.7905	0.2500	993.00	56000.0	9.7970
13.200	346.50	3184.82	460.611	83.872	85.000	1.128	0.0000	1.4049	0.7888	0.2500	991.00	56000.0	9.7968
13.300	351.42	3230.62	463.546	83.874	85.000	1.126	0.0000	1.4147	0.7866	0.2500	989.00	56000.0	9.7967
13.400	356.36	3276.71	466.481	83.877	85.000	1.123	0.0000	1.4244	0.7843	0.2500	987.00	56000.0	9.7965
13.500	361.34	3323.09	469.415	83.879	85.000	1.121	0.0000	1.4342	0.7820	0.2500	985.00	56000.0	9.7964
13.600	366.34	3369.76	472.348	83.881	85.000	1.119	0.0000	1.4440	0.7797	0.2500	983.00	56000.0	9.7963
13.700	371.38	3416.73	475.281	83.883	85.000	1.117	0.0000	1.4538	0.7774	0.2500	981.00	56000.0	9.7961
13.800	376.44	3463.99	478.213	83.885	85.000	1.115	0.0000	1.4636	0.7752	0.2500	979.00	56000.0	9.7960
13.900	381.54	3511.54	481.146	83.888	85.000	1.112	0.0000	1.4734	0.7729	0.2500	977.00	56000.0	9.7958
14.000	386.66	3559.38	484.079	83.890	85.000	1.110	0.0000	1.4833	0.7706	0.2500	975.00	56000.0	9.7957
14.100	391.81	3607.51	487.012	83.892	85.000	1.108	0.0000	1.4932	0.7683	0.2500	973.00	56000.0	9.7955
14.200	397.00	3655.94	489.945	83.894	85.000	1.106	0.0000	1.5030	0.7660	0.2500	971.00	56000.0	9.7954
14.300	402.21	3704.65	492.880	83.896	85.000	1.104	0.0000	1.5130	0.7636	0.2500	969.00	56000.0	9.7952
14.400	407.45	3753.66	495.815	83.899	85.000	1.101	0.0000	1.5229	0.7613	0.2500	967.00	56000.0	9.7951
14.500	412.72	3802.96	498.751	83.901	85.000	1.099	0.0000	1.5328	0.7590	0.2500	965.00	56000.0	9.7949
14.600	418.02	3852.55	501.689	83.903	85.000	1.097	0.0000	1.5428	0.7567	0.2500	963.00	56000.0	9.7948
14.700	423.35	3902.44	504.628	83.905	85.000	1.095	0.0000	1.5528	0.7543	0.2500	961.00	56000.0	9.7946
14.800	428.70	3952.62	507.569	83.907	85.000	1.093	0.0000	1.5628	0.7520	0.2500	959.00	56000.0	9.7945
14.900	434.09	4003.09	510.513	83.910	85.000	1.090	0.0000	1.5729	0.7497	0.2500	957.00	56000.0	9.7943
15.000	439.51	4053.85	513.458	83.912	85.000	1.088	0.0000	1.5829	0.7473	0.2500	955.00	56000.0	9.7942
15.100	444.95	4104.91	516.405	83.914	85.000	1.086	0.0000	1.5930	0.7450	0.2500	953.00	56000.0	9.7940
15.200	450.43	4156.26	519.356	83.916	85.000	1.084	0.0000	1.6031	0.7426	0.2500	951.00	56000.0	9.7938
15.300	455.93	4207.90	522.309	83.918	85.000	1.082	0.0000	1.6133	0.7402	0.2500	949.00	56000.0	9.7937
15.400	461.47	4259.84	525.265	83.921	85.000	1.079	0.0000	1.6235	0.7379	0.2500	947.00	56000.0	9.7935
15.500	467.03	4312.07	528.224	83.923	85.000	1.077	0.0000	1.6337	0.7355	0.2500	945.00	56000.0	9.7934
15.600	472.62	4364.59	531.187	83.925	85.000	1.075	0.0000	1.6439	0.7331	0.2500	943.00	56000.0	9.7932
15.700	478.24	4417.41	534.153	83.927	85.000	1.073	0.0000	1.6542	0.7307	0.2500	941.00	56000.0	9.7930
15.800	483.89	4470.53	537.123	83.930	85.000	1.070	0.0000	1.6645	0.7283	0.2500	939.00	56000.0	9.7929
15.900	489.57	4523.94	540.098	83.932	85.000	1.068	0.0000	1.6748	0.7259	0.2500	937.00	56000.0	9.7927
16.000	495.28	4577.65	543.077	83.934	85.000	1.066	0.0000	1.6852	0.7234	0.2500	935.00	56000.0	9.7925
16.100	501.02	4631.65	546.060	83.936	85.000	1.064	0.0000	1.6956	0.7210	0.2500	933.00	56000.0	9.7924
16.200	506.79	4685.95	549.048	83.938	85.000	1.062	0.0000	1.7061	0.7186	0.2500	931.00	56000.0	9.7922
16.300	512.59	4740.55	552.041	83.941	85.000	1.059	0.0000	1.7166	0.7161	0.2500	929.00	56000.0	9.7920
16.400	518.41	4795.44	555.040	83.943	85.000	1.057	0.0000	1.7271	0.7137	0.2500	927.00	56000.0	9.7919
16.500	524.27	4850.64	558.044	83.945	85.000	1.055	0.0000	1.7376	0.7112	0.2500	925.00	56000.0	9.7917
16.600	530.16	4906.13	561.053	83.947	85.000	1.053	0.0000	1.7482	0.7087	0.2500	923.00	56000.0	9.7915
16.700	536.07	4961.92	564.069	83.949	85.000	1.051	0.0000	1.7589	0.7063	0.2500	921.00	56000.0	9.7914
16.800	542.02	5018.02	567.091	83.952	85.000	1.048	0.0000	1.7695	0.7038	0.2500	919.00	56000.0	9.7912
16.900	547.99	5074.41	570.119	83.954	85.000	1.046	0.0000	1.7803	0.7013	0.2500	917.00	56000.0	9.7910
17.000	554.00	5131.10	573.154	83.956	85.000	1.044	0.0000	1.7910	0.6988	0.2500	915.00	56000.0	9.7908
17.100	560.03	5188.10	576.195	83.958	85.000	1.042	0.0000	1.8019	0.6962	0.2500	913.00	56000.0	9.7907
17.200	566.10	5245.40	579.244	83.961	85.000	1.039	0.0000	1.8127	0.6937	0.2500	911.00	56000.0	9.7905
17.300	572.19	5303.00	582.301	83.963	85.000	1.037	0.0000	1.8236	0.6912	0.2500	909.00	56000.0	9.7903
17.400	578.32	5360.91	585.365	83.965	85.000	1.035	0.0000	1.8346	0.6886	0.2500	907.00	56000.0	9.7901
17.500	584.47	5419.12	588.437	83.967	85.000	1.033	0.0000	1.8456	0.6860	0.2500	905.00	56000.0	9.7900
17.600	590.66	5477.64	591.517	83.969	85.000	1.031	0.0000	1.8566	0.6835	0.2500	903.00	56000.0	9.7898
17.700	596.87	5536.47	594.605	83.972	85.000	1.028	0.0000	1.8677	0.6809	0.2500	901.00	56000.0	9.7896
17.800	603.12	5595.60	597.702	83.974	85.000	1.026	0.0000	1.8789	0.6783	0.2500	899.00	56000.0	9.7894
17.900	609.39	5655.04	600.808	83.976	85.000	1.024	0.0000	1.8901	0.6756	0.2500	897.00	56000.0	9.7892
18.000	615.70	5714.79	603.923	83.978	85.000	1.022	0.0000	1.9014	0.6730	0.2500	895.00	56000.0	9.7890
18.100	622.03	5774.85	607.048	83.980	85.000	1.020	0.0000	1.9127	0.6704	0.2500	893.00	56000.0	9.7889
18.200	628.40	5835.22	610.182	83.983	85.000	1.017	0.0000	1.9241	0.6677	0.2500	891.00	56000.0	9.7887
18.300	634.79	5895.90	613.326	83.985	85.000	1.015	0.0000	1.9355	0.6650	0.2500	889.00	56000.0	9.7885
18.400	641.22	5956.89	616.481	83.987	85.000	1.013	0.0000	1.9470	0.6624	0.2500	887.00	56000.0	9.7883
18.500	647.68	6018.20	619.645	83.989	85.000	1.011	0.0000	1.9586	0.6597	0.2500	885.00	56000.0	9.7881
18.600	654.17	6079.82	622.821	83.991	85.000	1.009	0.0000	1.9702	0.6570	0.2500	883.00	56000.0	9.7879
18.700	660.69	6141.76	626.008	83.994	85.000	1.006	0.0000	1.9819	0.6542	0.2500	881.00	56000.0	9.7877
18.800	667.24	6204.02	629.206	83.996	85.000	1.004	0.0000	1.9936	0.6515	0.2500	879.00	56000.0	9.7875
18.900	673.82	6266.60	632.415	83.998	85.000	1.002	0.0000	2.0054	0.6491	0.2500	877.00	56000.0	9.7873
19.000	680.43	6329.49	635.635	84.000	85.000	1.000	0.0000	2.0173	0.6471	0.2500	875.00	56000.0	9.7871
19.100	687.08	6392.71	638.865	84.002	85.000	0.998	0.0000	2.0292	0.6451	0.2500	873.00	56000.0	9.7870
19.200	693.75	6456.24	642.104	84.004	85.000	0.996	0.0000	2.0412	0.6431	0.2500	871.00	56000.0	9.7868
19.300	700.46	6520.10	645.353	84.007	85.000	0.993	0.0000	2.0533	0.6411	0.2500	869.00	56000.0	9.7866
19.400	707.20	6584.29	648.612	84.009	85.000	0.991	0.0000	2.0654	0.6391	0.2500	867.00	56000.0	9.7864
19.500	713.97	6648.79	651.882	84.011	85.000	0.989	0.0000	2.0776	0.6371	0.2500	865.00	56000.0	9.7862
19.600	720.77	6713.63	655.162	84.013	85.000	0.987	0.0000	2.0898	0.6350	0.2500	863.00	56000.0	9.7860
19.700	727.60	6778.78	658.454	84.015	85.000	0.985	0.0000	2.1022	0.6330	0.2500	861.00	56000.0	9.7858
19.800	734.47	6844.27	661.756	84.017	85.000	0.983	0.0000	2.1145	0.6309	0.2500	859.00	56000.0	9.7856
19.900	741.36	6910.09	665.070	84.020	85.000	0.980	0.0000	2.1270	0.6288	0.2500	857.00	56000.0	9.7854
20.000	748.29	6976.23	668.396	84.022	85.000	0.978	0.0000	2.1395	0.6267	0.2500	855.00	56000.0	9.7852
20.100	755.26	7042.71	671.734	84.024	85.000	0.976	0.0000	2.1521	0.6246	0.2500	853.00	56000.0	9.7850
20.200	762.25	7109.52	675.084	84.026	85.000	0.974	0.0000	2.1648	0.6225	0.2500	851.00	56000.0	9.7848
20.300	769.28	7176.66	678.447	84.028	85.000	0.972	0.0000	2.1775	0.6204	0.2500	849.00	56000.0	9.7845
20.400	776.33	7244.13	681.822	84.030	85.000	0.970	0.0000	2.1903	0.6183	0.2500	847.00	56000.0	9.7843
20.500	783.42	7311.95	685.210	84.033	85.000	0.967	0.0000	2.2032	0.6161	0.2500	845.00	56000.0	9.7841
20.600	790.55	7380.10	688.612	84.035	85.000	0.965	0.0000	2.2162	0.6140	0.2500	843.00	56000.0	9.7839
20.700	797.70	7448.58	692.028	84.037	85.000	0.963	0.0000	2.2293	0.6118	0.2500	841.00	56000.0	9.7837
20.800	804.89	7517.41	695.457	84.039	85.000	0.961	0.0000	2.2424	0.6096	0.2500	839.00	56000.0	9.7835
20.900	812.12	7586.58	698.901	84.041	85.000	0.959	0.0000	2.2556	0.6074	0.2500	837.00	56000.0	9.7833
21.000	819.37	7656.09	702.359	84.043	85.000	0.957	0.0000	2.2689	0.6052	0.2500	835.00	56000.0	9.7831
21.100	826.66	7725.95	705.832	84.045	85.000	0.955	0.0000	2.2823	0.6029	0.2500	833.00	56000.0	9.7829
21.200	833.98	7796.15	709.319	84.047	85.000	0.953	0.0000	2.2958	0.6007	0.2500	831.00	56000.0	9.7826
21.300	841.34	7866.70	712.823	84.050	85.000	0.950	0.0000	2.3093	0.5984	0.2500	829.00	56000.0	9.7824
21.400	848.73	7937.60	716.341	84.052	85.000	0.948	0.0000	2.3230	0.5962	0.2500	827.00	56000.0	9.7822
21.500	856.15	8008.85	719.876	84.054	85.000	0.946	0.0000	2.3367	0.5939	0.2500	825.00	56000.0	9.7820
21.600	863.61	8080.45	723.427	84.056	85.000	0.944	0.0000	2.3506	0.5916	0.2500	823.00	56000.0	9.7818
21.700	871.10	8152.40	726.995	84.058	85.000	0.942	0.0000	2.3645	0.5892	0.2500	821.00	56000.0	9.7815
