N	t(c)	m(kg)	P(H)	V(m/s)	M	Cxa	alpha(grad)	theta_c(grad)	Cya_alpha	omega_z(1/s)	theta(grad)	y(m)	x(m)	g(m/s2)	x_dotc(m/s)	y_dotc(m/s)	V_dot(m/s2)
897	8.960	1075.80	56000.0	333.145	0.9961	0.8346	0.00	76.98	0.2961	0.0000	85.00	1514.28	308.06	9.8020	75.078	324.575	31.997
898	8.970	1075.60	56000.0	333.465	0.9971	0.8360	0.00	76.97	0.2971	0.0000	85.00	1517.53	308.81	9.8020	75.171	324.882	31.970
899	8.980	1075.40	56000.0	333.785	0.9981	0.8374	0.00	76.97	0.2981	0.0000	85.00	1520.78	309.56	9.8020	75.265	325.188	31.944
900	8.990	1075.20	56000.0	334.104	0.9991	0.8388	0.00	76.96	0.2991	0.0000	85.00	1524.03	310.32	9.8019	75.358	325.494	31.917
901	9.000	1075.00	56000.0	334.423	1.0001	0.8400	0.00	76.96	0.3000	0.0000	85.00	1527.29	311.07	9.8019	75.452	325.800	31.892
902	9.010	1074.80	56000.0	334.742	1.0011	0.8404	0.00	76.96	0.3002	0.0000	85.00	1530.55	311.83	9.8019	75.545	326.106	31.879
903	9.020	1074.60	56000.0	335.060	1.0021	0.8407	0.00	76.95	0.3004	0.0000	85.00	1533.81	312.58	9.8019	75.639	326.411	31.866
904	9.030	1074.40	56000.0	335.379	1.0031	0.8410	0.00	76.95	0.3005	0.0000	85.00	1537.08	313.34	9.8019	75.732	326.717	31.853
905	9.040	1074.20	56000.0	335.698	1.0041	0.8414	0.00	76.95	0.3007	0.0000	85.00	1540.35	314.10	9.8019	75.826	327.022	31.839
906	9.050	1074.00	56000.0	336.016	1.0051	0.8417	0.00	76.94	0.3008	0.0000	85.00	1543.62	314.86	9.8019	75.919	327.327	31.826
907	9.060	1073.80	56000.0	336.334	1.0061	0.8420	0.00	76.94	0.3010	0.0000	85.00	1546.89	315.62	9.8019	76.013	327.632	31.813
908	9.070	1073.60	56000.0	336.652	1.0071	0.8424	0.00	76.93	0.3012	0.0000	85.00	1550.17	316.38	9.8019	76.106	327.937	31.800
909	9.080	1073.40	56000.0	336.970	1.0080	0.8427	0.00	76.93	0.3013	0.0000	85.00	1553.45	317.14	9.8019	76.200	328.241	31.786
910	9.090	1073.20	56000.0	337.288	1.0090	0.8430	0.00	76.93	0.3015	0.0000	85.00	1556.73	317.90	9.8018	76.293	328.546	31.773
911	9.100	1073.00	56000.0	337.606	1.0100	0.8433	0.00	76.92	0.3017	0.0000	85.00	1560.02	318.66	9.8018	76.387	328.850	31.760
912	9.110	1072.80	56000.0	337.923	1.0110	0.8437	0.00	76.92	0.3018	0.0000	85.00	1563.31	319.43	9.8018	76.480	329.155	31.746
913	9.120	1072.60	56000.0	338.240	1.0120	0.8440	0.00	76.92	0.3020	0.0000	85.00	1566.61	320.19	9.8018	76.574	329.459	31.733
914	9.130	1072.40	56000.0	338.558	1.0130	0.8443	0.00	76.91	0.3022	0.0000	85.00	1569.90	320.96	9.8018	76.667	329.763	31.720
915	9.140	1072.20	56000.0	338.875	1.0140	0.8447	0.00	76.91	0.3023	0.0000	85.00	1573.20	321.73	9.8018	76.761	330.067	31.706
916	9.150	1072.00	56000.0	339.192	1.0150	0.8450	0.00	76.90	0.3025	0.0000	85.00	1576.50	322.50	9.8018	76.854	330.370	31.693
917	9.160	1071.80	56000.0	339.509	1.0160	0.8453	0.00	76.90	0.3027	0.0000	85.00	1579.81	323.26	9.8018	76.947	330.674	31.680
918	9.170	1071.60	56000.0	339.825	1.0169	0.8456	0.00	76.90	0.3028	0.0000	85.00	1583.12	324.03	9.8018	77.041	330.977	31.666
919	9.180	1071.40	56000.0	340.142	1.0179	0.8460	0.00	76.89	0.3030	0.0000	85.00	1586.43	324.80	9.8018	77.134	331.281	31.653
920	9.190	1071.20	56000.0	340.458	1.0189	0.8463	0.00	76.89	0.3032	0.0000	85.00	1589.74	325.58	9.8017	77.228	331.584	31.639
921	9.200	1071.00	56000.0	340.775	1.0199	0.8466	0.00	76.89	0.3033	0.0000	85.00	1593.06	326.35	9.8017	77.321	331.887	31.626
922	9.210	1070.80	56000.0	341.091	1.0209	0.8470	0.00	76.88	0.3035	0.0000	85.00	1596.38	327.12	9.8017	77.415	332.190	31.612
923	9.220	1070.60	56000.0	341.407	1.0219	0.8473	0.00	76.88	0.3036	0.0000	85.00	1599.70	327.90	9.8017	77.508	332.493	31.599
924	9.230	1070.40	56000.0	341.723	1.0229	0.8476	0.00	76.87	0.3038	0.0000	85.00	1603.03	328.67	9.8017	77.601	332.795	31.586
925	9.240	1070.20	56000.0	342.039	1.0238	0.8479	0.00	76.87	0.3040	0.0000	85.00	1606.36	329.45	9.8017	77.695	333.098	31.572
926	9.250	1070.00	56000.0	342.354	1.0248	0.8483	0.00	76.87	0.3041	0.0000	85.00	1609.69	330.23	9.8017	77.788	333.400	31.559
927	9.260	1069.80	56000.0	342.670	1.0258	0.8486	0.00	76.86	0.3043	0.0000	85.00	1613.03	331.01	9.8017	77.882	333.702	31.545
928	9.270	1069.60	56000.0	342.985	1.0268	0.8489	0.00	76.86	0.3045	0.0000	85.00	1616.37	331.78	9.8017	77.975	334.004	31.532
929	9.280	1069.40	56000.0	343.301	1.0278	0.8493	0.00	76.86	0.3046	0.0000	85.00	1619.71	332.57	9.8017	78.068	334.306	31.518
930	9.290	1069.20	56000.0	343.616	1.0288	0.8496	0.00	76.85	0.3048	0.0000	85.00	1623.05	333.35	9.8016	78.162	334.608	31.505
931	9.300	1069.00	56000.0	343.931	1.0297	0.8499	0.00	76.85	0.3050	0.0000	85.00	1626.40	334.13	9.8016	78.255	334.910	31.491
932	9.310	1068.80	56000.0	344.245	1.0307	0.8502	0.00	76.84	0.3051	0.0000	85.00	1629.75	334.91	9.8016	78.348	335.211	31.477
933	9.320	1068.60	56000.0	344.560	1.0317	0.8506	0.00	76.84	0.3053	0.0000	85.00	1633.10	335.70	9.8016	78.442	335.512	31.464
934	9.330	1068.40	56000.0	344.875	1.0327	0.8509	0.00	76.84	0.3054	0.0000	85.00	1636.46	336.48	9.8016	78.535	335.814	31.450
935	9.340	1068.20	56000.0	345.189	1.0337	0.8512	0.00	76.83	0.3056	0.0000	85.00	1639.82	337.27	9.8016	78.628	336.115	31.437
936	9.350	1068.00	56000.0	345.503	1.0347	0.8516	0.00	76.83	0.3058	0.0000	85.00	1643.18	338.05	9.8016	78.722	336.416	31.423
937	9.360	1067.80	56000.0	345.818	1.0356	0.8519	0.00	76.83	0.3059	0.0000	85.00	1646.55	338.84	9.8016	78.815	336.717	31.410
938	9.370	1067.60	56000.0	346.132	1.0366	0.8522	0.00	76.82	0.3061	0.0000	85.00	1649.92	339.63	9.8016	78.908	337.017	31.396
939	9.380	1067.40	56000.0	346.446	1.0376	0.8525	0.00	76.82	0.3063	0.0000	85.00	1653.29	340.42	9.8016	79.002	337.318	31.382
940	9.390	1067.20	56000.0	346.759	1.0386	0.8529	0.00	76.81	0.3064	0.0000	85.00	1656.66	341.21	9.8015	79.095	337.618	31.369
941	9.400	1067.00	56000.0	347.073	1.0396	0.8532	0.00	76.81	0.3066	0.0000	85.00	1660.04	342.00	9.8015	79.188	337.918	31.355
942	9.410	1066.80	56000.0	347.386	1.0405	0.8535	0.00	76.81	0.3068	0.0000	85.00	1663.42	342.79	9.8015	79.282	338.218	31.341
943	9.420	1066.60	56000.0	347.700	1.0415	0.8538	0.00	76.80	0.3069	0.0000	85.00	1666.80	343.59	9.8015	79.375	338.518	31.328
944	9.430	1066.40	56000.0	348.013	1.0425	0.8542	0.00	76.80	0.3071	0.0000	85.00	1670.19	344.38	9.8015	79.468	338.818	31.314
945	9.440	1066.20	56000.0	348.326	1.0435	0.8545	0.00	76.80	0.3072	0.0000	85.00	1673.58	345.18	9.8015	79.562	339.118	31.300
946	9.450	1066.00	56000.0	348.639	1.0445	0.8548	0.00	76.79	0.3074	0.0000	85.00	1676.97	345.97	9.8015	79.655	339.417	31.287
947	9.460	1065.80	56000.0	348.952	1.0454	0.8551	0.00	76.79	0.3076	0.0000	85.00	1680.37	346.77	9.8015	79.748	339.717	31.273
948	9.470	1065.60	56000.0	349.264	1.0464	0.8555	0.00	76.79	0.3077	0.0000	85.00	1683.77	347.57	9.8015	79.842	340.016	31.259
949	9.480	1065.40	56000.0	349.577	1.0474	0.8558	0.00	76.78	0.3079	0.0000	85.00	1687.17	348.37	9.8014	79.935	340.315	31.246
950	9.490	1065.20	56000.0	349.889	1.0484	0.8561	0.00	76.78	0.3081	0.0000	85.00	1690.57	349.17	9.8014	80.028	340.614	31.232
951	9.500	1065.00	56000.0	350.202	1.0494	0.8565	0.00	76.77	0.3082	0.0000	85.00	1693.98	349.97	9.8014	80.121	340.913	31.218
952	9.510	1064.80	56000.0	350.514	1.0503	0.8568	0.00	76.77	0.3084	0.0000	85.00	1697.39	350.77	9.8014	80.215	341.212	31.204
953	9.520	1064.60	56000.0	350.826	1.0513	0.8571	0.00	76.77	0.3086	0.0000	85.00	1700.81	351.57	9.8014	80.308	341.510	31.191
954	9.530	1064.40	56000.0	351.138	1.0523	0.8574	0.00	76.76	0.3087	0.0000	85.00	1704.22	352.37	9.8014	80.401	341.809	31.177
955	9.540	1064.20	56000.0	351.449	1.0533	0.8578	0.00	76.76	0.3089	0.0000	85.00	1707.64	353.18	9.8014	80.494	342.107	31.163
956	9.550	1064.00	56000.0	351.761	1.0542	0.8581	0.00	76.76	0.3090	0.0000	85.00	1711.07	353.98	9.8014	80.587	342.405	31.149
957	9.560	1063.80	56000.0	352.072	1.0552	0.8584	0.00	76.75	0.3092	0.0000	85.00	1714.49	354.79	9.8014	80.681	342.703	31.135
958	9.570	1063.60	56000.0	352.384	1.0562	0.8587	0.00	76.75	0.3094	0.0000	85.00	1717.92	355.60	9.8014	80.774	343.001	31.122
959	9.580	1063.40	56000.0	352.695	1.0572	0.8591	0.00	76.75	0.3095	0.0000	85.00	1721.35	356.41	9.8013	80.867	343.299	31.108
960	9.590	1063.20	56000.0	353.006	1.0581	0.8594	0.00	76.74	0.3097	0.0000	85.00	1724.79	357.21	9.8013	80.960	343.596	31.094
961	9.600	1063.00	56000.0	353.317	1.0591	0.8597	0.00	76.74	0.3099	0.0000	85.00	1728.22	358.02	9.8013	81.053	343.894	31.080
962	9.610	1062.80	56000.0	353.627	1.0601	0.8600	0.00	76.73	0.3099	0.0000	85.00	1731.66	358.84	9.8013	81.147	344.191	31.066
963	9.620	1062.60	56000.0	353.938	1.0611	0.8603	0.00	76.73	0.3084	0.0000	85.00	1735.11	359.65	9.8013	81.240	344.488	31.054
964	9.630	1062.40	56000.0	354.248	1.0620	0.8605	0.00	76.73	0.3069	0.0000	85.00	1738.55	360.46	9.8013	81.333	344.785	31.041
965	9.640	1062.20	56000.0	354.559	1.0630	0.8608	0.00	76.72	0.3055	0.0000	85.00	1742.00	361.27	9.8013	81.426	345.082	31.028
966	9.650	1062.00	56000.0	354.869	1.0640	0.8610	0.00	76.72	0.3040	0.0000	85.00	1745.45	362.09	9.8013	81.519	345.379	31.016
967	9.660	1061.80	56000.0	355.179	1.0650	0.8612	0.00	76.72	0.3026	0.0000	85.00	1748.91	362.90	9.8013	81.613	345.675	31.003
968	9.670	1061.60	56000.0	355.489	1.0659	0.8615	0.00	76.71	0.3011	0.0000	85.00	1752.37	363.72	9.8012	81.706	345.972	30.990
969	9.680	1061.40	56000.0	355.799	1.0669	0.8617	0.00	76.71	0.2997	0.0000	85.00	1755.83	364.54	9.8012	81.799	346.268	30.977
970	9.690	1061.20	56000.0	356.109	1.0679	0.8620	0.00	76.71	0.2982	0.0000	85.00	1759.29	365.36	9.8012	81.892	346.565	30.965
971	9.700	1061.00	56000.0	356.418	1.0688	0.8622	0.00	76.70	0.2967	0.0000	85.00	1762.76	366.18	9.8012	81.985	346.861	30.952
972	9.710	1060.80	56000.0	356.728	1.0698	0.8625	0.00	76.70	0.2953	0.0000	85.00	1766.23	367.00	9.8012	82.078	347.157	30.939
973	9.720	1060.60	56000.0	357.037	1.0708	0.8627	0.00	76.69	0.2938	0.0000	85.00	1769.70	367.82	9.8012	82.171	347.452	30.926
974	9.730	1060.40	56000.0	357.346	1.0718	0.8629	0.00	76.69	0.2924	0.0000	85.00	1773.18	368.64	9.8012	82.264	347.748	30.913
975	9.740	1060.20	56000.0	357.655	1.0727	0.8632	0.00	76.69	0.2909	0.0000	85.00	1776.66	369.46	9.8012	82.358	348.044	30.901
976	9.750	1060.00	56000.0	357.964	1.0737	0.8634	0.00	76.68	0.2895	0.0000	85.00	1780.14	370.29	9.8012	82.451	348.339	30.888
977	9.760	1059.80	56000.0	358.273	1.0747	0.8637	0.00	76.68	0.2880	0.0000	85.00	1783.63	371.11	9.8011	82.544	348.634	30.875
978	9.770	1059.60	56000.0	358.582	1.0756	0.8639	0.00	76.68	0.2865	0.0000	85.00	1787.11	371.94	9.8011	82.637	348.930	30.862
979	9.780	1059.40	56000.0	358.890	1.0766	0.8642	0.00	76.67	0.2851	0.0000	85.00	1790.60	372.77	9.8011	82.730	349.225	30.849
980	9.790	1059.20	56000.0	359.199	1.0776	0.8644	0.00	76.67	0.2836	0.0000	85.00	1794.10	373.59	9.8011	82.823	349.520	30.837
981	9.800	1059.00	56000.0	359.507	1.0785	0.8646	0.00	76.67	0.2822	0.0000	85.00	1797.59	374.42	9.8011	82.916	349.814	30.824
982	9.810	1058.80	56000.0	359.815	1.0795	0.8649	0.00	76.66	0.2807	0.0000	85.00	1801.09	375.25	9.8011	83.009	350.109	30.811
983	9.820	1058.60	56000.0	360.123	1.0805	0.8651	0.00	76.66	0.2793	0.0000	85.00	1804.60	376.08	9.8011	83.102	350.404	30.798
984	9.830	1058.40	56000.0	360.431	1.0815	0.8654	0.00	76.65	0.2778	0.0000	85.00	1808.10	376.91	9.8011	83.195	350.698	30.785
985	9.840	1058.20	56000.0	360.739	1.0824	0.8656	0.00	76.65	0.2764	0.0000	85.00	1811.61	377.75	9.8011	83.289	350.992	30.773
986	9.850	1058.00	56000.0	361.046	1.0834	0.8658	0.00	76.65	0.2749	0.0000	85.00	1815.12	378.58	9.8011	83.382	351.286	30.760
987	9.860	1057.80	56000.0	361.354	1.0844	0.8661	0.00	76.64	0.2735	0.0000	85.00	1818.64	379.41	9.8010	83.475	351.580	30.747
988	9.870	1057.60	56000.0	361.661	1.0853	0.8663	0.00	76.64	0.2720	0.0000	85.00	1822.15	380.25	9.8010	83.568	351.874	30.734
989	9.880	1057.40	56000.0	361.969	1.0863	0.8666	0.00	76.64	0.2706	0.0000	85.00	1825.67	381.08	9.8010	83.661	352.168	30.721
990	9.890	1057.20	56000.0	362.276	1.0873	0.8668	0.00	76.63	0.2691	0.0000	85.00	1829.20	381.92	9.8010	83.754	352.461	30.708
991	9.900	1057.00	56000.0	362.583	1.0882	0.8671	0.00	76.63	0.2677	0.0000	85.00	1832.72	382.76	9.8010	83.847	352.755	30.695
992	9.910	1056.80	56000.0	362.890	1.0892	0.8673	0.00	76.63	0.2662	0.0000	85.00	1836.25	383.60	9.8010	83.940	353.048	30.682
993	9.920	1056.60	56000.0	363.196	1.0902	0.8675	0.00	76.62	0.2648	0.0000	85.00	1839.78	384.44	9.8010	84.033	353.341	30.670
994	9.930	1056.40	56000.0	363.503	1.0911	0.8678	0.00	76.62	0.2633	0.0000	85.00	1843.32	385.28	9.8010	84.126	353.634	30.657
995	9.940	1056.20	56000.0	363.810	1.0921	0.8680	0.00	76.62	0.2619	0.0000	85.00	1846.86	386.12	9.8010	84.219	353.927	30.644
996	9.950	1056.00	56000.0	364.116	1.0931	0.8683	0.00	76.61	0.2604	0.0000	85.00	1850.40	386.96	9.8009	84.312	354.220	30.631
997	9.960	1055.80	56000.0	364.422	1.0940	0.8685	0.00	76.61	0.2590	0.0000	85.00	1853.94	387.81	9.8009	84.405	354.513	30.618
998	9.970	1055.60	56000.0	364.728	1.0950	0.8687	0.00	76.60	0.2575	0.0000	85.00	1857.49	388.65	9.8009	84.498	354.805	30.605
999	9.980	1055.40	56000.0	365.034	1.0959	0.8690	0.00	76.60	0.2561	0.0000	85.00	1861.04	389.50	9.8009	84.591	355.098	30.592
1000	9.990	1055.20	56000.0	365.340	1.0969	0.8692	0.00	76.60	0.2546	0.0000	85.00	1864.59	390.34	9.8009	84.684	355.390	30.579
1001	10.000	1055.00	56000.0	365.646	1.0979	0.8695	0.00	76.59	0.2532	0.0000	85.00	1868.14	391.19	9.8009	84.777	355.682	30.566
1002	10.010	1054.80	56000.0	365.952	1.0988	0.8697	0.00	76.59	0.2517	0.0000	85.00	1871.70	392.04	9.8009	84.870	355.974	30.553
1003	10.020	1054.60	56000.0	366.257	1.0998	0.8700	0.00	76.59	0.2503	0.0000	85.00	1875.26	392.89	9.8009	84.963	356.266	30.541
1004	10.030	1054.40	56000.0	366.562	1.1008	0.8697	0.00	76.58	0.2500	0.0000	85.00	1878.83	393.74	9.8009	85.056	356.558	30.535
1005	10.040	1054.20	56000.0	366.868	1.1017	0.8693	0.00	76.58	0.2500	0.0000	85.00	1882.40	394.59	9.8008	85.149	356.850	30.532
1006	10.050	1054.00	56000.0	367.173	1.1027	0.8689	0.00	76.58	0.2500	0.0000	85.00	1885.97	395.44	9.8008	85.242	357.141	30.528
1007	10.060	1053.80	56000.0	367.478	1.1037	0.8685	0.00	76.57	0.2500	0.0000	85.00	1889.54	396.29	9.8008	85.335	357.433	30.525
1008	10.070	1053.60	56000.0	367.783	1.1046	0.8682	0.00	76.57	0.2500	0.0000	85.00	1893.11	397.15	9.8008	85.428	357.724	30.521
1009	10.080	1053.40	56000.0	368.089	1.1056	0.8678	0.00	76.57	0.2500	0.0000	85.00	1896.69	398.00	9.8008	85.521	358.016	30.518
1010	10.090	1053.20	56000.0	368.394	1.1065	0.8674	0.00	76.56	0.2500	0.0000	85.00	1900.27	398.86	9.8008	85.614	358.308	30.514
1011	10.100	1053.00	56000.0	368.699	1.1075	0.8670	0.00	76.56	0.2500	0.0000	85.00	1903.86	399.72	9.8008	85.707	358.599	30.511
1012	10.110	1052.80	56000.0	369.004	1.1085	0.8666	0.00	76.55	0.2500	0.0000	85.00	1907.45	400.57	9.8008	85.800	358.890	30.507
1013	10.120	1052.60	56000.0	369.309	1.1094	0.8662	0.00	76.55	0.2500	0.0000	85.00	1911.04	401.43	9.8008	85.893	359.182	30.504
1014	10.130	1052.40	56000.0	369.614	1.1104	0.8658	0.00	76.55	0.2500	0.0000	85.00	1914.63	402.29	9.8007	85.986	359.473	30.500
1015	10.140	1052.20	56000.0	369.919	1.1114	0.8655	0.00	76.54	0.2500	0.0000	85.00	1918.23	403.15	9.8007	86.079	359.764	30.497
1016	10.150	1052.00	56000.0	370.224	1.1123	0.8651	0.00	76.54	0.2500	0.0000	85.00	1921.83	404.01	9.8007	86.173	360.056	30.494
1017	10.160	1051.80	56000.0	370.529	1.1133	0.8647	0.00	76.54	0.2500	0.0000	85.00	1925.43	404.87	9.8007	86.266	360.347	30.490
1018	10.170	1051.60	56000.0	370.834	1.1143	0.8643	0.00	76.53	0.2500	0.0000	85.00	1929.03	405.74	9.8007	86.359	360.638	30.487
1019	10.180	1051.40	56000.0	371.139	1.1152	0.8639	0.00	76.53	0.2500	0.0000	85.00	1932.64	406.60	9.8007	86.452	360.929	30.484
1020	10.190	1051.20	56000.0	371.444	1.1162	0.8635	0.00	76.53	0.2500	0.0000	85.00	1936.25	407.47	9.8007	86.545	361.220	30.481
1021	10.200	1051.00	56000.0	371.748	1.1171	0.8631	0.00	76.52	0.2500	0.0000	85.00	1939.86	408.33	9.8007	86.639	361.512	30.477
1022	10.210	1050.80	56000.0	372.053	1.1181	0.8628	0.00	76.52	0.2500	0.0000	85.00	1943.48	409.20	9.8007	86.732	361.803	30.474
1023	10.220	1050.60	56000.0	372.358	1.1191	0.8624	0.00	76.52	0.2500	0.0000	85.00	1947.10	410.07	9.8006	86.825	362.094	30.471
1024	10.230	1050.40	56000.0	372.663	1.1200	0.8620	0.00	76.51	0.2500	0.0000	85.00	1950.72	410.94	9.8006	86.918	362.385	30.468
1025	10.240	1050.20	56000.0	372.967	1.1210	0.8616	0.00	76.51	0.2500	0.0000	85.00	1954.35	411.81	9.8006	87.012	362.675	30.464
1026	10.250	1050.00	56000.0	373.272	1.1220	0.8612	0.00	76.51	0.2500	0.0000	85.00	1957.98	412.68	9.8006	87.105	362.966	30.461
1027	10.260	1049.80	56000.0	373.576	1.1229	0.8608	0.00	76.50	0.2500	0.0000	85.00	1961.61	413.55	9.8006	87.198	363.257	30.458
1028	10.270	1049.60	56000.0	373.881	1.1239	0.8604	0.00	76.50	0.2500	0.0000	85.00	1965.24	414.42	9.8006	87.292	363.548	30.455
1029	10.280	1049.40	56000.0	374.186	1.1248	0.8601	0.00	76.49	0.2500	0.0000	85.00	1968.88	415.29	9.8006	87.385	363.839	30.452
1030	10.290	1049.20	56000.0	374.490	1.1258	0.8597	0.00	76.49	0.2500	0.0000	85.00	1972.52	416.17	9.8006	87.478	364.130	30.449
1031	10.300	1049.00	56000.0	374.794	1.1268	0.8593	0.00	76.49	0.2500	0.0000	85.00	1976.16	417.04	9.8006	87.572	364.420	30.446
1032	10.310	1048.80	56000.0	375.099	1.1277	0.8589	0.00	76.48	0.2500	0.0000	85.00	1979.81	417.92	9.8005	87.665	364.711	30.442
1033	10.320	1048.60	56000.0	375.403	1.1287	0.8585	0.00	76.48	0.2500	0.0000	85.00	1983.46	418.80	9.8005	87.759	365.001	30.439
1034	10.330	1048.40	56000.0	375.708	1.1297	0.8581	0.00	76.48	0.2500	0.0000	85.00	1987.11	419.67	9.8005	87.852	365.292	30.436
1035	10.340	1048.20	56000.0	376.012	1.1306	0.8577	0.00	76.47	0.2500	0.0000	85.00	1990.76	420.55	9.8005	87.946	365.583	30.433
1036	10.350	1048.00	56000.0	376.316	1.1316	0.8574	0.00	76.47	0.2500	0.0000	85.00	1994.42	421.43	9.8005	88.039	365.873	30.430
1037	10.360	1047.80	56000.0	376.621	1.1326	0.8570	0.00	76.47	0.2500	0.0000	85.00	1998.08	422.31	9.8005	88.133	366.164	30.427
1038	10.370	1047.60	56000.0	376.925	1.1335	0.8566	0.00	76.46	0.2500	0.0000	85.00	2001.74	423.20	9.8005	88.226	366.454	30.424
1039	10.380	1047.40	56000.0	377.229	1.1345	0.8562	0.00	76.46	0.2500	0.0000	85.00	2005.41	424.08	9.8005	88.320	366.744	30.421
1040	10.390	1047.20	56000.0	377.533	1.1355	0.8558	0.00	76.46	0.2500	0.0000	85.00	2009.08	424.96	9.8005	88.413	367.035	30.418
1041	10.400	1047.00	56000.0	377.838	1.1364	0.8554	0.00	76.45	0.2500	0.0000	85.00	2012.75	425.85	9.8004	88.507	367.325	30.415
1042	10.410	1046.80	56000.0	378.142	1.1374	0.8550	0.00	76.45	0.2500	0.0000	85.00	2016.42	426.73	9.8004	88.600	367.615	30.413
1043	10.420	1046.60	56000.0	378.446	1.1383	0.8547	0.00	76.45	0.2500	0.0000	85.00	2020.10	427.62	9.8004	88.694	367.906	30.410
1044	10.430	1046.40	56000.0	378.750	1.1393	0.8543	0.00	76.44	0.2500	0.0000	85.00	2023.78	428.51	9.8004	88.787	368.196	30.407
1045	10.440	1046.20	56000.0	379.054	1.1403	0.8539	0.00	76.44	0.2500	0.0000	85.00	2027.46	429.39	9.8004	88.881	368.486	30.404
1046	10.450	1046.00	56000.0	379.358	1.1412	0.8535	0.00	76.44	0.2500	0.0000	85.00	2031.15	430.28	9.8004	88.975	368.776	30.401
1047	10.460	1045.80	56000.0	379.662	1.1422	0.8531	0.00	76.43	0.2500	0.0000	85.00	2034.84	431.17	9.8004	89.068	369.066	30.398
1048	10.470	1045.60	56000.0	379.966	1.1432	0.8527	0.00	76.43	0.2500	0.0000	85.00	2038.53	432.07	9.8004	89.162	369.356	30.395
1049	10.480	1045.40	56000.0	380.270	1.1441	0.8523	0.00	76.43	0.2500	0.0000	85.00	2042.23	432.96	9.8004	89.256	369.647	30.393
1050	10.490	1045.20	56000.0	380.574	1.1451	0.8520	0.00	76.42	0.2500	0.0000	85.00	2045.93	433.85	9.8003	89.349	369.937	30.390
1051	10.500	1045.00	56000.0	380.878	1.1461	0.8516	0.00	76.42	0.2500	0.0000	85.00	2049.63	434.74	9.8003	89.443	370.227	30.387
1052	10.510	1044.80	56000.0	381.181	1.1470	0.8512	0.00	76.41	0.2500	0.0000	85.00	2053.33	435.64	9.8003	89.537	370.517	30.384
1053	10.520	1044.60	56000.0	381.485	1.1480	0.8508	0.00	76.41	0.2500	0.0000	85.00	2057.04	436.54	9.8003	89.631	370.806	30.382
1054	10.530	1044.40	56000.0	381.789	1.1490	0.8504	0.00	76.41	0.2500	0.0000	85.00	2060.75	437.43	9.8003	89.724	371.096	30.379
1055	10.540	1044.20	56000.0	382.093	1.1499	0.8500	0.00	76.40	0.2500	0.0000	85.00	2064.46	438.33	9.8003	89.818	371.386	30.376
1056	10.550	1044.00	56000.0	382.397	1.1509	0.8496	0.00	76.40	0.2500	0.0000	85.00	2068.17	439.23	9.8003	89.912	371.676	30.374
1057	10.560	1043.80	56000.0	382.700	1.1518	0.8493	0.00	76.40	0.2500	0.0000	85.00	2071.89	440.13	9.8003	90.006	371.966	30.371
1058	10.570	1043.60	56000.0	383.004	1.1528	0.8489	0.00	76.39	0.2500	0.0000	85.00	2075.61	441.03	9.8002	90.100	372.256	30.368
1059	10.580	1043.40	56000.0	383.308	1.1538	0.8485	0.00	76.39	0.2500	0.0000	85.00	2079.34	441.93	9.8002	90.193	372.545	30.366
1060	10.590	1043.20	56000.0	383.611	1.1547	0.8481	0.00	76.39	0.2500	0.0000	85.00	2083.06	442.83	9.8002	90.287	372.835	30.363
1061	10.600	1043.00	56000.0	383.915	1.1557	0.8477	0.00	76.38	0.2500	0.0000	85.00	2086.79	443.74	9.8002	90.381	373.125	30.361
1062	10.610	1042.80	56000.0	384.219	1.1567	0.8473	0.00	76.38	0.2500	0.0000	85.00	2090.53	444.64	9.8002	90.475	373.414	30.358
1063	10.620	1042.60	56000.0	384.522	1.1576	0.8469	0.00	76.38	0.2500	0.0000	85.00	2094.26	445.55	9.8002	90.569	373.704	30.356
1064	10.630	1042.40	56000.0	384.826	1.1586	0.8466	0.00	76.37	0.2500	0.0000	85.00	2098.00	446.45	9.8002	90.663	373.993	30.353
1065	10.640	1042.20	56000.0	385.129	1.1596	0.8462	0.00	76.37	0.2500	0.0000	85.00	2101.74	447.36	9.8002	90.757	374.283	30.350
1066	10.650	1042.00	56000.0	385.433	1.1605	0.8458	0.00	76.37	0.2500	0.0000	85.00	2105.49	448.27	9.8002	90.851	374.572	30.348
1067	10.660	1041.80	56000.0	385.736	1.1615	0.8454	0.00	76.36	0.2500	0.0000	85.00	2109.23	449.18	9.8001	90.945	374.862	30.346
1068	10.670	1041.60	56000.0	386.040	1.1625	0.8450	0.00	76.36	0.2500	0.0000	85.00	2112.98	450.09	9.8001	91.039	375.151	30.343
1069	10.680	1041.40	56000.0	386.343	1.1634	0.8446	0.00	76.36	0.2500	0.0000	85.00	2116.74	451.00	9.8001	91.133	375.441	30.341
1070	10.690	1041.20	56000.0	386.646	1.1644	0.8442	0.00	76.35	0.2500	0.0000	85.00	2120.49	451.91	9.8001	91.227	375.730	30.338
1071	10.700	1041.00	56000.0	386.950	1.1654	0.8439	0.00	76.35	0.2500	0.0000	85.00	2124.25	452.82	9.8001	91.321	376.019	30.336
1072	10.710	1040.80	56000.0	387.253	1.1663	0.8435	0.00	76.35	0.2500	0.0000	85.00	2128.01	453.73	9.8001	91.415	376.309	30.333
