x(m)	theta_c(grad)
583.67	83.971
584.28	83.971
584.90	83.971
585.52	83.971
586.14	83.971
586.76	83.972
587.37	83.972
587.99	83.972
588.61	83.972
589.23	83.972
589.85	83.973
590.47	83.973
591.09	83.973
591.71	83.973
592.33	83.974
592.95	83.974
593.58	83.974
594.20	83.974
594.82	83.974
595.44	83.975
596.06	83.975
596.69	83.975
597.31	83.975
597.93	83.976
598.56	83.976
599.18	83.976
599.81	83.976
600.43	83.976
601.06	83.977
601.68	83.977
602.31	83.977
602.93	83.977
603.56	83.977
604.19	83.978
604.81	83.978
605.44	83.978
606.07	83.978
606.70	83.979
607.33	83.979
607.95	83.979
608.58	83.979
609.21	83.979
609.84	83.980
610.47	83.980
611.10	83.980
611.73	83.980
612.36	83.980
612.99	83.981
613.62	83.981
614.26	83.981
614.89	83.981
615.52	83.982
616.15	83.982
616.79	83.982
617.42	83.982
618.05	83.982
618.69	83.983
619.32	83.983
619.95	83.983
620.59	83.983
621.22	83.983
621.86	83.984
622.49	83.984
623.13	83.984
623.77	83.984
624.40	83.985
625.04	83.985
625.68	83.985
626.31	83.985
626.95	83.985
627.59	83.986
628.23	83.986
628.87	83.986
629.51	83.986
630.14	83.986
630.78	83.987
631.42	83.987
632.06	83.987
632.70	83.987
633.35	83.988
633.99	83.988
634.63	83.988
635.27	83.988
635.91	83.988
636.55	83.989
637.20	83.989
637.84	83.989
638.48	83.989
639.13	83.990
639.77	83.990
640.41	83.990
641.06	83.990
641.70	83.990
642.35	83.991
642.99	83.991
643.64	83.991
644.29	83.991
644.93	83.991
645.58	83.992
646.22	83.992
646.87	83.992
647.52	83.992
648.17	83.993
648.82	83.993
649.46	83.993
650.11	83.993
650.76	83.993
651.41	83.994
652.06	83.994
652.71	83.994
653.36	83.994
654.01	83.994
654.66	83.995
655.31	83.995
655.97	83.995
656.62	83.995
657.27	83.996
657.92	83.996
658.58	83.996
659.23	83.996
659.88	83.996
660.54	83.997
661.19	83.997
661.84	83.997
662.50	83.997
663.15	83.997
663.81	83.998
664.46	83.998
665.12	83.998
665.78	83.998
666.43	83.999
667.09	83.999
667.75	83.999
668.40	83.999
669.06	83.999
669.72	84.000
670.38	84.000
671.04	84.000
671.70	84.000
672.36	84.000
673.02	84.001
673.68	84.001
674.34	84.001
675.00	84.001
675.66	84.002
676.32	84.002
676.98	84.002
677.64	84.002
678.30	84.002
678.97	84.003
679.63	84.003
680.29	84.003
680.96	84.003
681.62	84.003
682.28	84.004
682.95	84.004
683.61	84.004
684.28	84.004
684.94	84.005
685.61	84.005
686.27	84.005
686.94	84.005
687.61	84.005
688.27	84.006
688.94	84.006
689.61	84.006
690.28	84.006
690.95	84.006
691.61	84.007
692.28	84.007
692.95	84.007
693.62	84.007
694.29	84.008
694.96	84.008
695.63	84.008
696.30	84.008
696.97	84.008
697.64	84.009
698.32	84.009
698.99	84.009
699.66	84.009
700.33	84.009
701.01	84.010
701.68	84.010
702.35	84.010
703.03	84.010
703.70	84.011
704.37	84.011
705.05	84.011
705.72	84.011
706.40	84.011
707.08	84.012
707.75	84.012
708.43	84.012
709.10	84.012
709.78	84.012
710.46	84.013
711.14	84.013
711.81	84.013
712.49	84.013
713.17	84.014
713.85	84.014
714.53	84.014
715.21	84.014
715.89	84.014
716.57	84.015
717.25	84.015
717.93	84.015
718.61	84.015
719.29	84.015
719.98	84.016
720.66	84.016
721.34	84.016
722.02	84.016
722.71	84.016
723.39	84.017
724.07	84.017
724.76	84.017
725.44	84.017
726.13	84.018
726.81	84.018
727.50	84.018
728.18	84.018
728.87	84.018
729.55	84.019
730.24	84.019
730.93	84.019
731.61	84.019
732.30	84.019
732.99	84.020
733.68	84.020
734.37	84.020
735.06	84.020
735.74	84.021
736.43	84.021
737.12	84.021
737.81	84.021
738.50	84.021
739.20	84.022
739.89	84.022
740.58	84.022
741.27	84.022
741.96	84.022
742.65	84.023
743.35	84.023
744.04	84.023
744.73	84.023
745.43	84.024
746.12	84.024
746.81	84.024
747.51	84.024
748.20	84.024
748.90	84.025
749.60	84.025
750.29	84.025
750.99	84.025
751.68	84.025
752.38	84.026
753.08	84.026
753.78	84.026
754.47	84.026
755.17	84.026
755.87	84.027
756.57	84.027
757.27	84.027
757.97	84.027
758.67	84.028
759.37	84.028
760.07	84.028
760.77	84.028
761.47	84.028
762.17	84.029
762.87	84.029
763.57	84.029
764.28	84.029
764.98	84.029
765.68	84.030
766.39	84.030
767.09	84.030
767.79	84.030
768.50	84.030
769.20	84.031
769.91	84.031
770.61	84.031
771.32	84.031
772.03	84.032
772.73	84.032
773.44	84.032
774.15	84.032
774.85	84.032
775.56	84.033
776.27	84.033
776.98	84.033
777.68	84.033
778.39	84.033
779.10	84.034
779.81	84.034
780.52	84.034
781.23	84.034
781.94	84.035
782.65	84.035
783.37	84.035
784.08	84.035
784.79	84.035
785.50	84.036
786.21	84.036
786.93	84.036
787.64	84.036
788.35	84.036
789.07	84.037
789.78	84.037
790.50	84.037
791.21	84.037
791.93	84.037
792.64	84.038
793.36	84.038
794.07	84.038
794.79	84.038
795.51	84.039
796.22	84.039
796.94	84.039
797.66	84.039
798.38	84.039
799.10	84.040
799.81	84.040
800.53	84.040
801.25	84.040
801.97	84.040
802.69	84.041
803.41	84.041
804.13	84.041
804.86	84.041
805.58	84.041
806.30	84.042
807.02	84.042
807.74	84.042
808.47	84.042
809.19	84.043
809.91	84.043
810.64	84.043
811.36	84.043
812.09	84.043
812.81	84.044
813.54	84.044
814.26	84.044
814.99	84.044
815.71	84.044
816.44	84.045
817.17	84.045
817.89	84.045
818.62	84.045
819.35	84.045
820.08	84.046
820.80	84.046
821.53	84.046
822.26	84.046
822.99	84.046
823.72	84.047
824.45	84.047
825.18	84.047
825.91	84.047
826.64	84.048
827.38	84.048
828.11	84.048
828.84	84.048
829.57	84.048
830.31	84.049
831.04	84.049
831.77	84.049
832.51	84.049
833.24	84.049
833.97	84.050
834.71	84.050
835.45	84.050
836.18	84.050
836.92	84.050
837.65	84.051
838.39	84.051
839.13	84.051
839.86	84.051
840.60	84.052
841.34	84.052
842.08	84.052
842.82	84.052
843.55	84.052
844.29	84.053
845.03	84.053
845.77	84.053
846.51	84.053
847.25	84.053
848.00	84.054
848.74	84.054
849.48	84.054
850.22	84.054
850.96	84.054
851.71	84.055
852.45	84.055
853.19	84.055
853.94	84.055
854.68	84.055
855.42	84.056
856.17	84.056
856.91	84.056
857.66	84.056
858.40	84.056
859.15	84.057
859.90	84.057
860.64	84.057
861.39	84.057
862.14	84.058
862.89	84.058
863.63	84.058
864.38	84.058
865.13	84.058
865.88	84.059
866.63	84.059
867.38	84.059
868.13	84.059
868.88	84.059
869.63	84.060
870.38	84.060
871.13	84.060
871.89	84.060
872.64	84.060
873.39	84.061
874.14	84.061
874.90	84.061
875.65	84.061
876.41	84.061
877.16	84.062
877.91	84.062
878.67	84.062
879.42	84.062
880.18	84.063
880.94	84.063
881.69	84.063
882.45	84.063
883.21	84.063
883.96	84.064
884.72	84.064
885.48	84.064
886.24	84.064
887.00	84.064
887.76	84.065
888.52	84.065
889.28	84.065
890.04	84.065
890.80	84.065
891.56	84.066
892.32	84.066
893.08	84.066
893.84	84.066
894.61	84.066
895.37	84.067
896.13	84.067
896.89	84.067
897.66	84.067
898.42	84.067
899.19	84.068
899.95	84.068
900.72	84.068
901.48	84.068
902.25	84.069
903.01	84.069
903.78	84.069
904.55	84.069
905.32	84.069
906.08	84.070
906.85	84.070
907.62	84.070
908.39	84.070
909.16	84.070
909.93	84.071
910.70	84.071
911.47	84.071
912.24	84.071
913.01	84.071
913.78	84.072
914.55	84.072
915.32	84.072
916.09	84.072
916.87	84.072
917.64	84.073
918.41	84.073
919.19	84.073
919.96	84.073
920.73	84.073
921.51	84.074
922.28	84.074
923.06	84.074
923.84	84.074
924.61	84.074
925.39	84.075
926.16	84.075
926.94	84.075
927.72	84.075
928.50	84.075
929.28	84.076
930.05	84.076
930.83	84.076
931.61	84.076
932.39	84.077
933.17	84.077
933.95	84.077
934.73	84.077
935.51	84.077
936.30	84.078
937.08	84.078
937.86	84.078
938.64	84.078
939.43	84.078
940.21	84.079
940.99	84.079
941.78	84.079
942.56	84.079
943.34	84.079
944.13	84.080
944.92	84.080
945.70	84.080
946.49	84.080
947.27	84.080
948.06	84.081
948.85	84.081
949.64	84.081
950.42	84.081
951.21	84.081
952.00	84.082
952.79	84.082
953.58	84.082
954.37	84.082
955.16	84.082
955.95	84.083
956.74	84.083
957.53	84.083
958.32	84.083
959.12	84.083
959.91	84.084
960.70	84.084
961.49	84.084
962.29	84.084
963.08	84.084
963.87	84.085
964.67	84.085
965.46	84.085
966.26	84.085
967.05	84.085
967.85	84.086
968.65	84.086
969.44	84.086
970.24	84.086
971.04	84.086
971.84	84.087
972.63	84.087
973.43	84.087
974.23	84.087
975.03	84.088
975.83	84.088
976.63	84.088
977.43	84.088
978.23	84.088
979.03	84.089
979.83	84.089
980.64	84.089
981.44	84.089
982.24	84.089
983.04	84.090
983.85	84.090
984.65	84.090
985.45	84.090
986.26	84.090
987.06	84.091
987.87	84.091
988.67	84.091
989.48	84.091
990.29	84.091
991.09	84.092
991.90	84.092
992.71	84.092
993.52	84.092
994.32	84.092
995.13	84.093
995.94	84.093
996.75	84.093
997.56	84.093
998.37	84.093
999.18	84.094
999.99	84.094
1000.80	84.094
1001.61	84.094
1002.43	84.094
1003.24	84.095
1004.05	84.095
1004.86	84.095
1005.68	84.095
1006.49	84.095
1007.31	84.096
1008.12	84.096
1008.94	84.096
1009.75	84.096
1010.57	84.096
1011.38	84.097
1012.20	84.097
1013.02	84.097
1013.83	84.097
1014.65	84.097
1015.47	84.098
1016.29	84.098
1017.10	84.098
1017.92	84.098
1018.74	84.098
1019.56	84.099
1020.38	84.099
1021.20	84.099
1022.02	84.099
1022.85	84.099
1023.67	84.100
1024.49	84.100
1025.31	84.100
1026.13	84.100
1026.96	84.100
1027.78	84.101
1028.61	84.101
1029.43	84.101
1030.25	84.101
1031.08	84.101
1031.91	84.102
1032.73	84.102
1033.56	84.102
1034.38	84.102
1035.21	84.102
1036.04	84.103
1036.87	84.103
1037.69	84.103
1038.52	84.103
1039.35	84.103
1040.18	84.104
1041.01	84.104
1041.84	84.104
1042.67	84.104
1043.50	84.104
1044.33	84.105
1045.16	84.105
1046.00	84.105
1046.83	84.105
1047.66	84.105
1048.49	84.106
1049.33	84.106
1050.16	84.106
1051.00	84.106
1051.83	84.106
1052.67	84.107
1053.50	84.107
1054.34	84.107
1055.17	84.107
1056.01	84.107
1056.85	84.108
1057.68	84.108
1058.52	84.108
1059.36	84.108
1060.20	84.108
1061.04	84.109
1061.88	84.109
1062.72	84.109
1063.56	84.109
1064.40	84.109
1065.24	84.110
1066.08	84.110
1066.92	84.110
1067.76	84.110
1068.60	84.110
1069.45	84.111
1070.29	84.111
1071.13	84.111
1071.98	84.111
1072.82	84.111
1073.67	84.112
1074.51	84.112
1075.36	84.112
1076.20	84.112
1077.05	84.112
1077.89	84.113
1078.74	84.113
1079.59	84.113
1080.44	84.113
1081.29	84.113
1082.13	84.113
1082.98	84.114
1083.83	84.114
1084.68	84.114
1085.53	84.114
1086.38	84.114
1087.23	84.115
1088.08	84.115
1088.94	84.115
1089.79	84.115
1090.64	84.115
1091.49	84.116
1092.35	84.116
1093.20	84.116
1094.05	84.116
1094.91	84.116
1095.76	84.117
1096.62	84.117
1097.47	84.117
1098.33	84.117
1099.19	84.117
1100.04	84.118
1100.90	84.118
1101.76	84.118
1102.62	84.118
1103.47	84.118
1104.33	84.119
1105.19	84.119
1106.05	84.119
1106.91	84.119
1107.77	84.119
1108.63	84.120
1109.49	84.120
1110.35	84.120
1111.22	84.120
1112.08	84.120
1112.94	84.121
1113.80	84.121
1114.67	84.121
1115.53	84.121
1116.40	84.121
1117.26	84.122
1118.12	84.122
1118.99	84.122
1119.86	84.122
1120.72	84.122
1121.59	84.123
1122.46	84.123
1123.32	84.123
1124.19	84.123
1125.06	84.123
1125.93	84.124
1126.80	84.124
1127.67	84.124
1128.54	84.124
1129.41	84.124
1130.28	84.124
1131.15	84.125
1132.02	84.125
1132.89	84.125
1133.76	84.125
1134.64	84.125
1135.51	84.126
1136.38	84.126
1137.26	84.126
1138.13	84.126
1139.00	84.126
1139.88	84.127
1140.75	84.127
1141.63	84.127
1142.51	84.127
1143.38	84.127
1144.26	84.128
1145.14	84.128
1146.02	84.128
1146.89	84.128
1147.77	84.128
1148.65	84.129
1149.53	84.129
1150.41	84.129
1151.29	84.129
1152.17	84.129
1153.05	84.130
1153.93	84.130
1154.82	84.130
1155.70	84.130
1156.58	84.130
1157.46	84.130
1158.35	84.131
1159.23	84.131
1160.12	84.131
1161.00	84.131
1161.88	84.131
1162.77	84.132
1163.66	84.132
1164.54	84.132
1165.43	84.132
1166.32	84.132
1167.20	84.133
1168.09	84.133
1168.98	84.133
1169.87	84.133
1170.76	84.133
1171.65	84.134
1172.54	84.134
1173.43	84.134
1174.32	84.134
1175.21	84.134
1176.10	84.135
1176.99	84.135
1177.89	84.135
1178.78	84.135
1179.67	84.135
1180.57	84.136
1181.46	84.136
1182.35	84.136
1183.25	84.136
1184.14	84.136
1185.04	84.136
1185.94	84.137
1186.83	84.137
1187.73	84.137
1188.63	84.137
1189.52	84.137
1190.42	84.138
1191.32	84.138
1192.22	84.138
1193.12	84.138
1194.02	84.138
1194.92	84.139
1195.82	84.139
1196.72	84.139
1197.62	84.139
1198.52	84.139
1199.43	84.140
1200.33	84.140
1201.23	84.140
1202.14	84.140
1203.04	84.140
1203.94	84.140
1204.85	84.141
1205.75	84.141
1206.66	84.141
1207.57	84.141
1208.47	84.141
1209.38	84.142
1210.29	84.142
1211.20	84.142
1212.10	84.142
1213.01	84.142
1213.92	84.143
1214.83	84.143
1215.74	84.143
1216.65	84.143
1217.56	84.143
1218.47	84.143
1219.38	84.144
1220.30	84.144
1221.21	84.144
1222.12	84.144
1223.03	84.144
1223.95	84.145
1224.86	84.145
1225.78	84.145
1226.69	84.145
1227.61	84.145
1228.52	84.146
1229.44	84.146
1230.36	84.146
1231.27	84.146
1232.19	84.146
1233.11	84.146
1234.03	84.147
1234.95	84.147
1235.86	84.147
1236.78	84.147
1237.70	84.147
1238.62	84.148
1239.55	84.148
1240.47	84.148
1241.39	84.148
1242.31	84.148
1243.23	84.149
1244.16	84.149
1245.08	84.149
1246.00	84.149
1246.93	84.149
1247.85	84.149
1248.78	84.150
1249.70	84.150
1250.63	84.150
1251.56	84.150
1252.48	84.150
1253.41	84.151
1254.34	84.151
1255.27	84.151
1256.20	84.151
1257.12	84.151
1258.05	84.152
1258.98	84.152
1259.91	84.152
1260.85	84.152
1261.78	84.152
1262.71	84.152
1263.64	84.153
1264.57	84.153
1265.51	84.153
1266.44	84.153
1267.37	84.153
1268.31	84.154
1269.24	84.154
1270.18	84.154
1271.11	84.154
1272.05	84.154
1272.99	84.154
1273.92	84.155
1274.86	84.155
1275.80	84.155
1276.74	84.155
1277.68	84.155
1278.61	84.156
1279.55	84.156
1280.49	84.156
1281.43	84.156
1282.38	84.156
1283.32	84.157
1284.26	84.157
1285.20	84.157
1286.14	84.157
1287.09	84.157
1288.03	84.157
1288.97	84.158
1289.92	84.158
1290.86	84.158
1291.81	84.158
1292.75	84.158
1293.70	84.159
1294.65	84.159
1295.59	84.159
1296.54	84.159
1297.49	84.159
1298.44	84.159
1299.39	84.160
1300.34	84.160
1301.29	84.160
1302.24	84.160
1303.19	84.160
1304.14	84.161
1305.09	84.161
1306.04	84.161
1306.99	84.161
1307.95	84.161
1308.90	84.161
1309.85	84.162
1310.81	84.162
1311.76	84.162
1312.72	84.162
1313.67	84.162
1314.63	84.163
1315.59	84.163
1316.54	84.163
1317.50	84.163
1318.46	84.163
1319.42	84.163
1320.38	84.164
1321.34	84.164
1322.29	84.164
1323.25	84.164
1324.22	84.164
1325.18	84.165
1326.14	84.165
1327.10	84.165
1328.06	84.165
1329.02	84.165
1329.99	84.165
1330.95	84.166
1331.92	84.166
1332.88	84.166
1333.85	84.166
1334.81	84.166
1335.78	84.167
1336.74	84.167
1337.71	84.167
1338.68	84.167
1339.65	84.167
1340.61	84.167
1341.58	84.168
1342.55	84.168
1343.52	84.168
1344.49	84.168
1345.46	84.168
1346.43	84.169
1347.41	84.169
1348.38	84.169
1349.35	84.169
1350.32	84.169
1351.30	84.169
1352.27	84.170
1353.24	84.170
1354.22	84.170
1355.19	84.170
1356.17	84.170
1357.15	84.170
1358.12	84.171
1359.10	84.171
1360.08	84.171
1361.06	84.171
1362.03	84.171
1363.01	84.172
1363.99	84.172
1364.97	84.172
1365.95	84.172
1366.93	84.172
1367.91	84.172
1368.90	84.173
1369.88	84.173
1370.86	84.173
1371.84	84.173
1372.83	84.173
1373.81	84.174
1374.80	84.174
1375.78	84.174
1376.77	84.174
1377.75	84.174
1378.74	84.174
1379.73	84.175
1380.71	84.175
1381.70	84.175
1382.69	84.175
1383.68	84.175
1384.67	84.175
1385.66	84.176
1386.65	84.176
1387.64	84.176
1388.63	84.176
1389.62	84.176
1390.61	84.177
1391.60	84.177
1392.60	84.177
1393.59	84.177
1394.58	84.177
1395.58	84.177
1396.57	84.178
1397.57	84.178
1398.57	84.178
1399.56	84.178
1400.56	84.178
1401.56	84.178
1402.55	84.179
1403.55	84.179
1404.55	84.179
1405.55	84.179
1406.55	84.179
1407.55	84.180
1408.55	84.180
1409.55	84.180
1410.55	84.180
1411.55	84.180
1412.56	84.180
1413.56	84.181
1414.56	84.181
1415.57	84.181
1416.57	84.181
1417.58	84.181
1418.58	84.181
1419.59	84.182
1420.59	84.182
1421.60	84.182
1422.61	84.182
1423.62	84.182
1424.62	84.183
1425.63	84.183
1426.64	84.183
1427.65	84.183
1428.66	84.183
1429.67	84.183
1430.68	84.184
1431.70	84.184
1432.71	84.184
1433.72	84.184
1434.73	84.184
1435.75	84.184
1436.76	84.185
1437.78	84.185
1438.79	84.185
1439.81	84.185
1440.82	84.185
1441.84	84.185
1442.86	84.186
1443.87	84.186
1444.89	84.186
1445.91	84.186
1446.93	84.186
1447.95	84.187
1448.97	84.187
1449.99	84.187
1451.01	84.187
1452.03	84.187
1453.05	84.187
1454.08	84.188
1455.10	84.188
1456.12	84.188
1457.15	84.188
1458.17	84.188
1459.20	84.188
1460.22	84.189
1461.25	84.189
1462.27	84.189
1463.30	84.189
1464.33	84.189
1465.36	84.189
1466.39	84.190
1467.41	84.190
1468.44	84.190
1469.47	84.190
1470.50	84.190
1471.53	84.190
1472.57	84.191
1473.60	84.191
1474.63	84.191
1475.66	84.191
1476.70	84.191
1477.73	84.192
1478.76	84.192
1479.80	84.192
1480.83	84.192
1481.87	84.192
1482.91	84.192
1483.94	84.193
1484.98	84.193
1486.02	84.193
1487.06	84.193
1488.10	84.193
1489.14	84.193
1490.18	84.194
1491.22	84.194
1492.26	84.194
1493.30	84.194
1494.34	84.194
1495.38	84.194
1496.42	84.195
1497.47	84.195
1498.51	84.195
1499.56	84.195
1500.60	84.195
1501.65	84.195
1502.69	84.196
1503.74	84.196
1504.79	84.196
1505.83	84.196
1506.88	84.196
1507.93	84.196
1508.98	84.197
1510.03	84.197
1511.08	84.197
1512.13	84.197
1513.18	84.197
1514.23	84.197
1515.28	84.198
1516.34	84.198
1517.39	84.198
1518.44	84.198
1519.50	84.198
1520.55	84.199
1521.61	84.199
1522.66	84.199
1523.72	84.199
1524.77	84.199
1525.83	84.199
1526.89	84.200
1527.95	84.200
1529.01	84.200
1530.06	84.200
1531.12	84.200
1532.18	84.200
1533.25	84.201
1534.31	84.201
1535.37	84.201
1536.43	84.201
1537.49	84.201
1538.56	84.201
1539.62	84.202
1540.68	84.202
1541.75	84.202
1542.81	84.202
1543.88	84.202
1544.95	84.202
1546.01	84.203
1547.08	84.203
1548.15	84.203
1549.22	84.203
1550.29	84.203
1551.36	84.203
1552.43	84.204
1553.50	84.204
1554.57	84.204
1555.64	84.204
1556.71	84.204
1557.78	84.204
1558.86	84.205
1559.93	84.205
1561.00	84.205
1562.08	84.205
1563.15	84.205
1564.23	84.205
1565.31	84.206
1566.38	84.206
1567.46	84.206
1568.54	84.206
1569.62	84.206
1570.70	84.206
1571.77	84.207
1572.85	84.207
1573.94	84.207
1575.02	84.207
1576.10	84.207
1577.18	84.207
1578.26	84.208
1579.35	84.208
1580.43	84.208
1581.51	84.208
1582.60	84.208
1583.68	84.208
1584.77	84.209
1585.86	84.209
1586.94	84.209
1588.03	84.209
1589.12	84.209
1590.21	84.209
1591.29	84.210
1592.38	84.210
1593.47	84.210
1594.56	84.210
1595.66	84.210
1596.75	84.210
1597.84	84.211
1598.93	84.211
1600.03	84.211
1601.12	84.211
1602.21	84.211
1603.31	84.211
1604.40	84.212
1605.50	84.212
1606.60	84.212
1607.69	84.212
1608.79	84.212
1609.89	84.212
1610.99	84.213
1612.09	84.213
1613.18	84.213
1614.29	84.213
1615.39	84.213
1616.49	84.213
1617.59	84.214
1618.69	84.214
1619.79	84.214
1620.90	84.214
1622.00	84.214
1623.11	84.214
1624.21	84.215
1625.32	84.215
1626.42	84.215
1627.53	84.215
1628.64	84.215
1629.74	84.215
1630.85	84.216
1631.96	84.216
1633.07	84.216
1634.18	84.216
1635.29	84.216
