t(c)	y(m)
16.290	4762.03
16.300	4767.51
16.310	4773.01
16.320	4778.50
16.330	4784.00
16.340	4789.50
16.350	4795.01
16.360	4800.51
16.370	4806.02
16.380	4811.54
16.390	4817.05
16.400	4822.57
16.410	4828.09
16.420	4833.62
16.430	4839.15
16.440	4844.68
16.450	4850.21
16.460	4855.75
16.470	4861.29
16.480	4866.83
16.490	4872.38
16.500	4877.93
16.510	4883.48
16.520	4889.03
16.530	4894.59
16.540	4900.15
16.550	4905.72
16.560	4911.28
16.570	4916.85
16.580	4922.43
16.590	4928.00
16.600	4933.58
16.610	4939.16
16.620	4944.75
16.630	4950.34
16.640	4955.93
16.650	4961.52
16.660	4967.12
16.670	4972.72
16.680	4978.32
16.690	4983.93
16.700	4989.54
16.710	4995.15
16.720	5000.77
16.730	5006.38
16.740	5012.00
16.750	5017.63
16.760	5023.26
16.770	5028.89
16.780	5034.52
16.790	5040.16
16.800	5045.80
16.810	5051.44
16.820	5057.08
16.830	5062.73
16.840	5068.38
16.850	5074.04
16.860	5079.69
16.870	5085.36
16.880	5091.02
16.890	5096.69
16.900	5102.35
16.910	5108.03
16.920	5113.70
16.930	5119.38
16.940	5125.06
16.950	5130.75
16.960	5136.44
16.970	5142.13
16.980	5147.82
16.990	5153.52
17.000	5159.22
17.010	5164.92
17.020	5170.63
17.030	5176.33
17.040	5182.05
17.050	5187.76
17.060	5193.48
17.070	5199.20
17.080	5204.92
17.090	5210.65
17.100	5216.38
17.110	5222.12
17.120	5227.85
17.130	5233.59
17.140	5239.33
17.150	5245.08
17.160	5250.83
17.170	5256.58
17.180	5262.33
17.190	5268.09
17.200	5273.85
17.210	5279.62
17.220	5285.38
17.230	5291.15
17.240	5296.92
17.250	5302.70
17.260	5308.48
17.270	5314.26
17.280	5320.05
17.290	5325.83
17.300	5331.63
17.310	5337.42
17.320	5343.22
17.330	5349.02
17.340	5354.82
17.350	5360.63
17.360	5366.44
17.370	5372.25
17.380	5378.07
17.390	5383.88
17.400	5389.71
17.410	5395.53
17.420	5401.36
17.430	5407.19
17.440	5413.02
17.450	5418.86
17.460	5424.70
17.470	5430.54
17.480	5436.39
17.490	5442.24
17.500	5448.09
17.510	5453.95
17.520	5459.81
17.530	5465.67
17.540	5471.53
17.550	5477.40
17.560	5483.27
17.570	5489.14
17.580	5495.02
17.590	5500.90
17.600	5506.79
17.610	5512.67
17.620	5518.56
17.630	5524.45
17.640	5530.35
17.650	5536.25
17.660	5542.15
17.670	5548.05
17.680	5553.96
17.690	5559.87
17.700	5565.79
17.710	5571.70
17.720	5577.62
17.730	5583.55
17.740	5589.47
17.750	5595.40
17.760	5601.34
17.770	5607.27
17.780	5613.21
17.790	5619.15
17.800	5625.10
17.810	5631.04
17.820	5637.00
17.830	5642.95
17.840	5648.91
17.850	5654.87
17.860	5660.83
17.870	5666.80
17.880	5672.77
17.890	5678.74
17.900	5684.72
17.910	5690.70
17.920	5696.68
17.930	5702.66
17.940	5708.65
17.950	5714.64
17.960	5720.64
17.970	5726.63
17.980	5732.64
17.990	5738.64
18.000	5744.65
18.010	5750.66
18.020	5756.67
18.030	5762.69
18.040	5768.71
18.050	5774.73
18.060	5780.75
18.070	5786.78
18.080	5792.82
18.090	5798.85
18.100	5804.89
18.110	5810.93
18.120	5816.97
18.130	5823.02
18.140	5829.07
18.150	5835.13
18.160	5841.18
18.170	5847.24
18.180	5853.31
18.190	5859.37
18.200	5865.44
18.210	5871.52
18.220	5877.59
18.230	5883.67
18.240	5889.75
18.250	5895.84
18.260	5901.93
18.270	5908.02
18.280	5914.11
18.290	5920.21
18.300	5926.31
18.310	5932.42
18.320	5938.52
18.330	5944.63
18.340	5950.75
18.350	5956.86
18.360	5962.98
18.370	5969.11
18.380	5975.23
18.390	5981.36
18.400	5987.49
18.410	5993.63
18.420	5999.77
18.430	6005.91
18.440	6012.06
18.450	6018.20
18.460	6024.36
18.470	6030.51
18.480	6036.67
18.490	6042.83
18.500	6048.99
18.510	6055.16
18.520	6061.33
18.530	6067.50
18.540	6073.68
18.550	6079.86
18.560	6086.04
18.570	6092.23
18.580	6098.42
18.590	6104.61
18.600	6110.81
18.610	6117.01
18.620	6123.21
18.630	6129.41
18.640	6135.62
18.650	6141.84
18.660	6148.05
18.670	6154.27
18.680	6160.49
18.690	6166.71
18.700	6172.94
18.710	6179.17
18.720	6185.41
18.730	6191.64
18.740	6197.88
18.750	6204.13
18.760	6210.37
18.770	6216.62
18.780	6222.88
18.790	6229.13
18.800	6235.39
18.810	6241.66
18.820	6247.92
18.830	6254.19
18.840	6260.46
18.850	6266.74
18.860	6273.02
18.870	6279.30
18.880	6285.59
18.890	6291.87
18.900	6298.17
18.910	6304.46
18.920	6310.76
18.930	6317.06
18.940	6323.36
18.950	6329.67
18.960	6335.98
18.970	6342.30
18.980	6348.61
18.990	6354.93
19.000	6361.26
19.010	6367.59
19.020	6373.92
19.030	6380.25
19.040	6386.59
19.050	6392.93
19.060	6399.27
19.070	6405.62
19.080	6411.96
19.090	6418.32
19.100	6424.67
19.110	6431.03
19.120	6437.40
19.130	6443.76
19.140	6450.13
19.150	6456.50
19.160	6462.88
19.170	6469.26
19.180	6475.64
19.190	6482.02
19.200	6488.41
19.210	6494.80
19.220	6501.20
19.230	6507.60
19.240	6514.00
19.250	6520.40
19.260	6526.81
19.270	6533.22
19.280	6539.64
19.290	6546.05
19.300	6552.47
19.310	6558.90
19.320	6565.33
19.330	6571.76
19.340	6578.19
19.350	6584.63
19.360	6591.07
19.370	6597.51
19.380	6603.96
19.390	6610.41
19.400	6616.86
19.410	6623.32
19.420	6629.78
19.430	6636.24
19.440	6642.71
19.450	6649.18
19.460	6655.65
19.470	6662.13
19.480	6668.61
19.490	6675.09
19.500	6681.58
19.510	6688.06
19.520	6694.56
19.530	6701.05
19.540	6707.55
19.550	6714.05
19.560	6720.56
19.570	6727.07
19.580	6733.58
19.590	6740.10
19.600	6746.62
19.610	6753.14
19.620	6759.66
19.630	6766.19
19.640	6772.72
19.650	6779.26
19.660	6785.80
19.670	6792.34
19.680	6798.88
19.690	6805.43
19.700	6811.98
19.710	6818.54
19.720	6825.10
19.730	6831.66
19.740	6838.22
19.750	6844.79
19.760	6851.36
19.770	6857.94
19.780	6864.52
19.790	6871.10
19.800	6877.68
19.810	6884.27
19.820	6890.86
19.830	6897.46
19.840	6904.05
19.850	6910.66
19.860	6917.26
19.870	6923.87
19.880	6930.48
19.890	6937.09
19.900	6943.71
19.910	6950.33
19.920	6956.96
19.930	6963.58
19.940	6970.22
19.950	6976.85
19.960	6983.49
19.970	6990.13
19.980	6996.77
19.990	7003.42
20.000	7010.07
20.010	7016.73
20.020	7023.38
20.030	7030.04
20.040	7036.71
20.050	7043.38
20.060	7050.05
20.070	7056.72
20.080	7063.40
20.090	7070.08
20.100	7076.77
20.110	7083.45
20.120	7090.14
20.130	7096.84
20.140	7103.54
20.150	7110.24
20.160	7116.94
20.170	7123.65
20.180	7130.36
20.190	7137.07
20.200	7143.79
20.210	7150.51
20.220	7157.24
20.230	7163.97
20.240	7170.70
20.250	7177.43
20.260	7184.17
20.270	7190.91
20.280	7197.66
20.290	7204.40
20.300	7211.16
20.310	7217.91
20.320	7224.67
20.330	7231.43
20.340	7238.19
20.350	7244.96
20.360	7251.73
20.370	7258.51
20.380	7265.29
20.390	7272.07
20.400	7278.85
20.410	7285.64
20.420	7292.44
20.430	7299.23
20.440	7306.03
20.450	7312.83
20.460	7319.64
20.470	7326.45
20.480	7333.26
20.490	7340.07
20.500	7346.89
20.510	7353.71
20.520	7360.54
20.530	7367.37
20.540	7374.20
20.550	7381.04
20.560	7387.88
20.570	7394.72
20.580	7401.57
20.590	7408.42
20.600	7415.27
20.610	7422.13
20.620	7428.99
20.630	7435.85
20.640	7442.72
20.650	7449.59
20.660	7456.46
20.670	7463.34
20.680	7470.22
20.690	7477.10
20.700	7483.99
20.710	7490.88
20.720	7497.77
20.730	7504.67
20.740	7511.57
20.750	7518.47
20.760	7525.38
20.770	7532.29
20.780	7539.21
20.790	7546.12
20.800	7553.05
20.810	7559.97
20.820	7566.90
20.830	7573.83
20.840	7580.77
20.850	7587.70
20.860	7594.65
20.870	7601.59
20.880	7608.54
20.890	7615.49
20.900	7622.45
20.910	7629.41
20.920	7636.37
20.930	7643.34
20.940	7650.31
20.950	7657.28
20.960	7664.26
20.970	7671.24
20.980	7678.22
20.990	7685.21
21.000	7692.20
21.010	7699.19
21.020	7706.19
21.030	7713.19
21.040	7720.19
21.050	7727.20
21.060	7734.21
21.070	7741.23
21.080	7748.24
21.090	7755.27
21.100	7762.29
21.110	7769.32
21.120	7776.35
21.130	7783.39
21.140	7790.43
21.150	7797.47
21.160	7804.51
21.170	7811.56
21.180	7818.62
21.190	7825.67
21.200	7832.73
21.210	7839.80
21.220	7846.86
21.230	7853.93
21.240	7861.01
21.250	7868.09
21.260	7875.17
21.270	7882.25
21.280	7889.34
21.290	7896.43
21.300	7903.53
21.310	7910.62
21.320	7917.73
21.330	7924.83
21.340	7931.94
21.350	7939.05
21.360	7946.17
21.370	7953.29
21.380	7960.41
21.390	7967.54
21.400	7974.67
21.410	7981.80
21.420	7988.94
21.430	7996.08
21.440	8003.22
21.450	8010.37
21.460	8017.52
21.470	8024.68
21.480	8031.84
21.490	8039.00
21.500	8046.16
21.510	8053.33
21.520	8060.50
21.530	8067.68
21.540	8074.86
21.550	8082.04
21.560	8089.23
21.570	8096.42
21.580	8103.61
21.590	8110.81
21.600	8118.01
21.610	8125.22
21.620	8132.42
21.630	8139.64
21.640	8146.85
21.650	8154.07
21.660	8161.29
21.670	8168.52
21.680	8175.75
21.690	8182.98
21.700	8190.22
21.710	8197.46
21.720	8204.70
21.730	8211.95
21.740	8219.20
21.750	8226.45
21.760	8233.71
21.770	8240.97
21.780	8248.24
21.790	8255.51
21.800	8262.78
21.810	8270.06
21.820	8277.34
21.830	8284.62
21.840	8291.91
21.850	8299.20
21.860	8306.49
21.870	8313.79
21.880	8321.09
21.890	8328.39
21.900	8335.70
21.910	8343.01
21.920	8350.33
21.930	8357.65
21.940	8364.97
21.950	8372.30
21.960	8379.63
21.970	8386.96
21.980	8394.30
21.990	8401.64
22.000	8408.99
22.010	8416.33
22.020	8423.69
22.030	8431.04
22.040	8438.40
22.050	8445.76
22.060	8453.13
22.070	8460.50
22.080	8467.87
22.090	8475.25
22.100	8482.63
22.110	8490.02
22.120	8497.40
22.130	8504.80
22.140	8512.19
22.150	8519.59
22.160	8526.99
22.170	8534.40
22.180	8541.81
22.190	8549.22
22.200	8556.64
22.210	8564.06
22.220	8571.49
22.230	8578.92
22.240	8586.35
22.250	8593.78
22.260	8601.22
22.270	8608.67
22.280	8616.11
22.290	8623.56
22.300	8631.02
22.310	8638.48
22.320	8645.94
22.330	8653.40
22.340	8660.87
22.350	8668.35
22.360	8675.82
22.370	8683.30
22.380	8690.79
22.390	8698.27
22.400	8705.76
22.410	8713.26
22.420	8720.76
22.430	8728.26
22.440	8735.77
22.450	8743.28
22.460	8750.79
22.470	8758.31
22.480	8765.83
22.490	8773.35
22.500	8780.88
22.510	8788.41
22.520	8795.95
22.530	8803.49
22.540	8811.03
22.550	8818.58
22.560	8826.13
22.570	8833.68
22.580	8841.24
22.590	8848.80
22.600	8856.37
22.610	8863.94
22.620	8871.51
22.630	8879.09
22.640	8886.67
22.650	8894.25
22.660	8901.84
22.670	8909.43
22.680	8917.03
22.690	8924.63
22.700	8932.23
22.710	8939.84
22.720	8947.45
22.730	8955.06
22.740	8962.68
22.750	8970.30
22.760	8977.93
22.770	8985.55
22.780	8993.19
22.790	9000.83
22.800	9008.47
22.810	9016.11
22.820	9023.76
22.830	9031.41
22.840	9039.07
22.850	9046.73
22.860	9054.39
22.870	9062.06
22.880	9069.73
22.890	9077.40
22.900	9085.08
22.910	9092.76
22.920	9100.45
22.930	9108.14
22.940	9115.83
22.950	9123.53
22.960	9131.23
22.970	9138.94
22.980	9146.65
22.990	9154.36
23.000	9162.08
23.010	9169.80
23.020	9177.52
23.030	9185.25
23.040	9192.98
23.050	9200.72
23.060	9208.46
23.070	9216.20
23.080	9223.95
23.090	9231.70
23.100	9239.45
23.110	9247.21
23.120	9254.98
23.130	9262.74
23.140	9270.51
23.150	9278.29
23.160	9286.07
23.170	9293.85
23.180	9301.63
23.190	9309.42
23.200	9317.22
23.210	9325.01
23.220	9332.82
23.230	9340.62
23.240	9348.43
23.250	9356.24
23.260	9364.06
23.270	9371.88
23.280	9379.70
23.290	9387.53
23.300	9395.37
23.310	9403.20
23.320	9411.04
23.330	9418.89
23.340	9426.73
23.350	9434.59
23.360	9442.44
23.370	9450.30
23.380	9458.16
23.390	9466.03
23.400	9473.90
23.410	9481.78
23.420	9489.66
23.430	9497.54
23.440	9505.43
23.450	9513.32
23.460	9521.21
23.470	9529.11
23.480	9537.01
23.490	9544.92
23.500	9552.83
23.510	9560.74
23.520	9568.66
23.530	9576.58
23.540	9584.51
23.550	9592.44
23.560	9600.37
23.570	9608.31
23.580	9616.25
23.590	9624.20
23.600	9632.15
23.610	9640.10
23.620	9648.06
23.630	9656.02
23.640	9663.99
23.650	9671.95
23.660	9679.93
23.670	9687.91
23.680	9695.89
23.690	9703.87
23.700	9711.86
23.710	9719.85
23.720	9727.85
23.730	9735.85
23.740	9743.86
23.750	9751.86
23.760	9759.88
23.770	9767.89
23.780	9775.91
23.790	9783.94
23.800	9791.97
23.810	9800.00
23.820	9808.04
23.830	9816.08
23.840	9824.12
23.850	9832.17
23.860	9840.22
23.870	9848.28
23.880	9856.34
23.890	9864.40
23.900	9872.47
23.910	9880.54
23.920	9888.62
23.930	9896.70
23.940	9904.78
23.950	9912.87
23.960	9920.96
23.970	9929.06
23.980	9937.16
23.990	9945.26
24.000	9953.37
24.010	9961.48
24.020	9969.60
24.030	9977.72
24.040	9985.84
24.050	9993.97
24.060	10002.10
24.070	10010.24
24.080	10018.38
24.090	10026.52
24.100	10034.67
24.110	10042.82
24.120	10050.98
24.130	10059.14
24.140	10067.30
24.150	10075.47
24.160	10083.65
24.170	10091.82
24.180	10100.00
24.190	10108.19
24.200	10116.37
24.210	10124.57
24.220	10132.76
24.230	10140.96
24.240	10149.17
24.250	10157.38
24.260	10165.59
24.270	10173.81
24.280	10182.03
24.290	10190.25
24.300	10198.48
24.310	10206.71
24.320	10214.95
24.330	10223.19
24.340	10231.44
24.350	10239.69
24.360	10247.94
24.370	10256.20
24.380	10264.46
24.390	10272.72
24.400	10280.99
24.410	10289.27
24.420	10297.54
24.430	10305.82
24.440	10314.11
24.450	10322.40
24.460	10330.69
24.470	10338.99
24.480	10347.29
24.490	10355.60
24.500	10363.91
24.510	10372.22
24.520	10380.54
24.530	10388.87
24.540	10397.19
24.550	10405.52
24.560	10413.86
24.570	10422.20
24.580	10430.54
24.590	10438.89
24.600	10447.24
24.610	10455.59
24.620	10463.95
24.630	10472.32
24.640	10480.68
24.650	10489.06
24.660	10497.43
24.670	10505.81
24.680	10514.20
24.690	10522.58
24.700	10530.98
24.710	10539.37
24.720	10547.77
24.730	10556.18
24.740	10564.59
24.750	10573.00
24.760	10581.42
24.770	10589.84
24.780	10598.26
24.790	10606.69
24.800	10615.13
24.810	10623.57
24.820	10632.01
24.830	10640.45
24.840	10648.90
24.850	10657.36
24.860	10665.82
24.870	10674.28
24.880	10682.75
24.890	10691.22
24.900	10699.69
24.910	10708.17
24.920	10716.66
24.930	10725.14
24.940	10733.64
24.950	10742.13
24.960	10750.63
24.970	10759.14
24.980	10767.65
24.990	10776.16
25.000	10784.68
25.010	10793.20
25.020	10801.72
25.030	10810.25
25.040	10818.79
25.050	10827.33
25.060	10835.87
25.070	10844.41
25.080	10852.96
25.090	10861.52
25.100	10870.08
25.110	10878.64
25.120	10887.21
25.130	10895.78
25.140	10904.36
25.150	10912.94
25.160	10921.52
25.170	10930.11
25.180	10938.70
25.190	10947.30
25.200	10955.90
25.210	10964.51
25.220	10973.12
25.230	10981.73
25.240	10990.35
25.250	10998.97
25.260	11007.60
25.270	11016.23
25.280	11024.86
25.290	11033.50
25.300	11042.15
25.310	11050.79
25.320	11059.45
25.330	11068.10
25.340	11076.76
25.350	11085.43
25.360	11094.10
25.370	11102.77
25.380	11111.45
25.390	11120.13
25.400	11128.82
25.410	11137.51
25.420	11146.20
25.430	11154.90
25.440	11163.61
25.450	11172.31
25.460	11181.03
25.470	11189.74
25.480	11198.46
25.490	11207.19
25.500	11215.92
25.510	11224.65
25.520	11233.39
25.530	11242.13
25.540	11250.88
25.550	11259.63
25.560	11268.39
25.570	11277.14
25.580	11285.91
25.590	11294.68
25.600	11303.45
25.610	11312.23
25.620	11321.01
25.630	11329.79
25.640	11338.58
25.650	11347.38
25.660	11356.18
25.670	11364.98
25.680	11373.79
25.690	11382.60
25.700	11391.41
25.710	11400.24
25.720	11409.06
25.730	11417.89
25.740	11426.72
25.750	11435.56
25.760	11444.40
25.770	11453.25
25.780	11462.10
25.790	11470.96
25.800	11479.82
25.810	11488.68
25.820	11497.55
25.830	11506.42
25.840	11515.30
25.850	11524.18
25.860	11533.07
25.870	11541.96
25.880	11550.85
25.890	11559.75
25.900	11568.66
25.910	11577.57
25.920	11586.48
25.930	11595.40
25.940	11604.32
25.950	11613.24
25.960	11622.17
25.970	11631.11
25.980	11640.05
25.990	11648.99
26.000	11657.94
26.010	11666.89
26.020	11675.85
26.030	11684.81
26.040	11693.78
26.050	11702.75
26.060	11711.72
26.070	11720.70
26.080	11729.69
26.090	11738.67
26.100	11747.67
26.110	11756.66
26.120	11765.67
26.130	11774.67
26.140	11783.68
26.150	11792.70
26.160	11801.72
26.170	11810.74
26.180	11819.77
26.190	11828.80
26.200	11837.84
26.210	11846.88
26.220	11855.93
26.230	11864.98
26.240	11874.04
26.250	11883.10
26.260	11892.16
26.270	11901.23
26.280	11910.31
26.290	11919.38
26.300	11928.47
26.310	11937.55
26.320	11946.65
26.330	11955.74
26.340	11964.84
26.350	11973.95
26.360	11983.06
26.370	11992.17
26.380	12001.29
26.390	12010.42
26.400	12019.55
26.410	12028.68
26.420	12037.82
26.430	12046.96
26.440	12056.10
26.450	12065.26
26.460	12074.41
26.470	12083.57
26.480	12092.74
26.490	12101.91
26.500	12111.08
26.510	12120.26
26.520	12129.44
26.530	12138.63
26.540	12147.82
26.550	12157.02
26.560	12166.22
26.570	12175.43
26.580	12184.64
26.590	12193.85
26.600	12203.07
26.610	12212.30
26.620	12221.53
26.630	12230.76
26.640	12240.00
26.650	12249.24
26.660	12258.49
26.670	12267.74
26.680	12277.00
26.690	12286.26
26.700	12295.53
26.710	12304.80
26.720	12314.07
26.730	12323.35
26.740	12332.64
26.750	12341.93
26.760	12351.22
26.770	12360.52
26.780	12369.83
26.790	12379.13
26.800	12388.45
26.810	12397.76
26.820	12407.09
26.830	12416.41
26.840	12425.75
26.850	12435.08
26.860	12444.42
26.870	12453.77
26.880	12463.12
26.890	12472.47
26.900	12481.83
26.910	12491.20
26.920	12500.57
26.930	12509.94
26.940	12519.32
26.950	12528.70
26.960	12538.09
26.970	12547.48
26.980	12556.88
26.990	12566.28
27.000	12575.69
27.010	12585.10
27.020	12594.52
27.030	12603.94
27.040	12613.37
27.050	12622.80
27.060	12632.23
27.070	12641.67
27.080	12651.12
27.090	12660.57
27.100	12670.02
27.110	12679.48
27.120	12688.95
27.130	12698.41
27.140	12707.89
27.150	12717.37
27.160	12726.85
27.170	12736.34
27.180	12745.83
27.190	12755.33
27.200	12764.83
27.210	12774.34
27.220	12783.85
27.230	12793.37
27.240	12802.89
27.250	12812.41
27.260	12821.94
27.270	12831.48
27.280	12841.02
27.290	12850.57
27.300	12860.12
27.310	12869.67
27.320	12879.23
27.330	12888.80
27.340	12898.37
27.350	12907.94
27.360	12917.52
27.370	12927.10
27.380	12936.69
27.390	12946.29
27.400	12955.89
27.410	12965.49
27.420	12975.10
27.430	12984.71
27.440	12994.33
27.450	13003.95
27.460	13013.58
27.470	13023.21
27.480	13032.85
27.490	13042.49
27.500	13052.14
27.510	13061.79
27.520	13071.45
27.530	13081.11
27.540	13090.78
27.550	13100.45
27.560	13110.13
27.570	13119.81
27.580	13129.50
27.590	13139.19
27.600	13148.89
27.610	13158.59
27.620	13168.29
27.630	13178.00
27.640	13187.72
27.650	13197.44
27.660	13207.17
27.670	13216.90
27.680	13226.64
27.690	13236.38
27.700	13246.12
27.710	13255.87
27.720	13265.63
27.730	13275.39
27.740	13285.15
27.750	13294.93
27.760	13304.70
27.770	13314.48
27.780	13324.27
27.790	13334.06
27.800	13343.85
27.810	13353.65
27.820	13363.46
27.830	13373.27
27.840	13383.08
27.850	13392.91
27.860	13402.73
27.870	13412.56
27.880	13422.40
27.890	13432.24
27.900	13442.08
27.910	13451.93
27.920	13461.79
27.930	13471.65
27.940	13481.51
27.950	13491.39
27.960	13501.26
27.970	13511.14
27.980	13521.03
27.990	13530.92
28.000	13540.81
28.010	13550.71
28.020	13560.62
28.030	13570.53
28.040	13580.45
28.050	13590.37
28.060	13600.29
28.070	13610.23
28.080	13620.16
28.090	13630.10
28.100	13640.05
28.110	13650.00
28.120	13659.96
28.130	13669.92
28.140	13679.89
28.150	13689.86
28.160	13699.83
28.170	13709.82
28.180	13719.80
28.190	13729.80
28.200	13739.79
28.210	13749.80
28.220	13759.80
28.230	13769.82
28.240	13779.83
28.250	13789.86
28.260	13799.88
28.270	13809.92
28.280	13819.96
28.290	13830.00
28.300	13840.05
28.310	13850.10
28.320	13860.16
28.330	13870.22
28.340	13880.29
28.350	13890.37
28.360	13900.45
28.370	13910.53
28.380	13920.62
28.390	13930.72
28.400	13940.82
28.410	13950.92
28.420	13961.03
28.430	13971.15
28.440	13981.27
28.450	13991.39
28.460	14001.53
28.470	14011.66
28.480	14021.80
28.490	14031.95
28.500	14042.10
28.510	14052.26
28.520	14062.42
28.530	14072.59
28.540	14082.76
28.550	14092.94
28.560	14103.12
28.570	14113.31
28.580	14123.50
28.590	14133.70
28.600	14143.91
28.610	14154.12
28.620	14164.33
28.630	14174.55
28.640	14184.78
28.650	14195.01
28.660	14205.24
28.670	14215.48
28.680	14225.73
28.690	14235.98
28.700	14246.24
28.710	14256.50
28.720	14266.77
28.730	14277.04
28.740	14287.32
28.750	14297.60
28.760	14307.89
28.770	14318.18
28.780	14328.48
28.790	14338.78
28.800	14349.09
28.810	14359.41
28.820	14369.73
28.830	14380.05
28.840	14390.38
28.850	14400.72
28.860	14411.06
28.870	14421.41
28.880	14431.76
28.890	14442.12
28.900	14452.48
28.910	14462.85
28.920	14473.22
28.930	14483.60
28.940	14493.98
28.950	14504.37
28.960	14514.76
28.970	14525.16
28.980	14535.57
28.990	14545.98
29.000	14556.40
29.010	14566.82
29.020	14577.24
29.030	14587.67
29.040	14598.11
29.050	14608.55
29.060	14619.00
29.070	14629.46
29.080	14639.92
29.090	14650.38
29.100	14660.85
29.110	14671.32
29.120	14681.80
29.130	14692.29
29.140	14702.78
29.150	14713.28
29.160	14723.78
29.170	14734.29
29.180	14744.80
29.190	14755.32
29.200	14765.84
29.210	14776.37
29.220	14786.90
29.230	14797.44
29.240	14807.99
29.250	14818.54
29.260	14829.10
29.270	14839.66
29.280	14850.23
29.290	14860.80
29.300	14871.38
29.310	14881.96
29.320	14892.55
29.330	14903.14
29.340	14913.74
29.350	14924.35
29.360	14934.96
29.370	14945.57
29.380	14956.20
29.390	14966.82
29.400	14977.46
29.410	14988.09
29.420	14998.74
29.430	15009.39
29.440	15020.04
29.450	15030.70
29.460	15041.37
29.470	15052.04
29.480	15062.71
29.490	15073.40
29.500	15084.08
29.510	15094.78
29.520	15105.48
29.530	15116.18
29.540	15126.89
29.550	15137.61
29.560	15148.33
29.570	15159.05
29.580	15169.79
29.590	15180.52
29.600	15191.27
29.610	15202.01
29.620	15212.77
29.630	15223.53
29.640	15234.29
29.650	15245.06
29.660	15255.84
29.670	15266.62
29.680	15277.41
29.690	15288.20
29.700	15299.00
29.710	15309.81
29.720	15320.62
29.730	15331.43
29.740	15342.25
29.750	15353.08
29.760	15363.91
29.770	15374.75
29.780	15385.59
29.790	15396.44
29.800	15407.30
29.810	15418.16
29.820	15429.02
29.830	15439.89
29.840	15450.77
29.850	15461.66
29.860	15472.54
29.870	15483.44
29.880	15494.34
29.890	15505.24
29.900	15516.15
29.910	15527.07
29.920	15537.99
29.930	15548.92
29.940	15559.86
29.950	15570.79
29.960	15581.74
29.970	15592.69
29.980	15603.65
29.990	15614.61
30.000	15625.58
