t(c)	y(m)
19.740	6834.89
19.750	6841.46
19.760	6848.03
19.770	6854.60
19.780	6861.18
19.790	6867.76
19.800	6874.34
19.810	6880.92
19.820	6887.51
19.830	6894.11
19.840	6900.70
19.850	6907.30
19.860	6913.90
19.870	6920.51
19.880	6927.12
19.890	6933.73
19.900	6940.35
19.910	6946.96
19.920	6953.59
19.930	6960.21
19.940	6966.84
19.950	6973.47
19.960	6980.11
19.970	6986.75
19.980	6993.39
19.990	7000.04
20.000	7006.68
20.010	7013.34
20.020	7019.99
20.030	7026.65
20.040	7033.31
20.050	7039.98
20.060	7046.65
20.070	7053.32
20.080	7060.00
20.090	7066.67
20.100	7073.36
20.110	7080.04
20.120	7086.73
20.130	7093.42
20.140	7100.12
20.150	7106.82
20.160	7113.52
20.170	7120.22
20.180	7126.93
20.190	7133.65
20.200	7140.36
20.210	7147.08
20.220	7153.80
20.230	7160.53
20.240	7167.26
20.250	7173.99
20.260	7180.73
20.270	7187.46
20.280	7194.21
20.290	7200.95
20.300	7207.70
20.310	7214.45
20.320	7221.21
20.330	7227.97
20.340	7234.73
20.350	7241.50
20.360	7248.27
20.370	7255.04
20.380	7261.82
20.390	7268.60
20.400	7275.38
20.410	7282.17
20.420	7288.96
20.430	7295.75
20.440	7302.54
20.450	7309.34
20.460	7316.15
20.470	7322.95
20.480	7329.76
20.490	7336.58
20.500	7343.39
20.510	7350.21
20.520	7357.04
20.530	7363.86
20.540	7370.69
20.550	7377.53
20.560	7384.37
20.570	7391.21
20.580	7398.05
20.590	7404.90
20.600	7411.75
20.610	7418.60
20.620	7425.46
20.630	7432.32
20.640	7439.18
20.650	7446.05
20.660	7452.92
20.670	7459.80
20.680	7466.68
20.690	7473.56
20.700	7480.44
20.710	7487.33
20.720	7494.22
20.730	7501.12
20.740	7508.02
20.750	7514.92
20.760	7521.82
20.770	7528.73
20.780	7535.64
20.790	7542.56
20.800	7549.48
20.810	7556.40
20.820	7563.33
20.830	7570.26
20.840	7577.19
20.850	7584.13
20.860	7591.07
20.870	7598.01
20.880	7604.95
20.890	7611.90
20.900	7618.86
20.910	7625.82
20.920	7632.78
20.930	7639.74
20.940	7646.71
20.950	7653.68
20.960	7660.65
20.970	7667.63
20.980	7674.61
20.990	7681.59
21.000	7688.58
21.010	7695.57
21.020	7702.57
21.030	7709.57
21.040	7716.57
21.050	7723.57
21.060	7730.58
21.070	7737.60
21.080	7744.61
21.090	7751.63
21.100	7758.65
21.110	7765.68
21.120	7772.71
21.130	7779.74
21.140	7786.78
21.150	7793.82
21.160	7800.86
21.170	7807.91
21.180	7814.96
21.190	7822.01
21.200	7829.07
21.210	7836.13
21.220	7843.20
21.230	7850.26
21.240	7857.34
21.250	7864.41
21.260	7871.49
21.270	7878.57
21.280	7885.66
21.290	7892.75
21.300	7899.84
21.310	7906.93
21.320	7914.03
21.330	7921.14
21.340	7928.24
21.350	7935.35
21.360	7942.47
21.370	7949.58
21.380	7956.70
21.390	7963.83
21.400	7970.96
21.410	7978.09
21.420	7985.22
21.430	7992.36
21.440	7999.50
21.450	8006.65
21.460	8013.80
21.470	8020.95
21.480	8028.10
21.490	8035.26
21.500	8042.43
21.510	8049.59
21.520	8056.76
21.530	8063.94
21.540	8071.11
21.550	8078.29
21.560	8085.48
21.570	8092.67
21.580	8099.86
21.590	8107.05
21.600	8114.25
21.610	8121.45
21.620	8128.66
21.630	8135.87
21.640	8143.08
21.650	8150.30
21.660	8157.52
21.670	8164.74
21.680	8171.97
21.690	8179.20
21.700	8186.43
21.710	8193.67
21.720	8200.91
21.730	8208.16
21.740	8215.40
21.750	8222.66
21.760	8229.91
21.770	8237.17
21.780	8244.43
21.790	8251.70
21.800	8258.97
21.810	8266.24
21.820	8273.52
21.830	8280.80
21.840	8288.08
21.850	8295.37
21.860	8302.66
21.870	8309.96
21.880	8317.26
21.890	8324.56
21.900	8331.87
21.910	8339.17
21.920	8346.49
21.930	8353.80
21.940	8361.12
21.950	8368.45
21.960	8375.78
21.970	8383.11
21.980	8390.44
21.990	8397.78
22.000	8405.12
22.010	8412.47
22.020	8419.82
22.030	8427.17
22.040	8434.53
22.050	8441.89
22.060	8449.25
22.070	8456.62
22.080	8463.99
22.090	8471.36
22.100	8478.74
22.110	8486.12
22.120	8493.51
22.130	8500.90
22.140	8508.29
22.150	8515.69
22.160	8523.09
22.170	8530.49
22.180	8537.90
22.190	8545.31
22.200	8552.73
22.210	8560.14
22.220	8567.57
22.230	8574.99
22.240	8582.42
22.250	8589.85
22.260	8597.29
22.270	8604.73
22.280	8612.18
22.290	8619.62
22.300	8627.08
22.310	8634.53
22.320	8641.99
22.330	8649.45
22.340	8656.92
22.350	8664.39
22.360	8671.86
22.370	8679.34
22.380	8686.82
22.390	8694.31
22.400	8701.79
22.410	8709.29
22.420	8716.78
22.430	8724.28
22.440	8731.78
22.450	8739.29
22.460	8746.80
22.470	8754.32
22.480	8761.83
22.490	8769.36
22.500	8776.88
22.510	8784.41
22.520	8791.94
22.530	8799.48
22.540	8807.02
22.550	8814.57
22.560	8822.11
22.570	8829.66
22.580	8837.22
22.590	8844.78
22.600	8852.34
22.610	8859.91
22.620	8867.48
22.630	8875.05
22.640	8882.63
22.650	8890.21
22.660	8897.80
22.670	8905.39
22.680	8912.98
22.690	8920.57
22.700	8928.18
22.710	8935.78
22.720	8943.39
22.730	8951.00
22.740	8958.61
22.750	8966.23
22.760	8973.86
22.770	8981.48
22.780	8989.11
22.790	8996.75
22.800	9004.38
22.810	9012.03
22.820	9019.67
22.830	9027.32
22.840	9034.97
22.850	9042.63
22.860	9050.29
22.870	9057.96
22.880	9065.62
22.890	9073.30
22.900	9080.97
22.910	9088.65
22.920	9096.33
22.930	9104.02
22.940	9111.71
22.950	9119.41
22.960	9127.11
22.970	9134.81
22.980	9142.51
22.990	9150.22
23.000	9157.94
23.010	9165.66
23.020	9173.38
23.030	9181.10
23.040	9188.83
23.050	9196.56
23.060	9204.30
23.070	9212.04
23.080	9219.79
23.090	9227.54
23.100	9235.29
23.110	9243.04
23.120	9250.80
23.130	9258.57
23.140	9266.33
23.150	9274.11
23.160	9281.88
23.170	9289.66
23.180	9297.44
23.190	9305.23
23.200	9313.02
23.210	9320.81
23.220	9328.61
23.230	9336.42
23.240	9344.22
23.250	9352.03
23.260	9359.85
23.270	9367.66
23.280	9375.48
23.290	9383.31
23.300	9391.14
23.310	9398.97
23.320	9406.81
23.330	9414.65
23.340	9422.50
23.350	9430.34
23.360	9438.20
23.370	9446.05
23.380	9453.91
23.390	9461.78
23.400	9469.65
23.410	9477.52
23.420	9485.39
23.430	9493.27
23.440	9501.16
23.450	9509.05
23.460	9516.94
23.470	9524.83
23.480	9532.73
23.490	9540.64
23.500	9548.54
23.510	9556.45
23.520	9564.37
23.530	9572.29
23.540	9580.21
23.550	9588.14
23.560	9596.07
23.570	9604.00
23.580	9611.94
23.590	9619.88
23.600	9627.83
23.610	9635.78
23.620	9643.74
23.630	9651.69
23.640	9659.66
23.650	9667.62
23.660	9675.59
23.670	9683.57
23.680	9691.54
23.690	9699.53
23.700	9707.51
23.710	9715.50
23.720	9723.50
23.730	9731.49
23.740	9739.50
23.750	9747.50
23.760	9755.51
23.770	9763.52
23.780	9771.54
23.790	9779.56
23.800	9787.59
23.810	9795.62
23.820	9803.65
23.830	9811.69
23.840	9819.73
23.850	9827.77
23.860	9835.82
23.870	9843.88
23.880	9851.93
23.890	9860.00
23.900	9868.06
23.910	9876.13
23.920	9884.20
23.930	9892.28
23.940	9900.36
23.950	9908.45
23.960	9916.53
23.970	9924.63
23.980	9932.72
23.990	9940.83
24.000	9948.93
24.010	9957.04
24.020	9965.15
24.030	9973.27
24.040	9981.39
24.050	9989.51
24.060	9997.64
24.070	10005.78
24.080	10013.91
24.090	10022.05
24.100	10030.20
24.110	10038.35
24.120	10046.50
24.130	10054.66
24.140	10062.82
24.150	10070.98
24.160	10079.15
24.170	10087.33
24.180	10095.50
24.190	10103.69
24.200	10111.87
24.210	10120.06
24.220	10128.25
24.230	10136.45
24.240	10144.65
24.250	10152.86
24.260	10161.07
24.270	10169.28
24.280	10177.50
24.290	10185.72
24.300	10193.94
24.310	10202.17
24.320	10210.41
24.330	10218.65
24.340	10226.89
24.350	10235.13
24.360	10243.38
24.370	10251.64
24.380	10259.90
24.390	10268.16
24.400	10276.42
24.410	10284.69
24.420	10292.97
24.430	10301.25
24.440	10309.53
24.450	10317.82
24.460	10326.11
24.470	10334.40
24.480	10342.70
24.490	10351.00
24.500	10359.31
24.510	10367.62
24.520	10375.94
24.530	10384.25
24.540	10392.58
24.550	10400.91
24.560	10409.24
24.570	10417.57
24.580	10425.91
24.590	10434.26
24.600	10442.60
24.610	10450.96
24.620	10459.31
24.630	10467.67
24.640	10476.04
24.650	10484.41
24.660	10492.78
24.670	10501.15
24.680	10509.54
24.690	10517.92
24.700	10526.31
24.710	10534.70
24.720	10543.10
24.730	10551.50
24.740	10559.91
24.750	10568.32
24.760	10576.73
24.770	10585.15
24.780	10593.57
24.790	10602.00
24.800	10610.43
24.810	10618.86
24.820	10627.30
24.830	10635.74
24.840	10644.19
24.850	10652.64
24.860	10661.10
24.870	10669.56
24.880	10678.02
24.890	10686.49
24.900	10694.96
24.910	10703.44
24.920	10711.92
24.930	10720.40
24.940	10728.89
24.950	10737.38
24.960	10745.88
24.970	10754.38
24.980	10762.89
24.990	10771.40
25.000	10779.91
25.010	10788.43
25.020	10796.95
25.030	10805.48
25.040	10814.01
25.050	10822.54
25.060	10831.08
25.070	10839.62
25.080	10848.17
25.090	10856.72
25.100	10865.28
25.110	10873.84
25.120	10882.40
25.130	10890.97
25.140	10899.54
25.150	10908.12
25.160	10916.70
25.170	10925.28
25.180	10933.87
25.190	10942.47
25.200	10951.06
25.210	10959.67
25.220	10968.27
25.230	10976.88
25.240	10985.50
25.250	10994.12
25.260	11002.74
25.270	11011.37
25.280	11020.00
25.290	11028.64
25.300	11037.28
25.310	11045.92
25.320	11054.57
25.330	11063.22
25.340	11071.88
25.350	11080.54
25.360	11089.21
25.370	11097.88
25.380	11106.55
25.390	11115.23
25.400	11123.91
25.410	11132.60
25.420	11141.29
25.430	11149.99
25.440	11158.69
25.450	11167.39
25.460	11176.10
25.470	11184.81
25.480	11193.53
25.490	11202.25
25.500	11210.98
25.510	11219.71
25.520	11228.44
25.530	11237.18
25.540	11245.92
25.550	11254.67
25.560	11263.42
25.570	11272.18
25.580	11280.94
25.590	11289.70
25.600	11298.47
25.610	11307.24
25.620	11316.02
25.630	11324.80
25.640	11333.59
25.650	11342.38
25.660	11351.18
25.670	11359.98
25.680	11368.78
25.690	11377.59
25.700	11386.40
25.710	11395.22
25.720	11404.04
25.730	11412.86
25.740	11421.69
25.750	11430.53
25.760	11439.37
25.770	11448.21
25.780	11457.06
25.790	11465.91
25.800	11474.76
25.810	11483.63
25.820	11492.49
25.830	11501.36
25.840	11510.23
25.850	11519.11
25.860	11527.99
25.870	11536.88
25.880	11545.77
25.890	11554.67
25.900	11563.57
25.910	11572.47
25.920	11581.38
25.930	11590.30
25.940	11599.21
25.950	11608.14
25.960	11617.06
25.970	11625.99
25.980	11634.93
25.990	11643.87
26.000	11652.81
26.010	11661.76
26.020	11670.72
26.030	11679.67
26.040	11688.64
26.050	11697.60
26.060	11706.57
26.070	11715.55
26.080	11724.53
26.090	11733.51
26.100	11742.50
26.110	11751.50
26.120	11760.49
26.130	11769.50
26.140	11778.50
26.150	11787.51
26.160	11796.53
26.170	11805.55
26.180	11814.58
26.190	11823.61
26.200	11832.64
26.210	11841.68
26.220	11850.72
26.230	11859.77
26.240	11868.82
26.250	11877.88
26.260	11886.94
26.270	11896.00
26.280	11905.07
26.290	11914.15
26.300	11923.23
26.310	11932.31
26.320	11941.40
26.330	11950.49
26.340	11959.59
26.350	11968.69
26.360	11977.79
26.370	11986.91
26.380	11996.02
26.390	12005.14
26.400	12014.26
26.410	12023.39
26.420	12032.53
26.430	12041.67
26.440	12050.81
26.450	12059.96
26.460	12069.11
26.470	12078.26
26.480	12087.42
26.490	12096.59
26.500	12105.76
26.510	12114.93
26.520	12124.11
26.530	12133.30
26.540	12142.49
26.550	12151.68
26.560	12160.88
26.570	12170.08
26.580	12179.29
26.590	12188.50
26.600	12197.71
26.610	12206.93
26.620	12216.16
26.630	12225.39
26.640	12234.62
26.650	12243.86
26.660	12253.11
26.670	12262.35
26.680	12271.61
26.690	12280.86
26.700	12290.13
26.710	12299.39
26.720	12308.67
26.730	12317.94
26.740	12327.22
26.750	12336.51
26.760	12345.80
26.770	12355.09
26.780	12364.39
26.790	12373.70
26.800	12383.01
26.810	12392.32
26.820	12401.64
26.830	12410.96
26.840	12420.29
26.850	12429.62
26.860	12438.96
26.870	12448.30
26.880	12457.64
26.890	12467.00
26.900	12476.35
26.910	12485.71
26.920	12495.08
26.930	12504.45
26.940	12513.82
26.950	12523.20
26.960	12532.58
26.970	12541.97
26.980	12551.37
26.990	12560.76
27.000	12570.17
27.010	12579.58
27.020	12588.99
27.030	12598.40
27.040	12607.83
27.050	12617.25
27.060	12626.68
27.070	12636.12
27.080	12645.56
27.090	12655.01
27.100	12664.46
27.110	12673.91
27.120	12683.37
27.130	12692.84
27.140	12702.31
27.150	12711.78
27.160	12721.26
27.170	12730.74
27.180	12740.23
27.190	12749.72
27.200	12759.22
27.210	12768.72
27.220	12778.23
27.230	12787.74
27.240	12797.26
27.250	12806.78
27.260	12816.31
27.270	12825.84
27.280	12835.38
27.290	12844.92
27.300	12854.47
27.310	12864.02
27.320	12873.57
27.330	12883.13
27.340	12892.70
27.350	12902.27
27.360	12911.84
27.370	12921.42
27.380	12931.01
27.390	12940.60
27.400	12950.19
27.410	12959.79
27.420	12969.40
27.430	12979.00
27.440	12988.62
27.450	12998.24
27.460	13007.86
27.470	13017.49
27.480	13027.12
27.490	13036.76
27.500	13046.40
27.510	13056.05
27.520	13065.71
27.530	13075.36
27.540	13085.03
27.550	13094.69
27.560	13104.37
27.570	13114.04
27.580	13123.73
27.590	13133.41
27.600	13143.10
27.610	13152.80
27.620	13162.50
27.630	13172.21
27.640	13181.92
27.650	13191.64
27.660	13201.36
27.670	13211.09
27.680	13220.82
27.690	13230.55
27.700	13240.30
27.710	13250.04
27.720	13259.79
27.730	13269.55
27.740	13279.31
27.750	13289.08
27.760	13298.85
27.770	13308.62
27.780	13318.41
27.790	13328.19
27.800	13337.98
27.810	13347.78
27.820	13357.58
27.830	13367.38
27.840	13377.20
27.850	13387.01
27.860	13396.83
27.870	13406.66
27.880	13416.49
27.890	13426.33
27.900	13436.17
27.910	13446.01
27.920	13455.86
27.930	13465.72
27.940	13475.58
27.950	13485.45
27.960	13495.32
27.970	13505.19
27.980	13515.07
27.990	13524.96
28.000	13534.85
28.010	13544.75
28.020	13554.65
28.030	13564.55
28.040	13574.47
28.050	13584.38
28.060	13594.30
28.070	13604.23
28.080	13614.16
28.090	13624.10
28.100	13634.04
28.110	13643.99
28.120	13653.94
28.130	13663.90
28.140	13673.86
28.150	13683.83
28.160	13693.80
28.170	13703.77
28.180	13713.76
28.190	13723.74
28.200	13733.74
28.210	13743.74
28.220	13753.74
28.230	13763.75
28.240	13773.76
28.250	13783.78
28.260	13793.80
28.270	13803.83
28.280	13813.86
28.290	13823.90
28.300	13833.94
28.310	13843.99
28.320	13854.05
28.330	13864.11
28.340	13874.17
28.350	13884.24
28.360	13894.32
28.370	13904.40
28.380	13914.48
28.390	13924.57
28.400	13934.67
28.410	13944.77
28.420	13954.87
28.430	13964.98
28.440	13975.10
28.450	13985.22
28.460	13995.35
28.470	14005.48
28.480	14015.61
28.490	14025.76
28.500	14035.90
28.510	14046.06
28.520	14056.21
28.530	14066.38
28.540	14076.54
28.550	14086.72
28.560	14096.90
28.570	14107.08
28.580	14117.27
28.590	14127.46
28.600	14137.66
28.610	14147.87
28.620	14158.08
28.630	14168.29
28.640	14178.51
28.650	14188.74
28.660	14198.97
28.670	14209.20
28.680	14219.44
28.690	14229.69
28.700	14239.94
28.710	14250.20
28.720	14260.46
28.730	14270.73
28.740	14281.00
28.750	14291.28
28.760	14301.56
28.770	14311.85
28.780	14322.14
28.790	14332.44
28.800	14342.75
28.810	14353.06
28.820	14363.37
28.830	14373.69
28.840	14384.02
28.850	14394.35
28.860	14404.69
28.870	14415.03
28.880	14425.37
28.890	14435.73
28.900	14446.08
28.910	14456.45
28.920	14466.81
28.930	14477.19
28.940	14487.57
28.950	14497.95
28.960	14508.34
28.970	14518.73
28.980	14529.13
28.990	14539.54
29.000	14549.95
29.010	14560.37
29.020	14570.79
29.030	14581.22
29.040	14591.65
29.050	14602.09
29.060	14612.53
29.070	14622.98
29.080	14633.43
29.090	14643.89
29.100	14654.35
29.110	14664.82
29.120	14675.30
29.130	14685.78
29.140	14696.27
29.150	14706.76
29.160	14717.25
29.170	14727.76
29.180	14738.26
29.190	14748.78
29.200	14759.30
29.210	14769.82
29.220	14780.35
29.230	14790.88
29.240	14801.42
29.250	14811.97
29.260	14822.52
29.270	14833.08
29.280	14843.64
29.290	14854.21
29.300	14864.78
29.310	14875.36
29.320	14885.94
29.330	14896.53
29.340	14907.12
29.350	14917.72
29.360	14928.33
29.370	14938.94
29.380	14949.56
29.390	14960.18
29.400	14970.81
29.410	14981.44
29.420	14992.08
29.430	15002.72
29.440	15013.37
29.450	15024.03
29.460	15034.69
29.470	15045.35
29.480	15056.02
29.490	15066.70
29.500	15077.38
29.510	15088.07
29.520	15098.77
29.530	15109.46
29.540	15120.17
29.550	15130.88
29.560	15141.59
29.570	15152.32
29.580	15163.04
29.590	15173.77
29.600	15184.51
29.610	15195.26
29.620	15206.00
29.630	15216.76
29.640	15227.52
29.650	15238.28
29.660	15249.06
29.670	15259.83
29.680	15270.61
29.690	15281.40
29.700	15292.20
29.710	15302.99
29.720	15313.80
29.730	15324.61
29.740	15335.42
29.750	15346.25
29.760	15357.07
29.770	15367.91
29.780	15378.74
29.790	15389.59
29.800	15400.44
29.810	15411.29
29.820	15422.15
29.830	15433.02
29.840	15443.89
29.850	15454.77
29.860	15465.65
29.870	15476.54
29.880	15487.43
29.890	15498.33
29.900	15509.24
29.910	15520.15
29.920	15531.07
29.930	15541.99
29.940	15552.92
29.950	15563.85
29.960	15574.79
29.970	15585.74
29.980	15596.69
29.990	15607.65
30.000	15618.61
