t(c)	y(m)
16.330	4686.98
16.340	4692.32
16.350	4697.67
16.360	4703.02
16.370	4708.38
16.380	4713.74
16.390	4719.10
16.400	4724.46
16.410	4729.83
16.420	4735.19
16.430	4740.57
16.440	4745.94
16.450	4751.32
16.460	4756.70
16.470	4762.08
16.480	4767.47
16.490	4772.86
16.500	4778.25
16.510	4783.64
16.520	4789.04
16.530	4794.44
16.540	4799.84
16.550	4805.25
16.560	4810.66
16.570	4816.07
16.580	4821.48
16.590	4826.90
16.600	4832.32
16.610	4837.74
16.620	4843.17
16.630	4848.60
16.640	4854.03
16.650	4859.46
16.660	4864.90
16.670	4870.34
16.680	4875.78
16.690	4881.23
16.700	4886.68
16.710	4892.13
16.720	4897.58
16.730	4903.04
16.740	4908.50
16.750	4913.96
16.760	4919.43
16.770	4924.90
16.780	4930.37
16.790	4935.84
16.800	4941.32
16.810	4946.80
16.820	4952.28
16.830	4957.77
16.840	4963.25
16.850	4968.74
16.860	4974.24
16.870	4979.74
16.880	4985.24
16.890	4990.74
16.900	4996.24
16.910	5001.75
16.920	5007.26
16.930	5012.78
16.940	5018.29
16.950	5023.81
16.960	5029.34
16.970	5034.86
16.980	5040.39
16.990	5045.92
17.000	5051.45
17.010	5056.99
17.020	5062.53
17.030	5068.07
17.040	5073.62
17.050	5079.17
17.060	5084.72
17.070	5090.27
17.080	5095.83
17.090	5101.39
17.100	5106.95
17.110	5112.52
17.120	5118.09
17.130	5123.66
17.140	5129.23
17.150	5134.81
17.160	5140.39
17.170	5145.97
17.180	5151.56
17.190	5157.15
17.200	5162.74
17.210	5168.33
17.220	5173.93
17.230	5179.53
17.240	5185.13
17.250	5190.74
17.260	5196.35
17.270	5201.96
17.280	5207.57
17.290	5213.19
17.300	5218.81
17.310	5224.43
17.320	5230.06
17.330	5235.69
17.340	5241.32
17.350	5246.95
17.360	5252.59
17.370	5258.23
17.380	5263.87
17.390	5269.52
17.400	5275.17
17.410	5280.82
17.420	5286.48
17.430	5292.13
17.440	5297.79
17.450	5303.46
17.460	5309.12
17.470	5314.79
17.480	5320.46
17.490	5326.14
17.500	5331.82
17.510	5337.50
17.520	5343.18
17.530	5348.87
17.540	5354.56
17.550	5360.25
17.560	5365.95
17.570	5371.64
17.580	5377.34
17.590	5383.05
17.600	5388.76
17.610	5394.47
17.620	5400.18
17.630	5405.89
17.640	5411.61
17.650	5417.33
17.660	5423.06
17.670	5428.78
17.680	5434.51
17.690	5440.25
17.700	5445.98
17.710	5451.72
17.720	5457.46
17.730	5463.21
17.740	5468.96
17.750	5474.71
17.760	5480.46
17.770	5486.22
17.780	5491.98
17.790	5497.74
17.800	5503.50
17.810	5509.27
17.820	5515.04
17.830	5520.82
17.840	5526.59
17.850	5532.37
17.860	5538.15
17.870	5543.94
17.880	5549.73
17.890	5555.52
17.900	5561.31
17.910	5567.11
17.920	5572.91
17.930	5578.71
17.940	5584.52
17.950	5590.33
17.960	5596.14
17.970	5601.96
17.980	5607.77
17.990	5613.59
18.000	5619.42
18.010	5625.24
18.020	5631.07
18.030	5636.90
18.040	5642.74
18.050	5648.58
18.060	5654.42
18.070	5660.26
18.080	5666.11
18.090	5671.96
18.100	5677.81
18.110	5683.67
18.120	5689.53
18.130	5695.39
18.140	5701.25
18.150	5707.12
18.160	5712.99
18.170	5718.87
18.180	5724.74
18.190	5730.62
18.200	5736.50
18.210	5742.39
18.220	5748.28
18.230	5754.17
18.240	5760.06
18.250	5765.96
18.260	5771.86
18.270	5777.76
18.280	5783.67
18.290	5789.58
18.300	5795.49
18.310	5801.40
18.320	5807.32
18.330	5813.24
18.340	5819.17
18.350	5825.09
18.360	5831.02
18.370	5836.95
18.380	5842.89
18.390	5848.83
18.400	5854.77
18.410	5860.71
18.420	5866.66
18.430	5872.61
18.440	5878.57
18.450	5884.52
18.460	5890.48
18.470	5896.44
18.480	5902.41
18.490	5908.38
18.500	5914.35
18.510	5920.32
18.520	5926.30
18.530	5932.28
18.540	5938.26
18.550	5944.25
18.560	5950.24
18.570	5956.23
18.580	5962.22
18.590	5968.22
18.600	5974.22
18.610	5980.23
18.620	5986.23
18.630	5992.24
18.640	5998.26
18.650	6004.27
18.660	6010.29
18.670	6016.31
18.680	6022.34
18.690	6028.37
18.700	6034.40
18.710	6040.43
18.720	6046.47
18.730	6052.51
18.740	6058.55
18.750	6064.60
18.760	6070.65
18.770	6076.70
18.780	6082.75
18.790	6088.81
18.800	6094.87
18.810	6100.94
18.820	6107.00
18.830	6113.07
18.840	6119.14
18.850	6125.22
18.860	6131.30
18.870	6137.38
18.880	6143.47
18.890	6149.55
18.900	6155.65
18.910	6161.74
18.920	6167.84
18.930	6173.94
18.940	6180.04
18.950	6186.15
18.960	6192.25
18.970	6198.37
18.980	6204.48
18.990	6210.60
19.000	6216.72
19.010	6222.85
19.020	6228.97
19.030	6235.10
19.040	6241.24
19.050	6247.37
19.060	6253.51
19.070	6259.65
19.080	6265.80
19.090	6271.95
19.100	6278.10
19.110	6284.25
19.120	6290.41
19.130	6296.57
19.140	6302.74
19.150	6308.90
19.160	6315.07
19.170	6321.24
19.180	6327.42
19.190	6333.60
19.200	6339.78
19.210	6345.96
19.220	6352.15
19.230	6358.34
19.240	6364.54
19.250	6370.73
19.260	6376.93
19.270	6383.14
19.280	6389.34
19.290	6395.55
19.300	6401.77
19.310	6407.98
19.320	6414.20
19.330	6420.42
19.340	6426.64
19.350	6432.87
19.360	6439.10
19.370	6445.34
19.380	6451.57
19.390	6457.81
19.400	6464.06
19.410	6470.30
19.420	6476.55
19.430	6482.80
19.440	6489.06
19.450	6495.31
19.460	6501.58
19.470	6507.84
19.480	6514.11
19.490	6520.38
19.500	6526.65
19.510	6532.93
19.520	6539.21
19.530	6545.49
19.540	6551.77
19.550	6558.06
19.560	6564.36
19.570	6570.65
19.580	6576.95
19.590	6583.25
19.600	6589.55
19.610	6595.86
19.620	6602.17
19.630	6608.48
19.640	6614.80
19.650	6621.12
19.660	6627.44
19.670	6633.77
19.680	6640.10
19.690	6646.43
19.700	6652.76
19.710	6659.10
19.720	6665.44
19.730	6671.79
19.740	6678.13
19.750	6684.48
19.760	6690.84
19.770	6697.19
19.780	6703.55
19.790	6709.92
19.800	6716.28
19.810	6722.65
19.820	6729.02
19.830	6735.40
19.840	6741.77
19.850	6748.16
19.860	6754.54
19.870	6760.93
19.880	6767.32
19.890	6773.71
19.900	6780.11
19.910	6786.51
19.920	6792.91
19.930	6799.32
19.940	6805.73
19.950	6812.14
19.960	6818.55
19.970	6824.97
19.980	6831.39
19.990	6837.82
20.000	6844.25
20.010	6850.68
20.020	6857.11
20.030	6863.55
20.040	6869.99
20.050	6876.43
20.060	6882.88
20.070	6889.33
20.080	6895.78
20.090	6902.24
20.100	6908.70
20.110	6915.16
20.120	6921.62
20.130	6928.09
20.140	6934.56
20.150	6941.04
20.160	6947.52
20.170	6954.00
20.180	6960.48
20.190	6966.97
20.200	6973.46
20.210	6979.95
20.220	6986.45
20.230	6992.95
20.240	6999.45
20.250	7005.96
20.260	7012.47
20.270	7018.98
20.280	7025.50
20.290	7032.01
20.300	7038.54
20.310	7045.06
20.320	7051.59
20.330	7058.12
20.340	7064.65
20.350	7071.19
20.360	7077.73
20.370	7084.28
20.380	7090.82
20.390	7097.37
20.400	7103.93
20.410	7110.48
20.420	7117.04
20.430	7123.61
20.440	7130.17
20.450	7136.74
20.460	7143.31
20.470	7149.89
20.480	7156.47
20.490	7163.05
20.500	7169.63
20.510	7176.22
20.520	7182.81
20.530	7189.41
20.540	7196.01
20.550	7202.61
20.560	7209.21
20.570	7215.82
20.580	7222.43
20.590	7229.04
20.600	7235.66
20.610	7242.28
20.620	7248.90
20.630	7255.53
20.640	7262.16
20.650	7268.79
20.660	7275.43
20.670	7282.07
20.680	7288.71
20.690	7295.35
20.700	7302.00
20.710	7308.65
20.720	7315.31
20.730	7321.97
20.740	7328.63
20.750	7335.29
20.760	7341.96
20.770	7348.63
20.780	7355.31
20.790	7361.98
20.800	7368.66
20.810	7375.35
20.820	7382.04
20.830	7388.73
20.840	7395.42
20.850	7402.12
20.860	7408.82
20.870	7415.52
20.880	7422.23
20.890	7428.93
20.900	7435.65
20.910	7442.36
20.920	7449.08
20.930	7455.81
20.940	7462.53
20.950	7469.26
20.960	7475.99
20.970	7482.73
20.980	7489.47
20.990	7496.21
21.000	7502.95
21.010	7509.70
21.020	7516.45
21.030	7523.21
21.040	7529.97
21.050	7536.73
21.060	7543.49
21.070	7550.26
21.080	7557.03
21.090	7563.80
21.100	7570.58
21.110	7577.36
21.120	7584.15
21.130	7590.93
21.140	7597.72
21.150	7604.52
21.160	7611.31
21.170	7618.11
21.180	7624.92
21.190	7631.73
21.200	7638.54
21.210	7645.35
21.220	7652.16
21.230	7658.98
21.240	7665.81
21.250	7672.63
21.260	7679.46
21.270	7686.30
21.280	7693.13
21.290	7699.97
21.300	7706.81
21.310	7713.66
21.320	7720.51
21.330	7727.36
21.340	7734.22
21.350	7741.08
21.360	7747.94
21.370	7754.81
21.380	7761.67
21.390	7768.55
21.400	7775.42
21.410	7782.30
21.420	7789.18
21.430	7796.07
21.440	7802.96
21.450	7809.85
21.460	7816.74
21.470	7823.64
21.480	7830.54
21.490	7837.45
21.500	7844.36
21.510	7851.27
21.520	7858.18
21.530	7865.10
21.540	7872.02
21.550	7878.95
21.560	7885.88
21.570	7892.81
21.580	7899.74
21.590	7906.68
21.600	7913.62
21.610	7920.57
21.620	7927.52
21.630	7934.47
21.640	7941.42
21.650	7948.38
21.660	7955.34
21.670	7962.31
21.680	7969.28
21.690	7976.25
21.700	7983.22
21.710	7990.20
21.720	7997.18
21.730	8004.17
21.740	8011.15
21.750	8018.15
21.760	8025.14
21.770	8032.14
21.780	8039.14
21.790	8046.15
21.800	8053.15
21.810	8060.16
21.820	8067.18
21.830	8074.20
21.840	8081.22
21.850	8088.24
21.860	8095.27
21.870	8102.30
21.880	8109.34
21.890	8116.38
21.900	8123.42
21.910	8130.46
21.920	8137.51
21.930	8144.56
21.940	8151.62
21.950	8158.68
21.960	8165.74
21.970	8172.81
21.980	8179.87
21.990	8186.95
22.000	8194.02
22.010	8201.10
22.020	8208.18
22.030	8215.27
22.040	8222.36
22.050	8229.45
22.060	8236.55
22.070	8243.64
22.080	8250.75
22.090	8257.85
22.100	8264.96
22.110	8272.07
22.120	8279.19
22.130	8286.31
22.140	8293.43
22.150	8300.56
22.160	8307.69
22.170	8314.82
22.180	8321.96
22.190	8329.10
22.200	8336.24
22.210	8343.39
22.220	8350.54
22.230	8357.69
22.240	8364.85
22.250	8372.01
22.260	8379.17
22.270	8386.34
22.280	8393.51
22.290	8400.69
22.300	8407.86
22.310	8415.04
22.320	8422.23
22.330	8429.42
22.340	8436.61
22.350	8443.80
22.360	8451.00
22.370	8458.20
22.380	8465.41
22.390	8472.61
22.400	8479.83
22.410	8487.04
22.420	8494.26
22.430	8501.48
22.440	8508.71
22.450	8515.94
22.460	8523.17
22.470	8530.41
22.480	8537.65
22.490	8544.89
22.500	8552.14
22.510	8559.38
22.520	8566.64
22.530	8573.89
22.540	8581.16
22.550	8588.42
22.560	8595.69
22.570	8602.96
22.580	8610.23
22.590	8617.51
22.600	8624.79
22.610	8632.07
22.620	8639.36
22.630	8646.65
22.640	8653.95
22.650	8661.25
22.660	8668.55
22.670	8675.85
22.680	8683.16
22.690	8690.48
22.700	8697.79
22.710	8705.11
22.720	8712.43
22.730	8719.76
22.740	8727.09
22.750	8734.42
22.760	8741.76
22.770	8749.10
22.780	8756.45
22.790	8763.79
22.800	8771.14
22.810	8778.50
22.820	8785.86
22.830	8793.22
22.840	8800.58
22.850	8807.95
22.860	8815.32
22.870	8822.70
22.880	8830.08
22.890	8837.46
22.900	8844.85
22.910	8852.24
22.920	8859.63
22.930	8867.03
22.940	8874.43
22.950	8881.83
22.960	8889.24
22.970	8896.65
22.980	8904.07
22.990	8911.48
23.000	8918.91
23.010	8926.33
23.020	8933.76
23.030	8941.19
23.040	8948.63
23.050	8956.07
23.060	8963.51
23.070	8970.96
23.080	8978.41
23.090	8985.86
23.100	8993.32
23.110	9000.78
23.120	9008.24
23.130	9015.71
23.140	9023.18
23.150	9030.66
23.160	9038.14
23.170	9045.62
23.180	9053.10
23.190	9060.59
23.200	9068.09
23.210	9075.58
23.220	9083.08
23.230	9090.59
23.240	9098.10
23.250	9105.61
23.260	9113.12
23.270	9120.64
23.280	9128.16
23.290	9135.69
23.300	9143.22
23.310	9150.75
23.320	9158.28
23.330	9165.82
23.340	9173.37
23.350	9180.92
23.360	9188.47
23.370	9196.02
23.380	9203.58
23.390	9211.14
23.400	9218.71
23.410	9226.27
23.420	9233.85
23.430	9241.42
23.440	9249.00
23.450	9256.59
23.460	9264.17
23.470	9271.76
23.480	9279.36
23.490	9286.96
23.500	9294.56
23.510	9302.16
23.520	9309.77
23.530	9317.38
23.540	9325.00
23.550	9332.62
23.560	9340.24
23.570	9347.87
23.580	9355.50
23.590	9363.14
23.600	9370.77
23.610	9378.42
23.620	9386.06
23.630	9393.71
23.640	9401.36
23.650	9409.02
23.660	9416.68
23.670	9424.34
23.680	9432.01
23.690	9439.68
23.700	9447.36
23.710	9455.03
23.720	9462.72
23.730	9470.40
23.740	9478.09
23.750	9485.78
23.760	9493.48
23.770	9501.18
23.780	9508.89
23.790	9516.59
23.800	9524.30
23.810	9532.02
23.820	9539.74
23.830	9547.46
23.840	9555.19
23.850	9562.92
23.860	9570.65
23.870	9578.39
23.880	9586.13
23.890	9593.87
23.900	9601.62
23.910	9609.37
23.920	9617.13
23.930	9624.89
23.940	9632.65
23.950	9640.42
23.960	9648.19
23.970	9655.96
23.980	9663.74
23.990	9671.52
24.000	9679.31
24.010	9687.10
24.020	9694.89
24.030	9702.69
24.040	9710.49
24.050	9718.29
24.060	9726.10
24.070	9733.91
24.080	9741.72
24.090	9749.54
24.100	9757.36
24.110	9765.19
24.120	9773.02
24.130	9780.85
24.140	9788.69
24.150	9796.53
24.160	9804.38
24.170	9812.23
24.180	9820.08
24.190	9827.94
24.200	9835.79
24.210	9843.66
24.220	9851.53
24.230	9859.40
24.240	9867.27
24.250	9875.15
24.260	9883.03
24.270	9890.92
24.280	9898.81
24.290	9906.70
24.300	9914.60
24.310	9922.50
24.320	9930.41
24.330	9938.31
24.340	9946.23
24.350	9954.14
24.360	9962.06
24.370	9969.99
24.380	9977.91
24.390	9985.84
24.400	9993.78
24.410	10001.72
24.420	10009.66
24.430	10017.61
24.440	10025.56
24.450	10033.51
24.460	10041.47
24.470	10049.43
24.480	10057.40
24.490	10065.37
24.500	10073.34
24.510	10081.31
24.520	10089.30
24.530	10097.28
24.540	10105.27
24.550	10113.26
24.560	10121.25
24.570	10129.25
24.580	10137.26
24.590	10145.26
24.600	10153.28
24.610	10161.29
24.620	10169.31
24.630	10177.33
24.640	10185.36
24.650	10193.39
24.660	10201.42
24.670	10209.46
24.680	10217.50
24.690	10225.54
24.700	10233.59
24.710	10241.65
24.720	10249.70
24.730	10257.76
24.740	10265.83
24.750	10273.90
24.760	10281.97
24.770	10290.04
24.780	10298.12
24.790	10306.21
24.800	10314.29
24.810	10322.39
24.820	10330.48
24.830	10338.58
24.840	10346.68
24.850	10354.79
24.860	10362.90
24.870	10371.01
24.880	10379.13
24.890	10387.25
24.900	10395.38
24.910	10403.51
24.920	10411.64
24.930	10419.78
24.940	10427.92
24.950	10436.07
24.960	10444.21
24.970	10452.37
24.980	10460.52
24.990	10468.69
25.000	10476.85
25.010	10485.02
25.020	10493.19
25.030	10501.37
25.040	10509.55
25.050	10517.73
25.060	10525.92
25.070	10534.11
25.080	10542.31
25.090	10550.51
25.100	10558.71
25.110	10566.92
25.120	10575.13
25.130	10583.34
25.140	10591.56
25.150	10599.78
25.160	10608.01
25.170	10616.24
25.180	10624.48
25.190	10632.71
25.200	10640.96
25.210	10649.20
25.220	10657.45
25.230	10665.71
25.240	10673.97
25.250	10682.23
25.260	10690.49
25.270	10698.76
25.280	10707.04
25.290	10715.32
25.300	10723.60
25.310	10731.88
25.320	10740.17
25.330	10748.47
25.340	10756.76
25.350	10765.06
25.360	10773.37
25.370	10781.68
25.380	10789.99
25.390	10798.31
25.400	10806.63
25.410	10814.96
25.420	10823.28
25.430	10831.62
25.440	10839.95
25.450	10848.29
25.460	10856.64
25.470	10864.99
25.480	10873.34
25.490	10881.70
25.500	10890.06
25.510	10898.42
25.520	10906.79
25.530	10915.16
25.540	10923.54
25.550	10931.92
25.560	10940.31
25.570	10948.70
25.580	10957.09
25.590	10965.48
25.600	10973.88
25.610	10982.29
25.620	10990.70
25.630	10999.11
25.640	11007.53
25.650	11015.95
25.660	11024.37
25.670	11032.80
25.680	11041.23
25.690	11049.67
25.700	11058.11
25.710	11066.55
25.720	11075.00
25.730	11083.46
25.740	11091.91
25.750	11100.37
25.760	11108.84
25.770	11117.31
25.780	11125.78
25.790	11134.26
25.800	11142.74
25.810	11151.22
25.820	11159.71
25.830	11168.20
25.840	11176.70
25.850	11185.20
25.860	11193.71
25.870	11202.22
25.880	11210.73
25.890	11219.25
25.900	11227.77
25.910	11236.29
25.920	11244.82
25.930	11253.36
25.940	11261.89
25.950	11270.44
25.960	11278.98
25.970	11287.53
25.980	11296.09
25.990	11304.64
26.000	11313.21
26.010	11321.77
26.020	11330.34
26.030	11338.92
26.040	11347.50
26.050	11356.08
26.060	11364.67
26.070	11373.26
26.080	11381.85
26.090	11390.45
26.100	11399.05
26.110	11407.66
26.120	11416.27
26.130	11424.89
26.140	11433.51
26.150	11442.13
26.160	11450.76
26.170	11459.39
26.180	11468.03
26.190	11476.67
26.200	11485.31
26.210	11493.96
26.220	11502.62
26.230	11511.27
26.240	11519.93
26.250	11528.60
26.260	11537.27
26.270	11545.94
26.280	11554.62
26.290	11563.30
26.300	11571.99
26.310	11580.68
26.320	11589.37
26.330	11598.07
26.340	11606.78
26.350	11615.48
26.360	11624.19
26.370	11632.91
26.380	11641.63
26.390	11650.35
26.400	11659.08
26.410	11667.81
26.420	11676.55
26.430	11685.29
26.440	11694.03
26.450	11702.78
26.460	11711.54
26.470	11720.29
26.480	11729.06
26.490	11737.82
26.500	11746.59
26.510	11755.37
26.520	11764.15
26.530	11772.93
26.540	11781.71
26.550	11790.51
26.560	11799.30
26.570	11808.10
26.580	11816.91
26.590	11825.71
26.600	11834.53
26.610	11843.34
26.620	11852.16
26.630	11860.99
26.640	11869.82
26.650	11878.65
26.660	11887.49
26.670	11896.33
26.680	11905.18
26.690	11914.03
26.700	11922.88
26.710	11931.74
26.720	11940.61
26.730	11949.48
26.740	11958.35
26.750	11967.22
26.760	11976.11
26.770	11984.99
26.780	11993.88
26.790	12002.77
26.800	12011.67
26.810	12020.57
26.820	12029.48
26.830	12038.39
26.840	12047.31
26.850	12056.23
26.860	12065.15
26.870	12074.08
26.880	12083.01
26.890	12091.95
26.900	12100.89
26.910	12109.83
26.920	12118.78
26.930	12127.74
26.940	12136.70
26.950	12145.66
26.960	12154.63
26.970	12163.60
26.980	12172.57
26.990	12181.55
27.000	12190.54
27.010	12199.53
27.020	12208.52
27.030	12217.52
27.040	12226.52
27.050	12235.53
27.060	12244.54
27.070	12253.55
27.080	12262.57
27.090	12271.60
27.100	12280.62
27.110	12289.66
27.120	12298.69
27.130	12307.73
27.140	12316.78
27.150	12325.83
27.160	12334.89
27.170	12343.94
27.180	12353.01
27.190	12362.08
27.200	12371.15
27.210	12380.22
27.220	12389.31
27.230	12398.39
27.240	12407.48
27.250	12416.58
27.260	12425.67
27.270	12434.78
27.280	12443.89
27.290	12453.00
27.300	12462.11
27.310	12471.23
27.320	12480.36
27.330	12489.49
27.340	12498.62
27.350	12507.76
27.360	12516.91
27.370	12526.05
27.380	12535.21
27.390	12544.36
27.400	12553.52
27.410	12562.69
27.420	12571.86
27.430	12581.03
27.440	12590.21
27.450	12599.40
27.460	12608.58
27.470	12617.78
27.480	12626.97
27.490	12636.17
27.500	12645.38
27.510	12654.59
27.520	12663.81
27.530	12673.02
27.540	12682.25
27.550	12691.48
27.560	12700.71
27.570	12709.95
27.580	12719.19
27.590	12728.44
27.600	12737.69
27.610	12746.94
27.620	12756.20
27.630	12765.47
27.640	12774.74
27.650	12784.01
27.660	12793.29
27.670	12802.57
27.680	12811.86
27.690	12821.15
27.700	12830.45
27.710	12839.75
27.720	12849.05
27.730	12858.36
27.740	12867.68
27.750	12877.00
27.760	12886.32
27.770	12895.65
27.780	12904.98
27.790	12914.32
27.800	12923.66
27.810	12933.01
27.820	12942.36
27.830	12951.71
27.840	12961.07
27.850	12970.44
27.860	12979.81
27.870	12989.18
27.880	12998.56
27.890	13007.95
27.900	13017.33
27.910	13026.73
27.920	13036.12
27.930	13045.53
27.940	13054.93
27.950	13064.34
27.960	13073.76
27.970	13083.18
27.980	13092.60
27.990	13102.03
28.000	13111.47
28.010	13120.91
28.020	13130.35
28.030	13139.80
28.040	13149.25
28.050	13158.71
28.060	13168.17
28.070	13177.64
28.080	13187.11
28.090	13196.59
28.100	13206.07
28.110	13215.55
28.120	13225.04
28.130	13234.54
28.140	13244.04
28.150	13253.54
28.160	13263.05
28.170	13272.56
28.180	13282.08
28.190	13291.61
28.200	13301.13
28.210	13310.67
28.220	13320.20
28.230	13329.75
28.240	13339.29
28.250	13348.84
28.260	13358.40
28.270	13367.96
28.280	13377.53
28.290	13387.10
28.300	13396.67
28.310	13406.25
28.320	13415.83
28.330	13425.42
28.340	13435.02
28.350	13444.62
28.360	13454.22
28.370	13463.83
28.380	13473.44
28.390	13483.06
28.400	13492.68
28.410	13502.31
28.420	13511.94
28.430	13521.58
28.440	13531.22
28.450	13540.86
28.460	13550.51
28.470	13560.17
28.480	13569.83
28.490	13579.50
28.500	13589.17
28.510	13598.84
28.520	13608.52
28.530	13618.21
28.540	13627.89
28.550	13637.59
28.560	13647.29
28.570	13656.99
28.580	13666.70
28.590	13676.41
28.600	13686.13
28.610	13695.85
28.620	13705.58
28.630	13715.31
28.640	13725.05
28.650	13734.79
28.660	13744.54
28.670	13754.29
28.680	13764.05
28.690	13773.81
28.700	13783.58
28.710	13793.35
28.720	13803.12
28.730	13812.90
28.740	13822.69
28.750	13832.48
28.760	13842.28
28.770	13852.08
28.780	13861.88
28.790	13871.69
28.800	13881.51
28.810	13891.33
28.820	13901.15
28.830	13910.98
28.840	13920.81
28.850	13930.65
28.860	13940.50
28.870	13950.35
28.880	13960.20
28.890	13970.06
28.900	13979.92
28.910	13989.79
28.920	13999.67
28.930	14009.54
28.940	14019.43
28.950	14029.32
28.960	14039.21
28.970	14049.11
28.980	14059.01
28.990	14068.92
29.000	14078.83
29.010	14088.75
29.020	14098.67
29.030	14108.60
29.040	14118.53
29.050	14128.47
29.060	14138.41
29.070	14148.36
29.080	14158.31
29.090	14168.27
29.100	14178.23
29.110	14188.20
29.120	14198.17
29.130	14208.15
29.140	14218.13
29.150	14228.12
29.160	14238.11
29.170	14248.11
29.180	14258.11
29.190	14268.12
29.200	14278.13
29.210	14288.14
29.220	14298.17
29.230	14308.19
29.240	14318.23
29.250	14328.26
29.260	14338.30
29.270	14348.35
29.280	14358.40
29.290	14368.46
29.300	14378.52
29.310	14388.59
29.320	14398.66
29.330	14408.74
29.340	14418.82
29.350	14428.91
29.360	14439.00
29.370	14449.10
29.380	14459.20
29.390	14469.31
29.400	14479.42
29.410	14489.54
29.420	14499.66
29.430	14509.79
29.440	14519.92
29.450	14530.06
29.460	14540.20
29.470	14550.35
29.480	14560.50
29.490	14570.66
29.500	14580.82
29.510	14590.99
29.520	14601.16
29.530	14611.34
29.540	14621.52
29.550	14631.71
29.560	14641.90
29.570	14652.10
29.580	14662.31
29.590	14672.52
29.600	14682.73
29.610	14692.95
29.620	14703.17
29.630	14713.40
29.640	14723.64
29.650	14733.88
29.660	14744.12
29.670	14754.37
29.680	14764.62
29.690	14774.88
29.700	14785.15
29.710	14795.42
29.720	14805.69
29.730	14815.98
29.740	14826.26
29.750	14836.55
29.760	14846.85
29.770	14857.15
29.780	14867.46
29.790	14877.77
29.800	14888.08
29.810	14898.40
29.820	14908.73
29.830	14919.06
29.840	14929.40
29.850	14939.74
29.860	14950.09
29.870	14960.44
29.880	14970.80
29.890	14981.17
29.900	14991.53
29.910	15001.91
29.920	15012.29
29.930	15022.67
29.940	15033.06
29.950	15043.45
29.960	15053.85
29.970	15064.26
29.980	15074.67
29.990	15085.08
30.000	15095.50
