x(m)	y(m)
1104.37	4631.75
1105.82	4637.07
1107.28	4642.39
1108.74	4647.72
1110.20	4653.04
1111.66	4658.37
1113.12	4663.70
1114.59	4669.04
1116.05	4674.38
1117.51	4679.72
1118.98	4685.06
1120.45	4690.41
1121.92	4695.76
1123.39	4701.11
1124.86	4706.46
1126.33	4711.82
1127.80	4717.18
1129.27	4722.54
1130.75	4727.91
1132.22	4733.28
1133.70	4738.65
1135.18	4744.03
1136.66	4749.40
1138.13	4754.78
1139.62	4760.17
1141.10	4765.55
1142.58	4770.94
1144.06	4776.33
1145.55	4781.73
1147.03	4787.12
1148.52	4792.52
1150.01	4797.93
1151.50	4803.33
1152.99	4808.74
1154.48	4814.15
1155.97	4819.57
1157.47	4824.98
1158.96	4830.40
1160.46	4835.83
1161.95	4841.25
1163.45	4846.68
1164.95	4852.11
1166.45	4857.55
1167.95	4862.98
1169.45	4868.42
1170.95	4873.87
1172.46	4879.31
1173.96	4884.76
1175.47	4890.21
1176.98	4895.67
1178.48	4901.12
1179.99	4906.58
1181.50	4912.04
1183.01	4917.51
1184.53	4922.98
1186.04	4928.45
1187.55	4933.92
1189.07	4939.40
1190.59	4944.88
1192.10	4950.36
1193.62	4955.85
1195.14	4961.34
1196.66	4966.83
1198.19	4972.32
1199.71	4977.82
1201.23	4983.32
1202.76	4988.82
1204.28	4994.33
1205.81	4999.83
1207.34	5005.35
1208.87	5010.86
1210.40	5016.38
1211.93	5021.90
1213.46	5027.42
1215.00	5032.94
1216.53	5038.47
1218.07	5044.00
1219.60	5049.54
1221.14	5055.08
1222.68	5060.62
1224.22	5066.16
1225.76	5071.70
1227.30	5077.25
1228.85	5082.80
1230.39	5088.36
1231.94	5093.91
1233.48	5099.47
1235.03	5105.04
1236.58	5110.60
1238.13	5116.17
1239.68	5121.74
1241.23	5127.32
1242.78	5132.89
1244.34	5138.47
1245.89	5144.06
1247.45	5149.64
1249.01	5155.23
1250.56	5160.82
1252.12	5166.42
1253.68	5172.01
1255.24	5177.61
1256.81	5183.22
1258.37	5188.82
1259.94	5194.43
1261.50	5200.04
1263.07	5205.66
1264.64	5211.27
1266.21	5216.90
1267.78	5222.52
1269.35	5228.14
1270.92	5233.77
1272.49	5239.40
1274.07	5245.04
1275.64	5250.68
1277.22	5256.32
1278.80	5261.96
1280.37	5267.61
1281.95	5273.26
1283.53	5278.91
1285.12	5284.56
1286.70	5290.22
1288.28	5295.88
1289.87	5301.55
1291.46	5307.21
1293.04	5312.88
1294.63	5318.55
1296.22	5324.23
1297.81	5329.91
1299.40	5335.59
1301.00	5341.27
1302.59	5346.96
1304.18	5352.65
1305.78	5358.34
1307.38	5364.04
1308.98	5369.73
1310.58	5375.43
1312.18	5381.14
1313.78	5386.85
1315.38	5392.56
1316.98	5398.27
1318.59	5403.98
1320.19	5409.70
1321.80	5415.42
1323.41	5421.15
1325.02	5426.88
1326.63	5432.61
1328.24	5438.34
1329.85	5444.08
1331.47	5449.82
1333.08	5455.56
1334.70	5461.30
1336.31	5467.05
1337.93	5472.80
1339.55	5478.55
1341.17	5484.31
1342.79	5490.07
1344.41	5495.83
1346.04	5501.60
1347.66	5507.37
1349.29	5513.14
1350.91	5518.91
1352.54	5524.69
1354.17	5530.47
1355.80	5536.25
1357.43	5542.04
1359.06	5547.82
1360.70	5553.62
1362.33	5559.41
1363.97	5565.21
1365.60	5571.01
1367.24	5576.81
1368.88	5582.62
1370.52	5588.43
1372.16	5594.24
1373.80	5600.05
1375.44	5605.87
1377.09	5611.69
1378.73	5617.52
1380.38	5623.34
1382.03	5629.17
1383.68	5635.00
1385.33	5640.84
1386.98	5646.68
1388.63	5652.52
1390.28	5658.36
1391.94	5664.21
1393.59	5670.06
1395.25	5675.91
1396.91	5681.77
1398.56	5687.63
1400.22	5693.49
1401.89	5699.36
1403.55	5705.22
1405.21	5711.10
1406.87	5716.97
1408.54	5722.85
1410.21	5728.73
1411.87	5734.61
1413.54	5740.49
1415.21	5746.38
1416.88	5752.27
1418.56	5758.17
1420.23	5764.07
1421.90	5769.97
1423.58	5775.87
1425.25	5781.77
1426.93	5787.68
1428.61	5793.60
1430.29	5799.51
1431.97	5805.43
1433.65	5811.35
1435.34	5817.27
1437.02	5823.20
1438.71	5829.13
1440.39	5835.06
1442.08	5841.00
1443.77	5846.94
1445.46	5852.88
1447.15	5858.83
1448.84	5864.77
1450.54	5870.72
1452.23	5876.68
1453.93	5882.63
1455.62	5888.59
1457.32	5894.56
1459.02	5900.52
1460.72	5906.49
1462.42	5912.46
1464.12	5918.44
1465.83	5924.41
1467.53	5930.39
1469.24	5936.38
1470.94	5942.36
1472.65	5948.35
1474.36	5954.35
1476.07	5960.34
1477.78	5966.34
1479.49	5972.34
1481.21	5978.35
1482.92	5984.35
1484.64	5990.36
1486.36	5996.38
1488.07	6002.39
1489.79	6008.41
1491.51	6014.43
1493.24	6020.46
1494.96	6026.49
1496.68	6032.52
1498.41	6038.55
1500.13	6044.59
1501.86	6050.63
1503.59	6056.67
1505.32	6062.72
1507.05	6068.77
1508.78	6074.82
1510.51	6080.88
1512.25	6086.94
1513.98	6093.00
1515.72	6099.06
1517.46	6105.13
1519.20	6111.20
1520.93	6117.27
1522.68	6123.35
1524.42	6129.43
1526.16	6135.51
1527.91	6141.60
1529.65	6147.68
1531.40	6153.78
1533.15	6159.87
1534.89	6165.97
1536.64	6172.07
1538.40	6178.17
1540.15	6184.28
1541.90	6190.39
1543.66	6196.50
1545.41	6202.62
1547.17	6208.73
1548.93	6214.86
1550.69	6220.98
1552.45	6227.11
1554.21	6233.24
1555.97	6239.37
1557.73	6245.51
1559.50	6251.65
1561.27	6257.79
1563.03	6263.94
1564.80	6270.09
1566.57	6276.24
1568.34	6282.39
1570.11	6288.55
1571.89	6294.71
1573.66	6300.88
1575.44	6307.04
1577.21	6313.21
1578.99	6319.39
1580.77	6325.56
1582.55	6331.74
1584.33	6337.92
1586.11	6344.11
1587.90	6350.30
1589.68	6356.49
1591.47	6362.68
1593.25	6368.88
1595.04	6375.08
1596.83	6381.28
1598.62	6387.49
1600.41	6393.70
1602.21	6399.91
1604.00	6406.13
1605.80	6412.35
1607.59	6418.57
1609.39	6424.80
1611.19	6431.02
1612.99	6437.25
1614.79	6443.49
1616.59	6449.73
1618.39	6455.97
1620.20	6462.21
1622.00	6468.46
1623.81	6474.70
1625.62	6480.96
1627.43	6487.21
1629.24	6493.47
1631.05	6499.73
1632.86	6506.00
1634.68	6512.27
1636.49	6518.54
1638.31	6524.81
1640.12	6531.09
1641.94	6537.37
1643.76	6543.65
1645.58	6549.94
1647.41	6556.23
1649.23	6562.52
1651.05	6568.81
1652.88	6575.11
1654.71	6581.41
1656.53	6587.72
1658.36	6594.03
1660.19	6600.34
1662.02	6606.65
1663.86	6612.97
1665.69	6619.29
1667.53	6625.61
1669.36	6631.94
1671.20	6638.27
1673.04	6644.60
1674.88	6650.93
1676.72	6657.27
1678.56	6663.61
1680.40	6669.96
1682.25	6676.31
1684.09	6682.66
1685.94	6689.01
1687.79	6695.37
1689.64	6701.73
1691.49	6708.09
1693.34	6714.46
1695.19	6720.83
1697.04	6727.20
1698.90	6733.58
1700.76	6739.95
1702.61	6746.34
1704.47	6752.72
1706.33	6759.11
1708.19	6765.50
1710.06	6771.90
1711.92	6778.29
1713.78	6784.69
1715.65	6791.10
1717.52	6797.50
1719.38	6803.91
1721.25	6810.33
1723.12	6816.74
1725.00	6823.16
1726.87	6829.58
1728.74	6836.01
1730.62	6842.44
1732.49	6848.87
1734.37	6855.30
1736.25	6861.74
1738.13	6868.18
1740.01	6874.63
1741.89	6881.07
1743.78	6887.52
1745.66	6893.98
1747.55	6900.43
1749.44	6906.89
1751.32	6913.36
1753.21	6919.82
1755.11	6926.29
1757.00	6932.76
1758.89	6939.24
1760.79	6945.72
1762.68	6952.20
1764.58	6958.69
1766.48	6965.17
1768.37	6971.66
1770.28	6978.16
1772.18	6984.66
1774.08	6991.16
1775.98	6997.66
1777.89	7004.17
1779.80	7010.68
1781.70	7017.19
1783.61	7023.71
1785.52	7030.23
1787.43	7036.75
1789.35	7043.27
1791.26	7049.80
1793.18	7056.33
1795.09	7062.87
1797.01	7069.41
1798.93	7075.95
1800.85	7082.49
1802.77	7089.04
1804.69	7095.59
1806.61	7102.15
1808.54	7108.70
1810.46	7115.26
1812.39	7121.83
1814.32	7128.39
1816.25	7134.96
1818.18	7141.54
1820.11	7148.11
1822.05	7154.69
1823.98	7161.28
1825.92	7167.86
1827.85	7174.45
1829.79	7181.04
1831.73	7187.64
1833.67	7194.24
1835.61	7200.84
1837.56	7207.44
1839.50	7214.05
1841.45	7220.66
1843.39	7227.28
1845.34	7233.89
1847.29	7240.51
1849.24	7247.14
1851.19	7253.77
1853.14	7260.40
1855.10	7267.03
1857.05	7273.67
1859.01	7280.31
1860.97	7286.95
1862.93	7293.60
1864.89	7300.25
1866.85	7306.90
1868.81	7313.55
1870.77	7320.21
1872.74	7326.88
1874.71	7333.54
1876.67	7340.21
1878.64	7346.88
1880.61	7353.56
1882.58	7360.23
1884.56	7366.92
1886.53	7373.60
1888.50	7380.29
1890.48	7386.98
1892.46	7393.67
1894.44	7400.37
1896.42	7407.07
1898.40	7413.78
1900.38	7420.48
1902.36	7427.19
1904.35	7433.91
1906.33	7440.62
1908.32	7447.35
1910.31	7454.07
1912.30	7460.80
1914.29	7467.52
1916.28	7474.26
1918.28	7480.99
1920.27	7487.73
1922.27	7494.48
1924.27	7501.22
1926.26	7507.97
1928.26	7514.72
1930.27	7521.48
1932.27	7528.24
1934.27	7535.00
1936.28	7541.77
1938.28	7548.53
1940.29	7555.31
1942.30	7562.08
1944.31	7568.86
1946.32	7575.64
1948.33	7582.43
1950.35	7589.22
1952.36	7596.01
1954.38	7602.80
1956.39	7609.60
1958.41	7616.40
1960.43	7623.20
1962.45	7630.01
1964.48	7636.82
1966.50	7643.64
1968.52	7650.46
1970.55	7657.28
1972.58	7664.10
1974.61	7670.93
1976.64	7677.76
1978.67	7684.59
1980.70	7691.43
1982.73	7698.27
1984.77	7705.11
1986.81	7711.96
1988.84	7718.81
1990.88	7725.66
1992.92	7732.52
1994.96	7739.38
1997.01	7746.24
1999.05	7753.11
2001.10	7759.98
2003.14	7766.85
2005.19	7773.73
2007.24	7780.61
2009.29	7787.49
2011.34	7794.38
2013.39	7801.27
2015.45	7808.16
2017.50	7815.06
2019.56	7821.96
2021.62	7828.86
2023.68	7835.77
2025.74	7842.68
2027.80	7849.59
2029.86	7856.50
2031.93	7863.42
2033.99	7870.35
2036.06	7877.27
2038.13	7884.20
2040.20	7891.13
2042.27	7898.07
2044.34	7905.01
2046.41	7911.95
2048.49	7918.90
2050.56	7925.85
2052.64	7932.80
2054.72	7939.76
2056.80	7946.72
2058.88	7953.68
2060.96	7960.64
2063.04	7967.61
2065.13	7974.59
2067.22	7981.56
2069.30	7988.54
2071.39	7995.52
2073.48	8002.51
2075.57	8009.50
2077.67	8016.49
2079.76	8023.49
2081.85	8030.49
2083.95	8037.49
2086.05	8044.49
2088.15	8051.50
2090.25	8058.52
2092.35	8065.53
2094.45	8072.55
2096.56	8079.57
2098.66	8086.60
2100.77	8093.63
2102.88	8100.66
2104.99	8107.70
2107.10	8114.74
2109.21	8121.78
2111.32	8128.83
2113.44	8135.88
2115.55	8142.93
2117.67	8149.99
2119.79	8157.05
2121.91	8164.11
2124.03	8171.18
2126.15	8178.25
2128.28	8185.32
2130.40	8192.39
2132.53	8199.47
2134.66	8206.56
2136.79	8213.64
2138.92	8220.74
2141.05	8227.83
2143.18	8234.93
2145.31	8242.03
2147.45	8249.13
2149.59	8256.24
2151.73	8263.35
2153.87	8270.46
2156.01	8277.58
2158.15	8284.70
2160.29	8291.82
2162.44	8298.95
2164.58	8306.08
2166.73	8313.22
2168.88	8320.35
2171.03	8327.49
2173.18	8334.64
2175.33	8341.79
2177.49	8348.94
2179.64	8356.09
2181.80	8363.25
2183.96	8370.41
2186.12	8377.58
2188.28	8384.75
2190.44	8391.92
2192.60	8399.09
2194.77	8406.27
2196.93	8413.45
2199.10	8420.64
2201.27	8427.83
2203.44	8435.02
2205.61	8442.22
2207.78	8449.42
2209.96	8456.62
2212.13	8463.83
2214.31	8471.04
2216.49	8478.25
2218.67	8485.46
2220.85	8492.68
2223.03	8499.91
2225.21	8507.14
2227.40	8514.37
2229.58	8521.60
2231.77	8528.84
2233.96	8536.08
2236.15	8543.32
2238.34	8550.57
2240.53	8557.82
2242.73	8565.08
2244.92	8572.33
2247.12	8579.59
2249.32	8586.86
2251.52	8594.13
2253.72	8601.40
2255.92	8608.68
2258.12	8615.95
2260.33	8623.24
2262.54	8630.52
2264.74	8637.81
2266.95	8645.11
2269.16	8652.40
2271.37	8659.70
2273.59	8667.00
2275.80	8674.31
2278.02	8681.62
2280.23	8688.94
2282.45	8696.25
2284.67	8703.57
2286.89	8710.90
2289.12	8718.23
2291.34	8725.56
2293.57	8732.89
2295.79	8740.23
2298.02	8747.57
2300.25	8754.92
2302.48	8762.27
2304.71	8769.62
2306.94	8776.97
2309.18	8784.33
2311.42	8791.70
2313.65	8799.06
2315.89	8806.43
2318.13	8813.81
2320.37	8821.18
2322.62	8828.56
2324.86	8835.95
2327.11	8843.34
2329.35	8850.73
2331.60	8858.12
2333.85	8865.52
2336.10	8872.92
2338.36	8880.33
2340.61	8887.74
2342.87	8895.15
2345.12	8902.57
2347.38	8909.98
2349.64	8917.41
2351.90	8924.83
2354.16	8932.26
2356.43	8939.70
2358.69	8947.14
2360.96	8954.58
2363.23	8962.02
2365.49	8969.47
2367.77	8976.92
2370.04	8984.38
2372.31	8991.83
2374.58	8999.30
2376.86	9006.76
2379.14	9014.23
2381.42	9021.71
2383.70	9029.18
2385.98	9036.66
2388.26	9044.15
2390.55	9051.63
2392.83	9059.12
2395.12	9066.62
2397.41	9074.12
2399.70	9081.62
2401.99	9089.12
2404.28	9096.63
2406.58	9104.15
2408.87	9111.66
2411.17	9119.18
2413.47	9126.71
2415.77	9134.23
2418.07	9141.76
2420.37	9149.30
2422.68	9156.84
2424.98	9164.38
2427.29	9171.92
2429.60	9179.47
2431.91	9187.02
2434.22	9194.58
2436.53	9202.14
2438.84	9209.70
2441.16	9217.27
2443.47	9224.84
2445.79	9232.41
2448.11	9239.99
2450.43	9247.57
2452.76	9255.16
2455.08	9262.75
2457.40	9270.34
2459.73	9277.93
2462.06	9285.53
2464.39	9293.14
2466.72	9300.74
2469.05	9308.35
2471.38	9315.97
2473.72	9323.59
2476.06	9331.21
2478.39	9338.83
2480.73	9346.46
2483.07	9354.09
2485.42	9361.73
2487.76	9369.37
2490.10	9377.01
2492.45	9384.66
2494.80	9392.31
2497.15	9399.96
2499.50	9407.62
2501.85	9415.28
2504.20	9422.95
2506.56	9430.62
2508.92	9438.29
2511.27	9445.97
2513.63	9453.65
2515.99	9461.33
2518.36	9469.02
2520.72	9476.71
2523.08	9484.40
2525.45	9492.10
2527.82	9499.80
2530.19	9507.51
2532.56	9515.22
2534.93	9522.93
2537.30	9530.65
2539.68	9538.37
2542.06	9546.09
2544.43	9553.82
2546.81	9561.55
2549.19	9569.29
2551.58	9577.03
2553.96	9584.77
2556.34	9592.51
2558.73	9600.26
2561.12	9608.02
2563.51	9615.78
2565.90	9623.54
2568.29	9631.30
2570.68	9639.07
2573.08	9646.84
2575.48	9654.62
2577.87	9662.40
2580.27	9670.18
2582.67	9677.97
2585.08	9685.76
2587.48	9693.55
2589.89	9701.35
2592.29	9709.15
2594.70	9716.96
2597.11	9724.77
2599.52	9732.58
2601.93	9740.40
2604.35	9748.22
2606.76	9756.04
2609.18	9763.87
2611.60	9771.70
2614.02	9779.54
2616.44	9787.38
2618.86	9795.22
2621.29	9803.07
2623.71	9810.92
2626.14	9818.77
2628.57	9826.63
2631.00	9834.49
2633.43	9842.36
2635.86	9850.22
2638.30	9858.10
2640.73	9865.97
2643.17	9873.85
2645.61	9881.74
2648.05	9889.63
2650.49	9897.52
2652.93	9905.41
2655.38	9913.31
2657.82	9921.22
2660.27	9929.12
2662.72	9937.03
2665.17	9944.95
2667.62	9952.86
2670.08	9960.79
2672.53	9968.71
2674.99	9976.64
2677.45	9984.57
2679.91	9992.51
2682.37	10000.45
2684.83	10008.40
2687.29	10016.34
2689.76	10024.30
2692.22	10032.25
2694.69	10040.21
2697.16	10048.18
2699.63	10056.14
2702.11	10064.11
2704.58	10072.09
2707.05	10080.07
2709.53	10088.05
2712.01	10096.03
2714.49	10104.02
2716.97	10112.02
2719.46	10120.02
2721.94	10128.02
2724.43	10136.02
2726.91	10144.03
2729.40	10152.04
2731.89	10160.06
2734.38	10168.08
2736.88	10176.10
2739.37	10184.13
2741.87	10192.16
2744.37	10200.20
2746.87	10208.24
2749.37	10216.28
2751.87	10224.33
2754.37	10232.38
2756.88	10240.44
2759.39	10248.49
2761.89	10256.56
2764.40	10264.62
2766.91	10272.69
2769.43	10280.77
2771.94	10288.84
2774.46	10296.93
2776.97	10305.01
2779.49	10313.10
2782.01	10321.19
2784.54	10329.29
2787.06	10337.39
2789.58	10345.50
2792.11	10353.61
2794.64	10361.72
2797.17	10369.83
2799.70	10377.95
2802.23	10386.08
2804.76	10394.21
2807.30	10402.34
2809.84	10410.47
2812.37	10418.61
2814.91	10426.76
2817.46	10434.90
2820.00	10443.05
2822.54	10451.21
2825.09	10459.37
2827.64	10467.53
2830.19	10475.70
2832.74	10483.87
2835.29	10492.04
2837.84	10500.22
2840.40	10508.40
2842.95	10516.59
2845.51	10524.78
2848.07	10532.97
2850.63	10541.17
2853.20	10549.37
2855.76	10557.58
2858.33	10565.78
2860.89	10574.00
2863.46	10582.22
2866.03	10590.44
2868.60	10598.66
2871.18	10606.89
2873.75	10615.12
2876.33	10623.36
2878.91	10631.60
2881.49	10639.84
2884.07	10648.09
2886.65	10656.35
2889.23	10664.60
2891.82	10672.86
2894.41	10681.13
2896.99	10689.39
2899.58	10697.67
2902.18	10705.94
2904.77	10714.22
2907.36	10722.51
2909.96	10730.79
2912.56	10739.08
2915.16	10747.38
2917.76	10755.68
2920.36	10763.98
2922.97	10772.29
2925.57	10780.60
2928.18	10788.92
2930.79	10797.24
2933.40	10805.56
2936.01	10813.89
2938.62	10822.22
2941.24	10830.55
2943.85	10838.89
2946.47	10847.24
2949.09	10855.58
2951.71	10863.93
2954.33	10872.29
2956.96	10880.65
2959.58	10889.01
2962.21	10897.38
2964.84	10905.75
2967.47	10914.12
2970.10	10922.50
2972.74	10930.88
2975.37	10939.27
2978.01	10947.66
2980.65	10956.06
2983.29	10964.46
2985.93	10972.86
2988.57	10981.26
2991.22	10989.68
2993.86	10998.09
2996.51	11006.51
2999.16	11014.93
3001.81	11023.36
3004.46	11031.79
3007.12	11040.22
3009.77	11048.66
3012.43	11057.11
3015.09	11065.55
3017.75	11074.00
3020.41	11082.46
3023.07	11090.92
3025.74	11099.38
3028.40	11107.85
3031.07	11116.32
3033.74	11124.79
3036.41	11133.27
3039.08	11141.76
3041.76	11150.24
3044.43	11158.73
3047.11	11167.23
3049.79	11175.73
3052.47	11184.23
3055.15	11192.74
3057.84	11201.25
3060.52	11209.77
3063.21	11218.29
3065.90	11226.81
3068.59	11235.34
3071.28	11243.87
3073.98	11252.41
3076.67	11260.95
3079.37	11269.49
3082.07	11278.04
3084.77	11286.59
3087.47	11295.15
3090.17	11303.71
3092.87	11312.27
3095.58	11320.84
3098.29	11329.41
3101.00	11337.99
3103.71	11346.57
3106.42	11355.16
3109.14	11363.75
3111.85	11372.34
3114.57	11380.94
3117.29	11389.54
3120.01	11398.14
3122.73	11406.75
3125.46	11415.37
3128.18	11423.98
3130.91	11432.61
3133.64	11441.23
3136.37	11449.86
3139.10	11458.50
3141.83	11467.14
3144.57	11475.78
3147.31	11484.43
3150.04	11493.08
3152.78	11501.73
3155.53	11510.39
3158.27	11519.06
3161.01	11527.72
3163.76	11536.40
3166.51	11545.07
3169.26	11553.75
3172.01	11562.44
3174.76	11571.13
3177.52	11579.82
3180.28	11588.52
3183.03	11597.22
3185.79	11605.92
3188.55	11614.63
3191.32	11623.35
3194.08	11632.06
3196.85	11640.79
3199.62	11649.51
3202.39	11658.24
3205.16	11666.98
3207.93	11675.72
3210.70	11684.46
3213.48	11693.21
3216.26	11701.96
3219.04	11710.71
3221.82	11719.47
3224.60	11728.24
3227.39	11737.01
3230.17	11745.78
3232.96	11754.56
3235.75	11763.34
3238.54	11772.12
3241.33	11780.91
3244.13	11789.71
3246.92	11798.50
3249.72	11807.31
3252.52	11816.11
3255.32	11824.92
3258.12	11833.74
3260.93	11842.56
3263.73	11851.38
3266.54	11860.21
3269.35	11869.04
3272.16	11877.88
3274.97	11886.72
3277.79	11895.56
3280.60	11904.41
3283.42	11913.27
3286.24	11922.12
3289.06	11930.99
3291.88	11939.85
3294.71	11948.72
3297.53	11957.60
3300.36	11966.48
3303.19	11975.36
3306.02	11984.25
3308.86	11993.14
3311.69	12002.04
3314.53	12010.94
3317.36	12019.84
3320.20	12028.75
3323.04	12037.66
3325.89	12046.58
3328.73	12055.50
3331.58	12064.43
3334.43	12073.36
3337.27	12082.30
3340.13	12091.24
3342.98	12100.18
3345.83	12109.13
3348.69	12118.08
3351.55	12127.04
3354.41	12136.00
3357.27	12144.96
3360.13	12153.93
3363.00	12162.91
3365.86	12171.89
3368.73	12180.87
3371.60	12189.86
3374.47	12198.85
3377.35	12207.85
3380.22	12216.85
3383.10	12225.85
3385.98	12234.86
3388.86	12243.87
3391.74	12252.89
3394.62	12261.91
3397.51	12270.94
3400.40	12279.97
3403.28	12289.01
3406.17	12298.05
3409.07	12307.09
3411.96	12316.14
3414.86	12325.19
3417.75	12334.25
3420.65	12343.31
3423.55	12352.38
3426.46	12361.45
3429.36	12370.52
3432.27	12379.60
3435.17	12388.69
3438.08	12397.78
3440.99	12406.87
3443.91	12415.97
3446.82	12425.07
3449.74	12434.17
3452.66	12443.28
3455.58	12452.40
3458.50	12461.52
3461.42	12470.64
3464.35	12479.77
3467.27	12488.90
3470.20	12498.04
3473.13	12507.18
3476.06	12516.33
3479.00	12525.48
3481.93	12534.63
3484.87	12543.79
3487.81	12552.96
3490.75	12562.12
3493.69	12571.30
3496.64	12580.47
3499.58	12589.66
3502.53	12598.84
3505.48	12608.03
3508.43	12617.23
3511.38	12626.43
3514.34	12635.63
3517.29	12644.84
3520.25	12654.06
3523.21	12663.27
3526.17	12672.50
3529.14	12681.72
3532.10	12690.95
3535.07	12700.19
3538.04	12709.43
3541.01	12718.68
3543.98	12727.92
3546.96	12737.18
3549.93	12746.44
3552.91	12755.70
3555.89	12764.97
3558.87	12774.24
3561.85	12783.52
3564.84	12792.80
3567.83	12802.08
3570.81	12811.37
3573.80	12820.67
3576.80	12829.97
3579.79	12839.27
3582.78	12848.58
3585.78	12857.89
3588.78	12867.21
3591.78	12876.53
3594.78	12885.86
3597.79	12895.19
3600.80	12904.53
3603.80	12913.87
3606.81	12923.21
3609.82	12932.56
3612.84	12941.92
3615.85	12951.28
3618.87	12960.64
3621.89	12970.01
3624.91	12979.38
3627.93	12988.76
3630.96	12998.14
3633.98	13007.53
3637.01	13016.92
3640.04	13026.31
3643.07	13035.71
3646.10	13045.12
3649.14	13054.53
3652.17	13063.94
3655.21	13073.36
3658.25	13082.78
3661.30	13092.21
3664.34	13101.65
3667.39	13111.08
3670.43	13120.53
3673.48	13129.97
3676.53	13139.42
3679.59	13148.88
3682.64	13158.34
3685.70	13167.81
3688.76	13177.28
3691.82	13186.75
3694.88	13196.23
3697.94	13205.71
3701.01	13215.20
3704.08	13224.70
3707.15	13234.19
3710.22	13243.70
3713.29	13253.20
3716.37	13262.72
3719.44	13272.23
3722.52	13281.76
3725.60	13291.28
3728.69	13300.81
3731.77	13310.35
3734.86	13319.89
3737.94	13329.43
3741.03	13338.98
3744.12	13348.54
3747.22	13358.10
3750.31	13367.66
3753.41	13377.23
3756.51	13386.80
3759.61	13396.38
3762.71	13405.96
3765.82	13415.55
3768.92	13425.14
3772.03	13434.74
3775.14	13444.34
3778.25	13453.95
3781.37	13463.56
3784.48	13473.18
3787.60	13482.80
3790.72	13492.42
3793.84	13502.05
3796.96	13511.69
3800.09	13521.33
3803.22	13530.97
3806.34	13540.62
3809.47	13550.28
3812.61	13559.94
3815.74	13569.60
3818.88	13579.27
3822.02	13588.94
3825.16	13598.62
3828.30	13608.30
3831.44	13617.99
3834.59	13627.69
3837.73	13637.38
3840.88	13647.08
3844.03	13656.79
3847.19	13666.50
3850.34	13676.22
3853.50	13685.94
3856.66	13695.67
3859.82	13705.40
3862.98	13715.14
3866.14	13724.88
3869.31	13734.62
3872.48	13744.37
3875.65	13754.13
3878.82	13763.89
3881.99	13773.65
3885.17	13783.42
3888.35	13793.20
3891.53	13802.98
3894.71	13812.76
3897.89	13822.55
3901.08	13832.34
3904.26	13842.14
3907.45	13851.95
3910.64	13861.76
3913.84	13871.57
3917.03	13881.39
3920.23	13891.21
3923.42	13901.04
3926.63	13910.87
3929.83	13920.71
3933.03	13930.55
3936.24	13940.40
3939.45	13950.25
3942.66	13960.11
3945.87	13969.97
3949.08	13979.84
3952.30	13989.71
3955.51	13999.59
3958.73	14009.47
3961.95	14019.36
3965.18	14029.25
3968.40	14039.15
3971.63	14049.05
3974.86	14058.95
3978.09	14068.87
3981.32	14078.78
3984.56	14088.70
3987.79	14098.63
3991.03	14108.56
3994.27	14118.50
3997.52	14128.44
4000.76	14138.38
4004.01	14148.34
4007.26	14158.29
4010.51	14168.25
4013.76	14178.22
4017.01	14188.19
4020.27	14198.17
4023.53	14208.15
4026.79	14218.13
4030.05	14228.12
4033.31	14238.12
4036.58	14248.12
4039.85	14258.12
4043.12	14268.14
4046.39	14278.15
4049.66	14288.17
4052.94	14298.20
4056.21	14308.23
4059.49	14318.26
4062.77	14328.30
4066.06	14338.35
4069.34	14348.40
4072.63	14358.46
4075.92	14368.52
4079.21	14378.58
4082.50	14388.65
4085.80	14398.73
4089.10	14408.81
4092.39	14418.90
4095.70	14428.99
4099.00	14439.08
4102.30	14449.18
4105.61	14459.29
4108.92	14469.40
4112.23	14479.52
4115.54	14489.64
4118.86	14499.76
4122.17	14509.90
4125.49	14520.03
4128.81	14530.17
4132.14	14540.32
4135.46	14550.47
4138.79	14560.63
4142.12	14570.79
4145.45	14580.96
4148.78	14591.13
4152.11	14601.30
4155.45	14611.49
4158.79	14621.67
4162.13	14631.87
4165.47	14642.06
4168.82	14652.27
4172.16	14662.47
4175.51	14672.69
4178.86	14682.90
4182.22	14693.13
4185.57	14703.35
4188.93	14713.59
4192.29	14723.82
4195.65	14734.07
4199.01	14744.32
4202.37	14754.57
4205.74	14764.83
4209.11	14775.09
4212.48	14785.36
4215.85	14795.64
4219.23	14805.91
4222.60	14816.20
4225.98	14826.49
4229.36	14836.78
4232.74	14847.08
4236.13	14857.39
4239.52	14867.70
4242.90	14878.01
4246.29	14888.33
4249.69	14898.66
4253.08	14908.99
4256.48	14919.33
4259.88	14929.67
4263.28	14940.01
4266.68	14950.37
4270.09	14960.72
4273.49	14971.08
4276.90	14981.45
4280.31	14991.82
4283.73	15002.20
4287.14	15012.58
4290.56	15022.97
4293.98	15033.37
4297.40	15043.76
4300.82	15054.17
4304.25	15064.58
4307.67	15074.99
4311.10	15085.41
4314.53	15095.84
4317.97	15106.26
