t(c)	x(m)	y(m)	V(m/s)	theta_c(grad)	theta(grad)	alpha(grad)	omega_z(1/s)	M	Cxa	Cya_alpha	m(kg)	P(H)	g(m/s2)
26.600	1287.48	12203.07	927.048	84.157	85.000	0.843	0.0000	3.1418	0.5161	0.2500	723.00	56000.0	9.7691
26.700	1296.94	12295.52	931.701	84.159	85.000	0.841	0.0000	3.1576	0.5152	0.2500	721.00	56000.0	9.7688
26.800	1306.45	12388.44	936.383	84.161	85.000	0.839	0.0000	3.1734	0.5142	0.2500	719.00	56000.0	9.7685
26.900	1315.99	12481.83	941.095	84.163	85.000	0.837	0.0000	3.1894	0.5132	0.2500	717.00	56000.0	9.7683
27.000	1325.59	12575.68	945.837	84.165	85.000	0.835	0.0000	3.2055	0.5122	0.2500	715.00	56000.0	9.7680
27.100	1335.23	12670.02	950.609	84.166	85.000	0.834	0.0000	3.2216	0.5111	0.2500	713.00	56000.0	9.7677
27.200	1344.91	12764.82	955.411	84.168	85.000	0.832	0.0000	3.2379	0.5101	0.2500	711.00	56000.0	9.7674
27.300	1354.64	12860.11	960.244	84.170	85.000	0.830	0.0000	3.2543	0.5091	0.2500	709.00	56000.0	9.7671
27.400	1364.42	12955.88	965.107	84.172	85.000	0.828	0.0000	3.2708	0.5081	0.2500	707.00	56000.0	9.7668
27.500	1374.24	13052.13	970.002	84.174	85.000	0.826	0.0000	3.2874	0.5070	0.2500	705.00	56000.0	9.7665
27.600	1384.11	13148.88	974.928	84.175	85.000	0.825	0.0000	3.3041	0.5060	0.2500	703.00	56000.0	9.7662
27.700	1394.03	13246.11	979.885	84.177	85.000	0.823	0.0000	3.3209	0.5049	0.2500	701.00	56000.0	9.7659
27.800	1404.00	13343.85	984.875	84.179	85.000	0.821	0.0000	3.3378	0.5039	0.2500	699.00	56000.0	9.7656
27.900	1414.01	13442.07	989.896	84.181	85.000	0.819	0.0000	3.3548	0.5028	0.2500	697.00	56000.0	9.7653
28.000	1424.07	13540.81	994.950	84.182	85.000	0.818	0.0000	3.3719	0.5018	0.2500	695.00	56000.0	9.7650
28.100	1434.18	13640.04	1000.036	84.184	85.000	0.816	0.0000	3.3892	0.5007	0.2500	693.00	56000.0	9.7647
28.200	1444.34	13739.78	1005.155	84.186	85.000	0.814	0.0000	3.4065	0.4999	0.2500	691.00	56000.0	9.7644
28.300	1454.54	13840.04	1010.304	84.188	85.000	0.812	0.0000	3.4240	0.4995	0.2500	689.00	56000.0	9.7641
28.400	1464.80	13940.81	1015.484	84.189	85.000	0.811	0.0000	3.4415	0.4992	0.2500	687.00	56000.0	9.7638
28.500	1475.10	14042.09	1020.694	84.191	85.000	0.809	0.0000	3.4592	0.4989	0.2500	685.00	56000.0	9.7635
28.600	1485.46	14143.90	1025.934	84.193	85.000	0.807	0.0000	3.4769	0.4985	0.2500	683.00	56000.0	9.7632
28.700	1495.87	14246.23	1031.206	84.195	85.000	0.805	0.0000	3.4948	0.4982	0.2500	681.00	56000.0	9.7628
28.800	1506.32	14349.08	1036.509	84.196	85.000	0.804	0.0000	3.5128	0.4978	0.2500	679.00	56000.0	9.7625
28.900	1516.83	14452.47	1041.844	84.198	85.000	0.802	0.0000	3.5308	0.4975	0.2500	677.00	56000.0	9.7622
29.000	1527.39	14556.39	1047.210	84.200	85.000	0.800	0.0000	3.5490	0.4971	0.2500	675.00	56000.0	9.7619
29.100	1538.00	14660.84	1052.609	84.201	85.000	0.799	0.0000	3.5673	0.4968	0.2500	673.00	56000.0	9.7616
29.200	1548.66	14765.83	1058.039	84.203	85.000	0.797	0.0000	3.5857	0.4964	0.2500	671.00	56000.0	9.7612
29.300	1559.37	14871.37	1063.502	84.205	85.000	0.795	0.0000	3.6042	0.4961	0.2500	669.00	56000.0	9.7609
29.400	1570.13	14977.45	1068.998	84.206	85.000	0.794	0.0000	3.6229	0.4957	0.2500	667.00	56000.0	9.7606
29.500	1580.95	15084.07	1074.527	84.208	85.000	0.792	0.0000	3.6416	0.4954	0.2500	665.00	56000.0	9.7603
29.600	1591.82	15191.25	1080.090	84.210	85.000	0.790	0.0000	3.6605	0.4950	0.2500	663.00	56000.0	9.7599
29.700	1602.74	15298.99	1085.686	84.211	85.000	0.789	0.0000	3.6794	0.4946	0.2500	661.00	56000.0	9.7596
29.800	1613.72	15407.29	1091.315	84.213	85.000	0.787	0.0000	3.6985	0.4943	0.2500	659.00	56000.0	9.7593
29.900	1624.75	15516.14	1096.979	84.215	85.000	0.785	0.0000	3.7177	0.4939	0.2500	657.00	56000.0	9.7590
30.000	1635.84	15625.57	1102.677	84.216	85.000	0.784	0.0000	3.7370	0.4935	0.2500	655.00	56000.0	9.7586
