t(c)	V(m/s)
26.510	922.719
26.520	923.180
26.530	923.641
26.540	924.103
26.550	924.565
26.560	925.027
26.570	925.489
26.580	925.952
26.590	926.415
26.600	926.879
26.610	927.342
26.620	927.806
26.630	928.271
26.640	928.735
26.650	929.200
26.660	929.665
26.670	930.131
26.680	930.597
26.690	931.063
26.700	931.529
26.710	931.996
26.720	932.463
26.730	932.930
26.740	933.397
26.750	933.865
26.760	934.333
26.770	934.802
26.780	935.270
26.790	935.739
26.800	936.209
26.810	936.678
26.820	937.148
26.830	937.618
26.840	938.089
26.850	938.559
26.860	939.030
26.870	939.502
26.880	939.974
26.890	940.445
26.900	940.918
26.910	941.390
26.920	941.863
26.930	942.336
26.940	942.810
26.950	943.284
26.960	943.758
26.970	944.232
26.980	944.707
26.990	945.182
27.000	945.657
27.010	946.132
27.020	946.608
27.030	947.084
27.040	947.561
27.050	948.038
27.060	948.515
27.070	948.992
27.080	949.470
27.090	949.948
27.100	950.426
27.110	950.905
27.120	951.383
27.130	951.863
27.140	952.342
27.150	952.822
27.160	953.302
27.170	953.782
27.180	954.263
27.190	954.744
27.200	955.225
27.210	955.707
27.220	956.189
27.230	956.671
27.240	957.154
27.250	957.637
27.260	958.120
27.270	958.603
27.280	959.087
27.290	959.571
27.300	960.056
27.310	960.540
27.320	961.025
27.330	961.511
27.340	961.996
27.350	962.482
27.360	962.968
27.370	963.455
27.380	963.942
27.390	964.429
27.400	964.916
27.410	965.404
27.420	965.892
27.430	966.381
27.440	966.869
27.450	967.359
27.460	967.848
27.470	968.338
27.480	968.827
27.490	969.318
27.500	969.808
27.510	970.299
27.520	970.791
27.530	971.282
27.540	971.774
27.550	972.266
27.560	972.759
27.570	973.251
27.580	973.744
27.590	974.238
27.600	974.732
27.610	975.226
27.620	975.720
27.630	976.215
27.640	976.710
27.650	977.205
27.660	977.701
27.670	978.197
27.680	978.693
27.690	979.189
27.700	979.686
27.710	980.184
27.720	980.681
27.730	981.179
27.740	981.677
27.750	982.176
27.760	982.674
27.770	983.174
27.780	983.673
27.790	984.173
27.800	984.673
27.810	985.173
27.820	985.674
27.830	986.175
27.840	986.676
27.850	987.178
27.860	987.680
27.870	988.183
27.880	988.685
27.890	989.188
27.900	989.691
27.910	990.195
27.920	990.699
27.930	991.203
27.940	991.708
27.950	992.213
27.960	992.718
27.970	993.224
27.980	993.730
27.990	994.236
28.000	994.742
28.010	995.249
28.020	995.756
28.030	996.264
28.040	996.772
28.050	997.280
28.060	997.788
28.070	998.297
28.080	998.806
28.090	999.316
28.100	999.826
28.110	1000.336
28.120	1000.846
28.130	1001.357
28.140	1001.868
28.150	1002.380
28.160	1002.891
28.170	1003.403
28.180	1003.916
28.190	1004.429
28.200	1004.942
28.210	1005.455
28.220	1005.968
28.230	1006.482
28.240	1006.997
28.250	1007.511
28.260	1008.026
28.270	1008.541
28.280	1009.056
28.290	1009.572
28.300	1010.088
28.310	1010.605
28.320	1011.121
28.330	1011.638
28.340	1012.155
28.350	1012.673
28.360	1013.191
28.370	1013.709
28.380	1014.227
28.390	1014.746
28.400	1015.265
28.410	1015.784
28.420	1016.304
28.430	1016.824
28.440	1017.344
28.450	1017.865
28.460	1018.386
28.470	1018.907
28.480	1019.429
28.490	1019.950
28.500	1020.472
28.510	1020.995
28.520	1021.518
28.530	1022.041
28.540	1022.564
28.550	1023.088
28.560	1023.612
28.570	1024.136
28.580	1024.661
28.590	1025.185
28.600	1025.711
28.610	1026.236
28.620	1026.762
28.630	1027.288
28.640	1027.815
28.650	1028.341
28.660	1028.868
28.670	1029.396
28.680	1029.923
28.690	1030.451
28.700	1030.980
28.710	1031.508
28.720	1032.037
28.730	1032.567
28.740	1033.096
28.750	1033.626
28.760	1034.156
28.770	1034.687
28.780	1035.217
28.790	1035.749
28.800	1036.280
28.810	1036.812
28.820	1037.344
28.830	1037.876
28.840	1038.409
28.850	1038.942
28.860	1039.475
28.870	1040.009
28.880	1040.543
28.890	1041.077
28.900	1041.612
28.910	1042.147
28.920	1042.682
28.930	1043.218
28.940	1043.754
28.950	1044.290
28.960	1044.826
28.970	1045.363
28.980	1045.900
28.990	1046.438
29.000	1046.976
29.010	1047.514
29.020	1048.052
29.030	1048.591
29.040	1049.130
29.050	1049.669
29.060	1050.209
29.070	1050.749
29.080	1051.289
29.090	1051.830
29.100	1052.371
29.110	1052.912
29.120	1053.454
29.130	1053.996
29.140	1054.538
29.150	1055.081
29.160	1055.624
29.170	1056.167
29.180	1056.711
29.190	1057.255
29.200	1057.799
29.210	1058.344
29.220	1058.888
29.230	1059.434
29.240	1059.979
29.250	1060.525
29.260	1061.071
29.270	1061.618
29.280	1062.165
29.290	1062.712
29.300	1063.259
29.310	1063.807
29.320	1064.355
29.330	1064.904
29.340	1065.453
29.350	1066.002
29.360	1066.551
29.370	1067.101
29.380	1067.651
29.390	1068.202
29.400	1068.753
29.410	1069.304
29.420	1069.855
29.430	1070.407
29.440	1070.959
29.450	1071.511
29.460	1072.064
29.470	1072.617
29.480	1073.171
29.490	1073.725
29.500	1074.279
29.510	1074.833
29.520	1075.388
29.530	1075.943
29.540	1076.499
29.550	1077.054
29.560	1077.610
29.570	1078.167
29.580	1078.724
29.590	1079.281
29.600	1079.838
29.610	1080.396
29.620	1080.954
29.630	1081.513
29.640	1082.071
29.650	1082.631
29.660	1083.190
29.670	1083.750
29.680	1084.310
29.690	1084.870
29.700	1085.431
29.710	1085.992
29.720	1086.554
29.730	1087.116
29.740	1087.678
29.750	1088.240
29.760	1088.803
29.770	1089.366
29.780	1089.930
29.790	1090.494
29.800	1091.058
29.810	1091.623
29.820	1092.188
29.830	1092.753
29.840	1093.318
29.850	1093.884
29.860	1094.451
29.870	1095.017
29.880	1095.584
29.890	1096.151
29.900	1096.719
29.910	1097.287
29.920	1097.855
29.930	1098.424
29.940	1098.993
29.950	1099.562
29.960	1100.132
29.970	1100.702
29.980	1101.272
29.990	1101.843
30.000	1102.414
