x(m)	theta_c(grad)
330.13	76.863
330.21	76.863
330.29	76.863
330.37	76.862
330.45	76.862
330.52	76.862
330.60	76.861
330.68	76.861
330.76	76.860
330.83	76.860
330.91	76.860
330.99	76.859
331.07	76.859
331.15	76.859
331.22	76.858
331.30	76.858
331.38	76.857
331.46	76.857
331.54	76.857
331.61	76.856
331.69	76.856
331.77	76.856
331.85	76.855
331.93	76.855
332.00	76.854
332.08	76.854
332.16	76.854
332.24	76.853
332.32	76.853
332.39	76.853
332.47	76.852
332.55	76.852
332.63	76.851
332.71	76.851
332.78	76.851
332.86	76.850
332.94	76.850
333.02	76.850
333.10	76.849
333.18	76.849
333.25	76.848
333.33	76.848
333.41	76.848
333.49	76.847
333.57	76.847
333.64	76.847
333.72	76.846
333.80	76.846
333.88	76.845
333.96	76.845
334.04	76.845
334.11	76.844
334.19	76.844
334.27	76.844
334.35	76.843
334.43	76.843
334.51	76.843
334.58	76.842
334.66	76.842
334.74	76.841
334.82	76.841
334.90	76.841
334.98	76.840
335.05	76.840
335.13	76.840
335.21	76.839
335.29	76.839
335.37	76.838
335.45	76.838
335.52	76.838
335.60	76.837
335.68	76.837
335.76	76.837
335.84	76.836
335.92	76.836
336.00	76.835
336.07	76.835
336.15	76.835
336.23	76.834
336.31	76.834
336.39	76.834
336.47	76.833
336.54	76.833
336.62	76.832
336.70	76.832
336.78	76.832
336.86	76.831
336.94	76.831
337.02	76.831
337.09	76.830
337.17	76.830
337.25	76.830
337.33	76.829
337.41	76.829
337.49	76.828
337.57	76.828
337.65	76.828
337.72	76.827
337.80	76.827
337.88	76.827
337.96	76.826
338.04	76.826
338.12	76.825
338.20	76.825
338.28	76.825
338.35	76.824
338.43	76.824
338.51	76.824
338.59	76.823
338.67	76.823
338.75	76.822
338.83	76.822
338.91	76.822
338.98	76.821
339.06	76.821
339.14	76.821
339.22	76.820
339.30	76.820
339.38	76.820
339.46	76.819
339.54	76.819
339.62	76.818
339.69	76.818
339.77	76.818
339.85	76.817
339.93	76.817
340.01	76.817
340.09	76.816
340.17	76.816
340.25	76.815
340.33	76.815
340.41	76.815
340.48	76.814
340.56	76.814
340.64	76.814
340.72	76.813
340.80	76.813
340.88	76.813
340.96	76.812
341.04	76.812
341.12	76.811
341.20	76.811
341.27	76.811
341.35	76.810
341.43	76.810
341.51	76.810
341.59	76.809
341.67	76.809
341.75	76.808
341.83	76.808
341.91	76.808
341.99	76.807
342.07	76.807
342.15	76.807
342.22	76.806
342.30	76.806
342.38	76.805
342.46	76.805
342.54	76.805
342.62	76.804
342.70	76.804
342.78	76.804
342.86	76.803
342.94	76.803
343.02	76.803
343.10	76.802
343.18	76.802
343.26	76.801
343.33	76.801
343.41	76.801
343.49	76.800
343.57	76.800
343.65	76.800
343.73	76.799
343.81	76.799
343.89	76.798
343.97	76.798
344.05	76.798
344.13	76.797
344.21	76.797
344.29	76.797
344.37	76.796
344.45	76.796
344.53	76.796
344.61	76.795
344.69	76.795
344.76	76.794
344.84	76.794
344.92	76.794
345.00	76.793
345.08	76.793
345.16	76.793
345.24	76.792
345.32	76.792
345.40	76.791
345.48	76.791
345.56	76.791
345.64	76.790
345.72	76.790
345.80	76.790
345.88	76.789
345.96	76.789
346.04	76.789
346.12	76.788
346.20	76.788
346.28	76.787
346.36	76.787
346.44	76.787
346.52	76.786
346.60	76.786
346.68	76.786
346.76	76.785
346.84	76.785
346.92	76.784
347.00	76.784
347.08	76.784
347.15	76.783
347.23	76.783
347.31	76.783
347.39	76.782
347.47	76.782
347.55	76.782
347.63	76.781
347.71	76.781
347.79	76.780
347.87	76.780
347.95	76.780
348.03	76.779
348.11	76.779
348.19	76.779
348.27	76.778
348.35	76.778
348.43	76.777
348.51	76.777
348.59	76.777
348.67	76.776
348.75	76.776
348.83	76.776
348.91	76.775
348.99	76.775
349.07	76.775
349.15	76.774
349.23	76.774
349.31	76.773
349.39	76.773
349.47	76.773
349.55	76.772
349.63	76.772
349.71	76.772
349.79	76.771
349.87	76.771
349.95	76.771
350.03	76.770
350.11	76.770
350.19	76.769
350.27	76.769
350.35	76.769
350.43	76.768
350.52	76.768
350.60	76.768
350.68	76.767
350.76	76.767
350.84	76.766
350.92	76.766
351.00	76.766
351.08	76.765
351.16	76.765
351.24	76.765
351.32	76.764
351.40	76.764
351.48	76.764
351.56	76.763
351.64	76.763
351.72	76.762
351.80	76.762
351.88	76.762
351.96	76.761
352.04	76.761
352.12	76.761
352.20	76.760
352.28	76.760
352.36	76.760
352.44	76.759
352.52	76.759
352.60	76.758
352.68	76.758
352.76	76.758
352.84	76.757
352.93	76.757
353.01	76.757
353.09	76.756
353.17	76.756
353.25	76.755
353.33	76.755
353.41	76.755
353.49	76.754
353.57	76.754
353.65	76.754
353.73	76.753
353.81	76.753
353.89	76.753
353.97	76.752
354.05	76.752
354.13	76.751
354.21	76.751
354.29	76.751
354.38	76.750
354.46	76.750
354.54	76.750
354.62	76.749
354.70	76.749
354.78	76.749
354.86	76.748
354.94	76.748
355.02	76.747
355.10	76.747
355.18	76.747
355.26	76.746
355.34	76.746
355.42	76.746
355.51	76.745
355.59	76.745
355.67	76.745
355.75	76.744
355.83	76.744
355.91	76.743
355.99	76.743
356.07	76.743
356.15	76.742
356.23	76.742
356.31	76.742
356.39	76.741
356.48	76.741
356.56	76.740
356.64	76.740
356.72	76.740
356.80	76.739
356.88	76.739
356.96	76.739
357.04	76.738
357.12	76.738
357.20	76.738
357.28	76.737
357.37	76.737
357.45	76.736
357.53	76.736
357.61	76.736
357.69	76.735
357.77	76.735
357.85	76.735
357.93	76.734
358.01	76.734
358.09	76.734
358.18	76.733
358.26	76.733
358.34	76.732
358.42	76.732
358.50	76.732
358.58	76.731
358.66	76.731
358.74	76.731
358.82	76.730
358.91	76.730
358.99	76.730
359.07	76.729
359.15	76.729
359.23	76.728
359.31	76.728
359.39	76.728
359.47	76.727
359.56	76.727
359.64	76.727
359.72	76.726
359.80	76.726
359.88	76.726
359.96	76.725
360.04	76.725
360.12	76.724
360.21	76.724
360.29	76.724
360.37	76.723
360.45	76.723
360.53	76.723
360.61	76.722
360.69	76.722
360.78	76.722
360.86	76.721
360.94	76.721
361.02	76.720
361.10	76.720
361.18	76.720
361.26	76.719
361.35	76.719
361.43	76.719
361.51	76.718
361.59	76.718
361.67	76.718
361.75	76.717
361.83	76.717
361.92	76.716
362.00	76.716
362.08	76.716
362.16	76.715
362.24	76.715
362.32	76.715
362.40	76.714
362.49	76.714
362.57	76.714
362.65	76.713
362.73	76.713
362.81	76.712
362.89	76.712
362.98	76.712
363.06	76.711
363.14	76.711
363.22	76.711
363.30	76.710
363.38	76.710
363.47	76.710
363.55	76.709
363.63	76.709
363.71	76.708
363.79	76.708
363.87	76.708
363.96	76.707
364.04	76.707
364.12	76.707
364.20	76.706
364.28	76.706
364.37	76.706
364.45	76.705
364.53	76.705
364.61	76.704
364.69	76.704
364.77	76.704
364.86	76.703
364.94	76.703
365.02	76.703
365.10	76.702
365.18	76.702
365.27	76.702
365.35	76.701
365.43	76.701
365.51	76.700
365.59	76.700
365.68	76.700
365.76	76.699
365.84	76.699
365.92	76.699
366.00	76.698
366.08	76.698
366.17	76.698
366.25	76.697
366.33	76.697
366.41	76.696
366.50	76.696
366.58	76.696
366.66	76.695
366.74	76.695
366.82	76.695
366.91	76.694
366.99	76.694
367.07	76.694
367.15	76.693
367.23	76.693
367.32	76.692
367.40	76.692
367.48	76.692
367.56	76.691
367.64	76.691
367.73	76.691
367.81	76.690
367.89	76.690
367.97	76.690
368.06	76.689
368.14	76.689
368.22	76.688
368.30	76.688
368.38	76.688
368.47	76.687
368.55	76.687
368.63	76.687
368.71	76.686
368.80	76.686
368.88	76.686
368.96	76.685
369.04	76.685
369.12	76.685
369.21	76.684
369.29	76.684
369.37	76.683
369.45	76.683
369.54	76.683
369.62	76.682
369.70	76.682
369.78	76.682
369.87	76.681
369.95	76.681
370.03	76.681
370.11	76.680
370.20	76.680
370.28	76.679
370.36	76.679
370.44	76.679
370.53	76.678
370.61	76.678
370.69	76.678
370.77	76.677
370.86	76.677
370.94	76.677
371.02	76.676
371.10	76.676
371.19	76.675
371.27	76.675
371.35	76.675
371.43	76.674
371.52	76.674
371.60	76.674
371.68	76.673
371.76	76.673
371.85	76.673
371.93	76.672
372.01	76.672
372.09	76.672
372.18	76.671
372.26	76.671
372.34	76.670
372.43	76.670
372.51	76.670
372.59	76.669
372.67	76.669
372.76	76.669
372.84	76.668
372.92	76.668
373.00	76.668
373.09	76.667
373.17	76.667
373.25	76.666
373.34	76.666
373.42	76.666
373.50	76.665
373.58	76.665
373.67	76.665
373.75	76.664
373.83	76.664
373.92	76.664
374.00	76.663
374.08	76.663
374.16	76.662
374.25	76.662
374.33	76.662
374.41	76.661
374.50	76.661
374.58	76.661
374.66	76.660
374.75	76.660
374.83	76.660
374.91	76.659
374.99	76.659
375.08	76.659
375.16	76.658
375.24	76.658
375.33	76.657
375.41	76.657
375.49	76.657
375.58	76.656
375.66	76.656
375.74	76.656
375.82	76.655
375.91	76.655
375.99	76.655
376.07	76.654
376.16	76.654
376.24	76.653
376.32	76.653
376.41	76.653
376.49	76.652
376.57	76.652
376.66	76.652
376.74	76.651
376.82	76.651
376.91	76.651
376.99	76.650
377.07	76.650
377.16	76.650
377.24	76.649
377.32	76.649
377.40	76.648
377.49	76.648
377.57	76.648
377.65	76.647
377.74	76.647
377.82	76.647
377.90	76.646
377.99	76.646
378.07	76.646
378.15	76.645
378.24	76.645
378.32	76.644
378.40	76.644
378.49	76.644
378.57	76.643
378.65	76.643
378.74	76.643
378.82	76.642
378.91	76.642
378.99	76.642
379.07	76.641
379.16	76.641
379.24	76.641
379.32	76.640
379.41	76.640
379.49	76.639
379.57	76.639
379.66	76.639
379.74	76.638
379.82	76.638
379.91	76.638
379.99	76.637
380.07	76.637
380.16	76.637
380.24	76.636
380.32	76.636
380.41	76.636
380.49	76.635
380.58	76.635
380.66	76.634
380.74	76.634
380.83	76.634
380.91	76.633
380.99	76.633
381.08	76.633
381.16	76.632
381.24	76.632
381.33	76.632
381.41	76.631
381.50	76.631
381.58	76.630
381.66	76.630
381.75	76.630
381.83	76.629
381.91	76.629
382.00	76.629
382.08	76.628
382.17	76.628
382.25	76.628
382.33	76.627
382.42	76.627
382.50	76.627
382.59	76.626
382.67	76.626
382.75	76.625
382.84	76.625
382.92	76.625
383.00	76.624
383.09	76.624
383.17	76.624
383.26	76.623
383.34	76.623
383.42	76.623
383.51	76.622
383.59	76.622
383.68	76.622
383.76	76.621
383.84	76.621
383.93	76.620
384.01	76.620
384.10	76.620
384.18	76.619
384.26	76.619
384.35	76.619
384.43	76.618
384.52	76.618
384.60	76.618
384.68	76.617
384.77	76.617
384.85	76.617
384.94	76.616
385.02	76.616
385.10	76.615
385.19	76.615
385.27	76.615
385.36	76.614
385.44	76.614
385.53	76.614
385.61	76.613
385.69	76.613
385.78	76.613
385.86	76.612
385.95	76.612
386.03	76.612
386.11	76.611
386.20	76.611
386.28	76.610
386.37	76.610
386.45	76.610
386.54	76.609
386.62	76.609
386.70	76.609
386.79	76.608
386.87	76.608
386.96	76.608
387.04	76.607
387.13	76.607
387.21	76.607
387.29	76.606
387.38	76.606
387.46	76.605
387.55	76.605
387.63	76.605
387.72	76.604
387.80	76.604
387.89	76.604
387.97	76.603
388.05	76.603
388.14	76.603
388.22	76.602
388.31	76.602
388.39	76.602
388.48	76.601
388.56	76.601
388.65	76.600
388.73	76.600
388.81	76.600
388.90	76.599
388.98	76.599
389.07	76.599
389.15	76.598
389.24	76.598
389.32	76.598
389.41	76.597
389.49	76.597
389.58	76.597
389.66	76.596
389.75	76.596
389.83	76.595
389.91	76.595
390.00	76.595
390.08	76.594
390.17	76.594
390.25	76.594
390.34	76.593
390.42	76.593
390.51	76.593
390.59	76.592
390.68	76.592
390.76	76.592
390.85	76.591
390.93	76.591
391.02	76.590
391.10	76.590
391.19	76.590
391.27	76.589
391.35	76.589
391.44	76.589
391.52	76.588
391.61	76.588
391.69	76.588
391.78	76.587
391.86	76.587
391.95	76.587
392.03	76.586
392.12	76.586
392.20	76.585
392.29	76.585
392.37	76.585
392.46	76.584
392.54	76.584
392.63	76.584
392.71	76.583
392.80	76.583
392.88	76.583
392.97	76.582
393.05	76.582
393.14	76.582
393.22	76.581
393.31	76.581
393.39	76.580
393.48	76.580
393.56	76.580
393.65	76.579
393.73	76.579
393.82	76.579
393.90	76.578
393.99	76.578
394.07	76.578
394.16	76.577
394.24	76.577
394.33	76.577
394.41	76.576
394.50	76.576
394.58	76.576
394.67	76.575
394.75	76.575
394.84	76.574
394.93	76.574
395.01	76.574
395.10	76.573
395.18	76.573
395.27	76.573
395.35	76.572
395.44	76.572
395.52	76.572
395.61	76.571
395.69	76.571
395.78	76.571
395.86	76.570
395.95	76.570
396.03	76.569
396.12	76.569
396.20	76.569
396.29	76.568
396.37	76.568
396.46	76.568
396.55	76.567
396.63	76.567
396.72	76.567
396.80	76.566
396.89	76.566
396.97	76.566
397.06	76.565
397.14	76.565
397.23	76.565
397.31	76.564
397.40	76.564
397.49	76.563
397.57	76.563
397.66	76.563
397.74	76.562
397.83	76.562
397.91	76.562
398.00	76.561
398.08	76.561
398.17	76.561
398.25	76.560
398.34	76.560
398.43	76.560
398.51	76.559
398.60	76.559
398.68	76.558
398.77	76.558
398.85	76.558
398.94	76.557
399.03	76.557
399.11	76.557
399.20	76.556
399.28	76.556
399.37	76.556
399.45	76.555
399.54	76.555
399.63	76.555
399.71	76.554
399.80	76.554
399.88	76.554
399.97	76.553
400.05	76.553
400.14	76.552
400.23	76.552
400.31	76.552
400.40	76.551
400.48	76.551
400.57	76.551
400.65	76.550
400.74	76.550
400.83	76.550
400.91	76.549
401.00	76.549
401.08	76.549
401.17	76.548
401.26	76.548
401.34	76.548
401.43	76.547
401.51	76.547
401.60	76.546
401.68	76.546
401.77	76.546
401.86	76.545
401.94	76.545
402.03	76.545
402.11	76.544
402.20	76.544
402.29	76.544
402.37	76.543
402.46	76.543
402.54	76.543
402.63	76.542
402.72	76.542
402.80	76.541
402.89	76.541
402.97	76.541
403.06	76.540
403.15	76.540
403.23	76.540
403.32	76.539
403.41	76.539
403.49	76.539
403.58	76.538
403.66	76.538
403.75	76.538
403.84	76.537
403.92	76.537
404.01	76.537
404.09	76.536
404.18	76.536
404.27	76.535
404.35	76.535
404.44	76.535
404.53	76.534
404.61	76.534
404.70	76.534
404.78	76.533
404.87	76.533
404.96	76.533
405.04	76.532
405.13	76.532
405.22	76.532
405.30	76.531
405.39	76.531
405.47	76.531
405.56	76.530
405.65	76.530
405.73	76.529
405.82	76.529
405.91	76.529
405.99	76.528
406.08	76.528
406.17	76.528
406.25	76.527
406.34	76.527
406.43	76.527
406.51	76.526
406.60	76.526
406.68	76.526
406.77	76.525
406.86	76.525
406.94	76.525
407.03	76.524
407.12	76.524
407.20	76.523
407.29	76.523
407.38	76.523
407.46	76.522
407.55	76.522
407.64	76.522
407.72	76.521
407.81	76.521
407.90	76.521
407.98	76.520
408.07	76.520
408.16	76.520
408.24	76.519
408.33	76.519
408.42	76.519
408.50	76.518
408.59	76.518
408.68	76.518
408.76	76.517
408.85	76.517
408.94	76.516
409.02	76.516
409.11	76.516
409.20	76.515
409.28	76.515
409.37	76.515
409.46	76.514
409.54	76.514
409.63	76.514
409.72	76.513
409.80	76.513
409.89	76.513
409.98	76.512
410.06	76.512
410.15	76.512
410.24	76.511
410.32	76.511
410.41	76.510
410.50	76.510
410.59	76.510
410.67	76.509
410.76	76.509
410.85	76.509
410.93	76.508
411.02	76.508
411.11	76.508
411.19	76.507
411.28	76.507
411.37	76.507
411.45	76.506
411.54	76.506
411.63	76.506
411.72	76.505
411.80	76.505
411.89	76.504
411.98	76.504
412.06	76.504
412.15	76.503
412.24	76.503
412.33	76.503
412.41	76.502
412.50	76.502
412.59	76.502
412.67	76.501
412.76	76.501
412.85	76.501
412.94	76.500
413.02	76.500
413.11	76.500
413.20	76.499
413.28	76.499
413.37	76.499
413.46	76.498
413.55	76.498
413.63	76.497
413.72	76.497
413.81	76.497
413.89	76.496
413.98	76.496
414.07	76.496
414.16	76.495
414.24	76.495
414.33	76.495
414.42	76.494
414.51	76.494
414.59	76.494
414.68	76.493
414.77	76.493
414.85	76.493
414.94	76.492
415.03	76.492
415.12	76.492
415.20	76.491
415.29	76.491
415.38	76.490
415.47	76.490
415.55	76.490
415.64	76.489
415.73	76.489
415.82	76.489
415.90	76.488
415.99	76.488
416.08	76.488
416.17	76.487
416.25	76.487
416.34	76.487
416.43	76.486
416.52	76.486
416.60	76.486
416.69	76.485
416.78	76.485
416.87	76.484
416.95	76.484
417.04	76.484
417.13	76.483
417.22	76.483
417.30	76.483
417.39	76.482
417.48	76.482
417.57	76.482
417.65	76.481
417.74	76.481
417.83	76.481
417.92	76.480
418.01	76.480
418.09	76.480
418.18	76.479
418.27	76.479
418.36	76.479
418.44	76.478
418.53	76.478
418.62	76.477
418.71	76.477
418.79	76.477
418.88	76.476
418.97	76.476
419.06	76.476
419.15	76.475
419.23	76.475
419.32	76.475
419.41	76.474
419.50	76.474
419.59	76.474
419.67	76.473
419.76	76.473
419.85	76.473
419.94	76.472
420.02	76.472
420.11	76.472
420.20	76.471
420.29	76.471
420.38	76.470
420.46	76.470
420.55	76.470
420.64	76.469
420.73	76.469
420.82	76.469
420.90	76.468
420.99	76.468
421.08	76.468
421.17	76.467
421.26	76.467
421.34	76.467
421.43	76.466
421.52	76.466
421.61	76.466
421.70	76.465
421.78	76.465
421.87	76.465
421.96	76.464
422.05	76.464
422.14	76.464
422.23	76.463
422.31	76.463
422.40	76.462
422.49	76.462
422.58	76.462
422.67	76.461
422.75	76.461
422.84	76.461
422.93	76.460
423.02	76.460
423.11	76.460
423.20	76.459
423.28	76.459
423.37	76.459
423.46	76.458
423.55	76.458
423.64	76.458
423.72	76.457
423.81	76.457
423.90	76.457
423.99	76.456
424.08	76.456
424.17	76.455
424.25	76.455
424.34	76.455
424.43	76.454
424.52	76.454
424.61	76.454
424.70	76.453
424.79	76.453
424.87	76.453
424.96	76.452
425.05	76.452
425.14	76.452
425.23	76.451
425.32	76.451
425.40	76.451
425.49	76.450
425.58	76.450
425.67	76.450
425.76	76.449
425.85	76.449
425.94	76.449
426.02	76.448
426.11	76.448
426.20	76.447
426.29	76.447
426.38	76.447
426.47	76.446
426.56	76.446
426.64	76.446
426.73	76.445
426.82	76.445
426.91	76.445
427.00	76.444
427.09	76.444
427.18	76.444
427.26	76.443
427.35	76.443
427.44	76.443
427.53	76.442
427.62	76.442
427.71	76.442
427.80	76.441
427.89	76.441
427.97	76.441
428.06	76.440
428.15	76.440
428.24	76.439
428.33	76.439
428.42	76.439
428.51	76.438
428.60	76.438
428.68	76.438
428.77	76.437
428.86	76.437
428.95	76.437
429.04	76.436
429.13	76.436
429.22	76.436
429.31	76.435
429.39	76.435
429.48	76.435
429.57	76.434
429.66	76.434
429.75	76.434
429.84	76.433
429.93	76.433
430.02	76.433
430.11	76.432
430.20	76.432
430.28	76.431
430.37	76.431
430.46	76.431
430.55	76.430
430.64	76.430
430.73	76.430
430.82	76.429
430.91	76.429
431.00	76.429
431.09	76.428
431.17	76.428
431.26	76.428
431.35	76.427
431.44	76.427
431.53	76.427
431.62	76.426
431.71	76.426
431.80	76.426
431.89	76.425
431.98	76.425
432.07	76.425
432.16	76.424
432.24	76.424
432.33	76.423
432.42	76.423
432.51	76.423
432.60	76.422
432.69	76.422
432.78	76.422
432.87	76.421
432.96	76.421
433.05	76.421
433.14	76.420
433.23	76.420
433.32	76.420
433.40	76.419
433.49	76.419
433.58	76.419
433.67	76.418
433.76	76.418
433.85	76.418
433.94	76.417
434.03	76.417
434.12	76.417
434.21	76.416
434.30	76.416
434.39	76.416
434.48	76.415
434.57	76.415
434.66	76.414
434.75	76.414
434.84	76.414
434.92	76.413
435.01	76.413
435.10	76.413
435.19	76.412
435.28	76.412
435.37	76.412
435.46	76.411
435.55	76.411
435.64	76.411
435.73	76.410
435.82	76.410
435.91	76.410
436.00	76.409
436.09	76.409
436.18	76.409
436.27	76.408
436.36	76.408
436.45	76.408
436.54	76.407
436.63	76.407
436.72	76.407
436.81	76.406
436.90	76.406
436.98	76.405
437.07	76.405
437.16	76.405
437.25	76.404
437.34	76.404
437.43	76.404
437.52	76.403
437.61	76.403
437.70	76.403
437.79	76.402
437.88	76.402
437.97	76.402
438.06	76.401
438.15	76.401
438.24	76.401
438.33	76.400
438.42	76.400
438.51	76.400
438.60	76.399
438.69	76.399
438.78	76.399
438.87	76.398
438.96	76.398
439.05	76.398
439.14	76.397
439.23	76.397
439.32	76.396
439.41	76.396
439.50	76.396
439.59	76.395
439.68	76.395
439.77	76.395
439.86	76.394
439.95	76.394
440.04	76.394
440.13	76.393
440.22	76.393
440.31	76.393
440.40	76.392
440.49	76.392
440.58	76.392
440.67	76.391
440.76	76.391
440.85	76.391
440.94	76.390
441.03	76.390
441.12	76.390
441.21	76.389
441.30	76.389
441.39	76.389
441.48	76.388
441.57	76.388
441.66	76.388
441.75	76.387
441.84	76.387
441.93	76.386
442.02	76.386
442.11	76.386
442.20	76.385
442.29	76.385
442.38	76.385
442.47	76.384
442.56	76.384
442.65	76.384
442.74	76.383
442.83	76.383
442.93	76.383
443.02	76.382
443.11	76.382
443.20	76.382
443.29	76.381
443.38	76.381
443.47	76.381
443.56	76.380
443.65	76.380
443.74	76.380
443.83	76.379
443.92	76.379
444.01	76.379
444.10	76.378
444.19	76.378
444.28	76.378
444.37	76.377
444.46	76.377
444.55	76.376
444.64	76.376
444.73	76.376
444.82	76.375
444.91	76.375
445.00	76.375
445.10	76.374
445.19	76.374
445.28	76.374
445.37	76.373
445.46	76.373
445.55	76.373
445.64	76.372
445.73	76.372
445.82	76.372
445.91	76.371
446.00	76.371
446.09	76.371
446.18	76.370
446.27	76.370
446.36	76.370
446.45	76.369
446.55	76.369
446.64	76.369
446.73	76.368
446.82	76.368
446.91	76.368
447.00	76.367
447.09	76.367
447.18	76.367
447.27	76.366
447.36	76.366
447.45	76.365
447.54	76.365
447.63	76.365
447.72	76.364
447.82	76.364
447.91	76.364
448.00	76.363
448.09	76.363
448.18	76.363
448.27	76.362
448.36	76.362
448.45	76.362
448.54	76.361
448.63	76.361
448.72	76.361
448.82	76.360
448.91	76.360
449.00	76.360
449.09	76.359
449.18	76.359
449.27	76.359
449.36	76.358
449.45	76.358
449.54	76.358
449.63	76.357
449.72	76.357
449.82	76.357
449.91	76.356
450.00	76.356
450.09	76.356
450.18	76.355
450.27	76.355
450.36	76.355
450.45	76.354
450.54	76.354
450.64	76.353
450.73	76.353
450.82	76.353
450.91	76.352
451.00	76.352
451.09	76.352
451.18	76.351
451.27	76.351
451.36	76.351
451.46	76.350
451.55	76.350
451.64	76.350
451.73	76.349
451.82	76.349
451.91	76.349
452.00	76.348
452.09	76.348
452.19	76.348
452.28	76.347
452.37	76.347
452.46	76.347
452.55	76.346
452.64	76.346
452.73	76.346
452.82	76.345
452.92	76.345
453.01	76.345
453.10	76.344
453.19	76.344
453.28	76.344
453.37	76.343
453.46	76.343
453.56	76.343
453.65	76.342
453.74	76.342
453.83	76.341
453.92	76.341
454.01	76.341
454.10	76.340
454.20	76.340
454.29	76.340
454.38	76.339
454.47	76.339
454.56	76.339
454.65	76.338
454.74	76.338
454.84	76.338
454.93	76.337
455.02	76.337
455.11	76.337
455.20	76.336
455.29	76.336
455.39	76.336
455.48	76.335
455.57	76.335
455.66	76.335
455.75	76.334
455.84	76.334
455.94	76.334
456.03	76.333
456.12	76.333
456.21	76.333
456.30	76.332
456.39	76.332
456.49	76.332
456.58	76.331
456.67	76.331
456.76	76.331
456.85	76.330
456.94	76.330
457.04	76.330
457.13	76.329
457.22	76.329
457.31	76.328
457.40	76.328
457.50	76.328
457.59	76.327
457.68	76.327
457.77	76.327
457.86	76.326
457.95	76.326
458.05	76.326
458.14	76.325
458.23	76.325
458.32	76.325
458.41	76.324
458.51	76.324
458.60	76.324
458.69	76.323
458.78	76.323
458.87	76.323
458.97	76.322
459.06	76.322
459.15	76.322
459.24	76.321
459.33	76.321
459.43	76.321
459.52	76.320
459.61	76.320
459.70	76.320
459.79	76.319
459.89	76.319
459.98	76.319
460.07	76.318
460.16	76.318
460.25	76.318
460.35	76.317
460.44	76.317
460.53	76.317
460.62	76.316
460.71	76.316
460.81	76.316
460.90	76.315
460.99	76.315
461.08	76.314
461.18	76.314
461.27	76.314
461.36	76.313
461.45	76.313
461.54	76.313
461.64	76.312
461.73	76.312
461.82	76.312
461.91	76.311
462.01	76.311
462.10	76.311
462.19	76.310
462.28	76.310
462.37	76.310
462.47	76.309
462.56	76.309
462.65	76.309
462.74	76.308
462.84	76.308
462.93	76.308
463.02	76.307
463.11	76.307
463.21	76.307
463.30	76.306
463.39	76.306
463.48	76.306
463.58	76.305
463.67	76.305
463.76	76.305
463.85	76.304
463.95	76.304
464.04	76.304
464.13	76.303
464.22	76.303
464.32	76.303
464.41	76.302
464.50	76.302
464.59	76.302
464.69	76.301
464.78	76.301
464.87	76.301
464.96	76.300
465.06	76.300
465.15	76.300
465.24	76.299
465.33	76.299
465.43	76.298
465.52	76.298
465.61	76.298
465.70	76.297
465.80	76.297
465.89	76.297
465.98	76.296
466.07	76.296
466.17	76.296
466.26	76.295
466.35	76.295
466.45	76.295
466.54	76.294
466.63	76.294
466.72	76.294
466.82	76.293
466.91	76.293
467.00	76.293
467.10	76.292
467.19	76.292
467.28	76.292
467.37	76.291
467.47	76.291
467.56	76.291
467.65	76.290
467.74	76.290
467.84	76.290
467.93	76.289
468.02	76.289
468.12	76.289
468.21	76.288
468.30	76.288
468.40	76.288
468.49	76.287
468.58	76.287
468.67	76.287
468.77	76.286
468.86	76.286
468.95	76.286
469.05	76.285
469.14	76.285
469.23	76.285
469.32	76.284
469.42	76.284
469.51	76.284
469.60	76.283
469.70	76.283
469.79	76.283
469.88	76.282
469.98	76.282
470.07	76.282
470.16	76.281
470.26	76.281
470.35	76.280
470.44	76.280
470.54	76.280
470.63	76.279
470.72	76.279
470.81	76.279
470.91	76.278
471.00	76.278
471.09	76.278
471.19	76.277
471.28	76.277
471.37	76.277
471.47	76.276
471.56	76.276
471.65	76.276
471.75	76.275
471.84	76.275
471.93	76.275
472.03	76.274
472.12	76.274
472.21	76.274
472.31	76.273
472.40	76.273
472.49	76.273
472.59	76.272
472.68	76.272
472.77	76.272
472.87	76.271
472.96	76.271
473.05	76.271
473.15	76.270
473.24	76.270
473.33	76.270
473.43	76.269
473.52	76.269
473.61	76.269
473.71	76.268
473.80	76.268
473.89	76.268
473.99	76.267
474.08	76.267
474.17	76.267
474.27	76.266
474.36	76.266
474.46	76.266
474.55	76.265
474.64	76.265
474.74	76.265
474.83	76.264
474.92	76.264
475.02	76.264
475.11	76.263
475.20	76.263
475.30	76.263
475.39	76.262
475.49	76.262
475.58	76.262
475.67	76.261
475.77	76.261
475.86	76.261
475.95	76.260
476.05	76.260
476.14	76.259
476.23	76.259
476.33	76.259
476.42	76.258
476.52	76.258
476.61	76.258
476.70	76.257
476.80	76.257
476.89	76.257
476.98	76.256
477.08	76.256
477.17	76.256
477.27	76.255
477.36	76.255
477.45	76.255
477.55	76.254
477.64	76.254
477.74	76.254
477.83	76.253
477.92	76.253
478.02	76.253
478.11	76.252
478.20	76.252
478.30	76.252
478.39	76.251
478.49	76.251
478.58	76.251
478.67	76.250
478.77	76.250
478.86	76.250
478.96	76.249
479.05	76.249
479.14	76.249
479.24	76.248
479.33	76.248
479.43	76.248
479.52	76.247
479.61	76.247
479.71	76.247
479.80	76.246
479.90	76.246
479.99	76.246
480.09	76.245
480.18	76.245
480.27	76.245
